name|team|ip|w|sv|hld|era|whip|so|hr|qs|er|h|bb|hbp|bf
Mick Abel|MIN|20.3|1|0|0|3.98|1.57|23|0|2|9|22|10|3|93
Tyler Davis|CHW|9.0|1|0|0|4.0|0.67|6|1|0|4|2|4|0|32
Tomoyuki Sugano|COL|47.0|4|0|0|4.02|1.26|25|9|2|21|45|14|1|195
Cade Cavalli|WSH|46.7|2|0|0|4.05|1.54|52|3|3|21|54|18|8|216
Anthony Nunez|BAL|20.0|1|2|6|4.05|1.2|22|4|0|9|17|7|0|85
Edward Cabrera|CHC|51.0|3|0|0|4.06|1.31|45|8|4|23|49|18|1|211
Seranthony Domínguez|CHW|17.7|3|10|0|4.08|1.25|21|4|0|8|12|10|2|77
Dean Kremer|BAL|11.0|0|0|0|4.09|0.91|16|4|1|5|8|2|0|43
Juan Mejia|COL|22.0|0|2|3|4.09|1.5|26|2|0|10|22|11|1|97
Sean Burke|CHW|48.3|2|0|0|4.1|1.18|41|5|2|22|46|11|3|202
Kris Bubic|KCR|50.3|3|0|0|4.11|1.23|51|4|4|23|36|26|1|207
Janson Junk|MIA|50.0|2|0|0|4.14|1.24|37|6|2|23|49|13|1|209
Brennan Bernardino|COL|17.3|2|0|1|4.15|1.21|13|1|0|8|17|4|1|71
Tanner Bibee|CLE|52.0|0|0|0|4.15|1.35|47|7|4|24|50|20|1|222
Nathan Eovaldi|TEX|47.7|4|0|0|4.15|1.17|47|10|4|22|46|10|3|200
José Fermin|LAA|8.7|1|0|0|4.15|0.81|9|1|0|4|4|3|2|35
Taylor Rogers|MIN|17.3|0|0|4|4.15|1.62|13|0|0|8|22|6|1|78
Brandon Young|BAL|26.0|3|0|0|4.15|1.38|19|4|1|12|25|11|0|115
Ryan Zeferjahn|LAA|21.7|2|1|2|4.15|1.06|29|0|0|10|12|11|3|91
Andrew Abbott|CIN|51.3|3|0|0|4.21|1.5|35|6|3|24|54|23|0|225
Kyle Bradish|BAL|47.0|2|0|0|4.21|1.53|52|5|3|22|47|25|1|206
Shawn Armstrong|CLE|10.7|1|0|3|4.22|1.41|13|2|0|5|8|7|1|47
Justin Sterner|ATH|21.3|1|0|8|4.22|1.41|23|3|0|10|23|7|0|93
Jeffrey Springs|ATH|49.0|3|0|0|4.22|1.22|44|7|3|23|45|15|2|206
Cody Laweryson|MIN|6.3|0|1|1|4.26|0.79|8|0|0|3|3|2|2|26
Jose Franco|CIN|14.7|0|0|1|4.3|1.77|12|2|0|7|15|11|0|67
Ron Marinaccio|SDP|25.0|1|0|1|4.32|1.36|21|2|0|12|26|8|0|104
Brent Suter|LAA|25.0|1|0|2|4.32|1.32|23|3|0|12|22|11|0|102
Framber Valdez|DET|50.0|2|0|0|4.32|1.36|42|5|6|24|51|17|5|223
Gus Varland|WSH|16.7|1|4|5|4.32|1.5|18|1|0|8|19|6|0|75
Isaac Mattson|PIT|18.7|0|0|7|4.34|1.5|15|0|0|9|18|10|0|82
Kumar Rocker|TEX|37.3|1|0|0|4.34|1.5|30|4|2|18|39|17|1|166
Jack Leiter|TEX|49.7|1|0|0|4.35|1.35|55|8|2|24|46|21|2|214
Jake Bennett|BOS|10.3|1|0|0|4.35|1.45|4|1|0|5|11|4|0|42
Grant Holmes|ATL|41.3|2|0|0|4.35|1.31|34|7|3|20|33|21|0|177
Reid Detmers|LAA|49.3|1|0|0|4.38|1.26|53|4|3|24|45|17|4|213
Aaron Bummer|ATL|14.3|1|0|4|4.4|1.4|12|4|0|7|15|5|1|66
Carmen Mlodzinski|PIT|45.0|3|0|0|4.4|1.44|43|2|1|22|49|16|2|197
Matthew Liberatore|STL|47.0|2|0|0|4.4|1.51|34|9|3|23|53|18|0|203
Ryan Borucki|SFG|16.3|1|0|1|4.41|1.41|11|2|0|8|17|6|1|69
Michael Petersen|MIA|16.3|1|1|4|4.41|1.1|17|1|0|8|13|5|0|66
Jake Woodford|MIL|16.3|1|1|0|4.41|1.47|14|1|0|8|21|3|0|73
Dennis Santana|PIT|18.3|2|2|3|4.42|1.47|10|2|0|9|18|9|1|81
Luis Severino|ATH|54.7|2|0|0|4.45|1.57|54|7|2|27|55|31|2|241
Logan Gilbert|SEA|56.7|2|0|0|4.45|1.15|57|11|3|28|53|12|3|231
Andre Pallante|STL|42.3|4|0|0|4.46|1.37|33|5|1|21|39|19|3|186
Tejay Antone|CIN|6.0|0|1|0|4.5|0.67|6|0|0|3|4|0|0|22
Kervin Castro|NYY|2.0|0|0|0|4.5|1.0|2|0|0|1|2|0|0|8
Garrett Cleavinger|TBR|8.0|1|1|7|4.5|1.63|12|1|0|4|8|5|1|37
Dax Fulton|MIA|4.0|0|0|0|4.5|1.25|3|0|0|2|3|2|0|16
MacKenzie Gore|TEX|48.0|3|0|0|4.5|1.25|53|6|2|24|38|22|1|204
Tyler Holton|DET|20.0|0|0|3|4.5|1.65|15|3|0|10|25|8|1|90
Erik Miller|SFG|12.0|0|2|4|4.5|1.33|18|0|0|6|8|8|0|52
Doug Nikhazy|CHW|2.0|0|0|0|4.5|1.5|1|0|0|1|1|2|0|9
Nick Pivetta|SDP|16.0|1|0|0|4.5|1.13|24|0|0|8|12|6|0|66
Lucas Sims|CHW|10.0|0|0|2|4.5|1.6|10|1|0|5|9|7|1|46
Josh Walker|BAL|4.0|0|0|0|4.5|1.25|5|1|0|2|3|2|0|16
Emmet Sheehan|LAD|41.7|3|0|0|4.54|1.25|49|7|3|21|40|12|2|175
Jack Kochanowicz|LAA|51.3|2|0|0|4.56|1.36|34|5|4|26|45|25|3|227
Enyel De Los Santos|HOU|17.7|0|3|1|4.58|1.25|16|1|0|9|18|4|0|75
Anthony Kay|CHW|41.0|3|0|0|4.61|1.54|29|6|1|21|44|19|7|190
Cole Sands|MIN|11.7|1|1|3|4.63|1.37|11|2|0|6|12|4|0|50
Kyle Backhus|PHI|9.7|0|0|0|4.66|1.24|10|2|0|5|11|1|0|41
Drew Anderson|DET|27.0|1|1|2|4.67|1.33|31|3|0|14|24|12|1|116
Abner Uribe|MIL|17.3|2|4|5|4.67|1.21|18|2|0|9|14|7|0|72
Colin Rea|CHC|42.3|4|1|0|4.68|1.42|36|6|1|22|47|13|1|186
Paul Sewald|ARI|15.3|0|9|0|4.7|0.91|19|3|0|8|9|5|1|61
Sam Aldegheri|LAA|5.7|1|0|0|4.76|1.59|2|1|0|3|6|3|0|26
Cody Bolton|HOU|17.0|0|1|0|4.76|1.82|20|2|0|9|17|14|1|82
Jack Perkins|ATH|17.0|2|3|1|4.76|1.35|22|0|0|9|18|5|4|78
Chase Petty|CIN|5.7|0|0|0|4.76|1.06|1|1|0|3|4|2|0|23
Dustin May|STL|48.7|3|0|0|4.81|1.42|35|4|6|26|54|15|3|205
Cole Ragans|KCR|35.3|1|0|0|4.84|1.42|45|10|3|19|27|23|0|151
Grant Wolfram|BAL|13.0|1|0|5|4.85|1.54|20|0|0|7|19|1|3|62
Greg Weissert|BOS|16.7|0|0|3|4.86|1.5|18|4|0|9|19|6|0|75
Matt Festa|CLE|20.3|1|1|6|4.87|1.18|20|4|0|11|19|5|3|89
Noah Schultz|CHW|29.3|2|0|0|4.91|1.36|26|2|2|16|19|21|0|125
Devin Williams|NYM|14.7|2|6|0|4.91|1.5|23|1|0|8|15|7|0|65
Connor Phillips|CIN|23.7|1|1|4|4.94|1.73|25|1|0|13|17|24|3|114
Eury Pérez|MIA|47.3|2|0|0|4.94|1.37|53|8|3|26|41|24|4|207
Mitchell Parker|WSH|20.0|2|0|3|4.95|1.1|17|3|0|11|16|6|1|82
Mason Fluharty|TOR|16.3|2|0|5|4.96|1.35|22|1|0|9|15|7|0|70
Jameson Taillon|CHC|50.7|2|0|0|4.97|1.2|42|16|3|28|44|17|2|210
Andrew Morris|MIN|18.0|1|0|3|5.0|1.56|15|1|0|10|23|5|0|82
Cole Winn|TEX|18.0|2|1|5|5.0|1.5|22|3|0|10|20|7|1|83
Walker Buehler|SDP|41.3|3|0|0|5.01|1.35|37|4|2|23|42|14|2|180
Zac Gallen|ARI|43.0|1|0|0|5.02|1.51|29|6|1|24|51|14|2|193
José Alvarado|PHI|16.0|1|0|7|5.06|1.81|23|0|0|9|22|7|4|80
AJ Blubaugh|HOU|26.7|2|0|3|5.06|1.54|22|4|0|15|22|19|1|121
Jimmy Herget|COL|16.0|0|1|3|5.06|1.38|17|2|0|9|18|4|1|70
Logan Webb|SFG|48.0|2|0|0|5.06|1.4|42|4|5|27|52|15|3|208
Jesús Luzardo|PHI|49.7|3|0|0|5.07|1.33|61|5|4|28|53|13|3|213
Adrian Morejon|SDP|23.0|3|1|9|5.09|1.22|28|2|0|13|22|6|1|98
Andrew Nardi|MIA|17.7|3|0|6|5.09|1.53|19|2|0|10|16|11|0|78
Justin Bruihl|STL|19.3|0|0|6|5.12|1.45|11|1|0|11|16|12|4|88
Cade Povich|BAL|19.3|1|0|0|5.12|1.34|12|4|1|11|19|7|1|82
Jake Bird|NYY|14.0|1|0|4|5.14|1.36|15|1|0|8|15|4|1|61
Bubba Chandler|PIT|42.0|1|0|0|5.14|1.52|36|7|1|24|33|31|1|189
Joe Boyle|TBR|15.7|0|0|0|5.17|1.09|16|1|1|9|11|6|0|66
Christian Roa|HOU|8.7|0|0|0|5.19|1.96|6|1|0|5|10|7|3|43
Elmer Rodríguez|NYY|8.7|0|0|0|5.19|2.08|5|0|0|5|10|8|2|44
Alex Lange|KCR|20.7|0|0|0|5.23|1.4|21|2|0|12|16|13|2|88
Shane Baz|BAL|51.3|1|0|0|5.26|1.52|42|6|1|30|56|22|2|228
Jonathan Bowlan|PHI|13.7|1|0|0|5.27|1.24|14|0|0|8|14|3|0|56
Luinder Avila|KCR|15.3|0|0|0|5.28|1.83|16|1|0|9|19|9|0|69
Connor Brogdon|CLE|15.3|2|1|4|5.28|1.11|14|5|0|9|14|3|0|67
Brandon Pfaadt|ARI|32.3|0|0|0|5.29|1.36|27|5|1|19|30|14|1|139
Andrés Muñoz|SEA|17.0|3|8|0|5.29|1.35|29|3|0|10|16|7|0|74
Yoendrys Gómez|MIN|20.3|0|2|0|5.31|1.43|14|5|0|12|19|10|2|92
Charlie Barnes|LAD|5.0|0|0|0|5.4|1.8|2|0|0|3|5|4|1|25
Noah Cameron|KCR|41.7|2|0|0|5.4|1.51|36|5|2|25|49|14|0|187
Luis Curvelo|TEX|5.0|0|0|1|5.4|1.6|3|2|0|3|6|2|0|22
Trey Gibson|BAL|6.7|0|0|0|5.4|1.5|4|2|0|4|7|3|0|31
Kyle Hart|SDP|16.7|0|0|4|5.4|1.08|10|0|0|10|12|6|2|68
Rhett Lowder|CIN|38.3|3|0|0|5.4|1.41|27|2|3|23|36|18|0|166
Luis Mey|CIN|8.3|0|0|1|5.4|1.56|14|2|0|5|6|7|2|40
Dylan Moore|PHI|1.7|0|0|0|5.4|1.2|0|0|0|1|1|1|1|8
Jayden Murray|HOU|10.0|0|0|0|5.4|1.7|5|0|0|6|12|5|0|45
Ryne Nelson|ARI|45.0|1|0|0|5.4|1.16|43|9|2|27|38|14|1|192
David Peterson|NYM|43.3|2|0|1|5.4|1.57|46|2|0|26|51|17|3|203
Robby Snelling|MIA|5.0|0|0|0|5.4|1.8|2|1|0|3|5|4|0|22
Cole Wilcox|SEA|13.3|0|0|0|5.4|2.18|15|1|0|8|17|12|2|70
Chris Bassitt|BAL|43.0|3|0|0|5.44|1.7|30|4|1|26|54|19|7|202
Ian Seymour|TBR|21.3|2|1|8|5.48|1.36|25|3|0|13|21|8|1|92
Tony Santillan|CIN|18.0|1|1|10|5.5|1.5|18|7|0|11|18|9|0|78
Camilo Doval|NYY|16.3|1|0|2|5.51|1.1|17|3|0|10|15|3|0|69
Jordan Hicks|CHW|16.3|0|1|3|5.51|2.14|13|0|0|10|18|17|1|81
Tanner Gordon|COL|21.0|0|0|0|5.57|1.33|25|5|0|13|23|5|0|89
Zach Agnos|COL|29.0|0|2|0|5.59|1.41|20|3|0|18|31|10|1|128
Tyler Mahle|SFG|46.7|1|0|0|5.59|1.56|48|9|1|29|52|21|0|206
Slade Cecconi|CLE|45.0|2|0|0|5.6|1.58|38|8|1|28|54|17|3|205
Danny Coulombe|BOS|8.0|0|0|3|5.63|1.5|5|1|0|5|9|3|1|36
Mason Englert|TBR|16.0|0|1|0|5.63|1.63|13|4|0|10|22|4|0|73
Trevor Megill|MIL|16.0|0|5|5|5.63|1.25|20|0|0|10|14|6|1|70
Carlos Rodón|NYY|8.0|0|0|0|5.63|1.63|10|0|0|5|5|8|1|38
Mike Burrows|HOU|50.3|2|0|0|5.72|1.53|46|10|2|32|60|17|2|221
Jack Flaherty|DET|37.7|0|0|0|5.73|1.73|44|5|1|24|36|29|5|182
Brandon Sproat|MIL|36.0|1|0|0|5.75|1.53|36|8|1|23|35|20|1|154
Germán Márquez|SDP|29.7|3|0|0|5.76|1.45|19|8|0|19|31|12|1|128
Trevor Rogers|BAL|34.3|2|0|0|5.77|1.54|30|5|3|22|40|13|1|154
Adrian Houser|SFG|42.0|1|0|0|5.79|1.48|23|8|1|27|48|14|2|189
Zak Kent|WSH|9.3|0|0|0|5.79|1.61|7|3|0|6|10|5|0|44
Peyton Pallette|CLE|18.7|1|0|1|5.79|1.55|21|2|0|12|17|12|2|86
Brady Singer|CIN|42.0|2|0|0|5.79|1.67|28|11|2|27|59|11|3|196
Jacob Lopez|ATH|40.3|3|0|1|5.8|1.71|30|10|0|26|42|27|0|190
Yusei Kikuchi|LAA|31.0|0|0|0|5.81|1.58|33|3|1|20|35|14|1|142
Cameron Foster|BAL|7.7|0|0|0|5.87|2.35|9|0|0|5|12|6|0|39
Alex Hoppe|SEA|7.7|0|0|0|5.87|1.57|10|0|0|5|9|3|1|36
Roki Sasaki|LAD|33.7|1|0|0|5.88|1.63|31|9|1|22|39|16|4|157
Javier Assad|CHC|26.0|3|0|0|5.88|1.27|14|4|0|17|26|7|0|108
Jake Irvin|WSH|42.7|1|0|0|5.91|1.45|45|6|0|28|42|20|6|194
Aaron Nola|PHI|45.7|2|0|0|5.91|1.55|46|9|3|30|53|18|0|201
Merrill Kelly|ARI|35.0|3|0|0|5.91|1.54|23|7|2|23|36|18|0|155
Shaun Anderson|LAA|16.7|1|0|0|5.94|1.5|12|3|0|11|17|8|1|73
Hunter Bigge|TBR|16.7|1|0|5|5.94|1.26|12|1|0|11|11|10|0|71
Brendan Beck|NYY|3.0|0|0|0|6.0|1.67|1|1|0|2|2|3|0|13
Matthew Boyd|CHC|24.0|2|0|0|6.0|1.29|31|2|1|16|25|6|0|100
Luis Gil|NYY|19.3|1|0|0|6.05|1.34|9|6|1|13|15|11|3|85
Jeff Hoffman|TOR|19.3|2|3|5|6.05|1.86|34|3|0|13|28|8|2|96
José Suarez|ATH|19.3|0|1|1|6.05|2.07|25|0|0|13|26|14|1|95
Jordan Leasure|CHW|16.3|2|0|3|6.06|1.22|17|5|0|11|12|8|0|68
David Morgan|SDP|13.3|2|0|0|6.08|2.1|15|2|0|9|17|11|2|68
Hunter Gaddis|CLE|10.3|1|0|4|6.1|1.84|8|2|0|7|14|5|0|50
Zack Littell|WSH|41.3|2|0|0|6.1|1.5|20|14|0|28|47|15|1|188
Brandon Williamson|CIN|28.0|2|0|0|6.11|1.64|19|4|1|19|26|20|3|128
Will Vest|DET|11.7|1|0|4|6.17|1.46|13|1|0|8|11|6|0|52
Cionel Pérez|WSH|16.0|2|0|4|6.19|1.69|9|2|0|11|16|11|0|73
Ryan Watson|BOS|24.7|0|0|1|6.2|1.58|19|5|0|17|30|9|2|114
Andrew Painter|PHI|37.7|1|0|0|6.21|1.59|34|7|0|26|48|12|2|172
Tanner Banks|PHI|17.3|0|0|2|6.23|2.08|22|1|0|12|27|9|0|88
Hunter Dobbins|STL|4.3|0|0|0|6.23|1.62|4|0|0|3|2|5|0|19
Michael Kelly|ATH|4.3|0|0|0|6.23|2.31|4|1|0|3|6|4|0|22
Justin Lawrence|PIT|17.3|0|0|2|6.23|1.62|18|3|0|12|20|8|3|84
Trevor Martin|TBR|4.3|0|0|0|6.23|1.62|4|1|0|3|6|1|1|21
Osvaldo Bido|CHW|18.7|2|1|0|6.27|1.34|11|3|0|13|15|10|4|81
Garrett Crochet|BOS|30.0|3|0|0|6.3|1.47|37|5|3|21|33|11|4|138
Ryan Feltner|COL|20.0|1|0|0|6.3|1.5|17|5|0|14|22|8|0|88
Luis Castillo|SEA|44.0|1|0|0|6.34|1.57|43|7|1|31|53|16|4|202
Craig Kimbrel|NYM|11.3|0|0|1|6.35|1.59|13|2|0|8|12|6|0|49
Angel Zerpa|MIL|12.7|0|2|2|6.39|1.74|8|2|0|9|16|6|0|55
Cole Henry|WSH|7.0|0|0|0|6.43|1.71|8|1|0|5|8|4|1|34
Emilio Pagán|CIN|14.0|2|6|0|6.43|1.43|11|3|0|10|14|6|1|62
Ryan Walker|SFG|15.3|0|3|2|6.46|1.89|14|2|0|11|19|10|0|73
Brayan Bello|BOS|39.0|2|0|0|6.46|1.74|29|8|1|28|51|17|0|182
Ryne Stanek|STL|19.3|1|1|8|6.52|1.86|27|2|0|14|20|16|0|94
Michael Lorenzen|COL|44.0|2|0|0|6.55|1.84|31|7|1|32|67|14|3|211
Sean Manaea|NYM|23.3|0|0|0|6.56|1.71|26|3|0|17|29|11|3|112
Eric Lauer|TOR|36.3|1|0|0|6.69|1.49|26|11|0|27|38|16|0|162
Brady Basso|ATH|2.7|0|0|1|6.75|2.25|1|1|0|2|5|1|0|14
Hunter Harvey|CHC|4.0|0|0|0|6.75|1.5|4|2|0|3|5|1|0|18
Stephen Kolek|KCR|10.7|1|0|0|6.75|1.13|9|3|1|8|9|3|0|45
Chase Lee|TOR|1.3|0|0|0|6.75|0.75|1|1|0|1|1|0|0|5
Trevor Richards|CHW|8.0|0|0|0|6.75|1.5|9|2|0|6|9|3|0|35
Ken Waldichuk|WSH|9.3|0|0|0|6.75|1.5|8|4|0|7|8|6|1|41
Kirby Yates|LAA|2.7|0|0|0|6.75|1.5|4|0|0|2|3|1|0|12
Mark Leiter Jr.|ATH|19.7|0|3|1|6.86|1.63|22|2|0|15|26|6|1|91
Lance McCullers Jr.|HOU|39.3|2|0|0|6.86|1.53|43|7|2|30|38|22|2|172
Victor Vodnik|COL|17.0|1|4|0|6.88|2.06|15|2|0|13|24|11|1|84
Miles Mikolas|WSH|36.0|1|0|0|7.0|1.53|24|9|0|28|42|13|0|162
Chris Paddack|CIN|35.7|0|0|0|7.07|1.63|30|6|1|28|47|11|2|169
Chris Martin|TEX|6.3|1|0|1|7.11|1.74|7|1|0|5|11|0|1|29
Justin Topa|MIN|17.7|0|2|3|7.13|1.87|12|4|0|14|24|9|0|82
Drew Pomeranz|LAA|15.0|0|0|6|7.2|1.73|12|4|0|12|18|8|2|72
Kyle Freeland|COL|33.7|1|0|0|7.22|1.66|31|7|1|27|44|12|4|158
Anthony Banda|MIN|18.7|1|0|3|7.23|1.34|16|2|0|15|18|7|6|87
Enmanuel De Jesus|DET|16.0|2|0|0|7.31|1.94|16|0|0|13|22|9|0|80
Travis Adams|MIN|3.7|0|0|0|7.36|2.18|5|0|0|3|6|2|0|20
Seth Johnson|PHI|3.7|0|0|0|7.36|2.18|4|0|0|3|5|3|1|21
Valente Bellozo|COL|10.7|0|0|0|7.59|1.59|8|5|0|9|10|7|1|48
Ryan Weiss|HOU|26.0|0|0|0|7.62|2.12|30|8|0|22|35|20|0|131
Philip Abner|ARI|2.3|0|0|0|7.71|0.86|1|0|0|2|1|1|0|8
Hunter Barco|PIT|11.7|0|0|1|7.71|1.97|8|3|0|10|14|9|2|60
Chris Devenski|PIT|2.3|0|0|0|7.71|2.14|3|1|0|2|5|0|0|12
Andrew Hoffmann|ARI|11.7|1|0|0|7.71|2.06|12|3|0|10|16|8|1|59
John Klein|MIN|2.3|0|0|0|7.71|1.29|1|1|0|2|2|1|0|9
Phil Maton|CHC|11.7|0|0|3|7.71|1.63|16|2|0|10|14|5|3|56
Josh Simpson|SEA|2.3|0|0|0|7.71|1.29|3|2|0|2|2|1|0|10
Simeon Woods Richardson|MIN|42.0|0|0|0|7.71|1.86|20|9|1|36|58|20|2|198
Bryan Abreu|HOU|15.0|2|2|2|7.8|2.13|21|4|0|13|14|18|1|76
J.P. France|HOU|6.7|0|0|0|8.1|1.65|4|1|0|6|6|5|1|31
Wyatt Mills|LAD|3.3|0|0|0|8.1|3.0|1|0|0|3|3|7|1|21
Bennett Sousa|HOU|3.3|0|0|0|8.1|2.4|4|0|0|3|3|5|0|17
Joel Payamps|ATL|7.7|0|0|2|8.22|1.7|9|2|0|7|9|4|0|36
Steven Cruz|KCR|8.7|0|0|0|8.31|1.85|13|4|0|8|9|7|0|43
Elvis Alvarado|ATH|9.7|2|0|3|8.38|1.86|9|1|0|9|11|7|0|44
Matt Waldron|SDP|23.3|1|0|0|8.49|1.71|22|5|0|22|33|7|2|110
José Urquidy|PIT|6.3|0|1|0|8.53|2.68|6|1|0|6|15|2|0|36
Kyle Nicolas|CIN|7.3|1|0|0|8.59|2.86|7|1|0|7|8|13|0|42
Nick Lodolo|CIN|9.3|0|0|0|8.68|1.61|8|3|0|9|11|4|2|43
Matt Svanson|STL|21.7|1|0|1|8.72|1.94|22|5|0|21|29|13|1|106
Eric Cerantola|KCR|3.0|0|0|0|9.0|2.0|5|1|0|3|2|4|0|14
Riley Cornelio|WSH|2.0|0|0|0|9.0|3.0|1|0|0|2|2|4|0|12
Pete Fairbanks|MIA|10.0|1|5|1|9.0|1.5|15|1|0|10|10|5|1|46
Luis García|MIN|14.0|0|1|1|9.0|1.86|5|2|0|14|21|5|1|68
Alek Jacob|SDP|2.0|1|0|0|9.0|2.5|3|0|0|2|3|2|1|12
Luke Little|CHC|1.0|0|0|0|9.0|2.0|1|1|0|1|2|0|0|5
Miguel Rojas|LAD|1.0|0|0|0|9.0|2.0|0|0|0|1|1|1|1|6
César Salazar|HOU|1.0|0|0|0|9.0|1.0|0|1|0|1|1|0|0|4
Tyler Schweitzer|CHW|4.0|0|0|1|9.0|2.0|1|0|0|4|5|3|0|20
Kodai Senga|NYM|20.0|0|0|0|9.0|1.95|23|5|1|20|26|13|1|97
Ben Williamson|TBR|1.0|0|0|0|9.0|1.0|0|1|0|1|1|0|0|4
Taijuan Walker|PHI|22.7|1|0|0|9.13|2.07|17|8|0|23|36|11|1|115
Tatsuya Imai|HOU|12.7|1|0|0|9.24|2.05|16|2|0|13|12|14|3|65
Ben Casparius|LAD|4.7|0|0|0|9.64|2.14|4|1|0|5|6|4|0|23
Andre Granillo|WSH|9.3|0|0|0|9.64|2.25|3|2|0|10|13|8|1|50
Max Scherzer|TOR|18.7|1|0|0|9.64|1.61|10|7|2|20|22|8|1|84
Alek Manoah|LAA|7.3|0|0|0|9.82|2.18|5|1|0|8|8|8|0|39
Johan Oviedo|BOS|3.7|0|0|0|9.82|1.91|3|2|0|4|6|1|1|18
Taylor Rashi|ARI|3.7|1|0|0|9.82|1.09|4|1|0|4|3|1|0|15
Bailey Falter|KCR|5.3|0|0|0|10.13|2.63|4|1|0|6|11|3|0|29
Nick Raquet|BAL|2.7|0|0|0|10.13|1.88|1|1|0|3|3|2|1|14
Jordan Romano|LAA|8.0|0|4|0|10.13|2.13|12|1|0|9|11|6|1|42
Kolby Allard|CLE|8.7|0|0|0|10.38|2.19|9|2|0|10|16|3|1|45
Edwin Díaz|LAD|6.0|1|4|0|10.5|2.33|10|1|0|7|9|5|1|33
Chris Murphy|CHW|6.0|1|1|0|10.5|2.33|6|1|0|7|9|5|0|32
Griffin Canning|SDP|11.0|0|0|0|10.64|2.18|14|1|0|13|15|9|0|55
Brandon Eisert|CHW|3.3|0|0|0|10.8|3.0|2|0|0|4|7|3|0|20
Gavin Hollowell|CHC|1.7|0|0|0|10.8|3.6|1|1|0|2|2|4|0|11
Corbin Martin|CHC|5.0|0|1|0|10.8|2.0|4|2|0|6|5|5|0|25
Cam Sanders|PIT|5.0|0|0|0|10.8|2.2|7|0|0|6|6|5|1|27
Shane Smith|CHW|8.3|0|0|0|10.8|2.52|11|1|0|10|12|9|1|49
Andrew Kittredge|BAL|7.3|0|0|1|11.05|2.32|7|2|0|9|14|3|0|40
James McCann|ARI|4.0|0|0|0|11.25|3.0|0|1|0|5|9|3|0|23
Nick Sandlin|LAA|8.7|0|0|0|11.42|1.62|6|2|0|11|9|5|3|40
Colton Gordon|HOU|9.3|0|0|0|11.57|2.57|11|6|0|12|21|3|1|50
George Klassen|LAA|4.7|0|0|0|11.57|3.64|6|1|0|6|7|10|0|32
Josh Fleming|TOR|3.0|0|0|0|12.0|2.67|1|1|0|4|6|2|1|18
Blake Snell|LAD|3.0|0|0|0|12.0|2.67|5|0|0|4|6|2|0|18
Chris Roycroft|STL|3.7|0|0|0|12.27|3.55|3|1|0|5|8|5|0|25
Justin Verlander|DET|3.7|0|0|0|12.27|2.18|1|1|0|5|6|2|0|19
Ryan Johnson|LAA|4.3|0|0|0|12.46|3.0|3|1|0|6|8|5|0|26
Cristian Javier|HOU|9.3|0|0|0|12.54|2.36|4|2|0|13|13|9|2|48
Christian Koss|SFG|2.0|0|0|0|13.5|2.5|0|0|0|3|5|0|0|10
Joey Lucchesi|LAA|3.3|0|0|1|13.5|3.9|4|1|0|5|7|6|1|24
Rolddy Muñoz|ATL|2.0|0|0|0|13.5|3.0|3|1|0|3|5|1|0|12
Tayler Saucedo|LAA|0.7|0|0|0|13.5|0.0|2|0|0|1|0|0|1|3
Mitch Spence|KCR|4.0|0|0|0|13.5|2.25|3|1|0|6|4|5|0|21
Jason Alexander|HOU|6.3|0|0|0|14.21|2.53|6|2|0|10|11|5|0|34
Jose Trevino|CIN|5.0|0|0|0|14.4|3.0|1|0|0|8|14|1|1|29
Luis Morales|ATH|9.3|0|0|0|14.46|3.11|7|5|0|15|17|12|1|55
Ricky Vanasco|DET|4.3|0|0|1|14.54|3.23|3|2|0|7|10|4|0|29
Keegan Akin|BAL|8.0|0|0|0|14.63|2.0|7|2|0|13|14|2|0|40
Tyler Heineman|TOR|3.0|0|0|0|15.0|2.67|0|1|0|5|7|1|0|17
Roddery Muñoz|HOU|4.0|0|0|0|15.75|3.25|6|3|0|7|7|6|0|25
Adam Frazier|LAA|2.0|0|0|0|18.0|4.5|0|1|0|4|7|2|0|14
Jedixson Paez|CHW|3.0|0|0|0|18.0|2.33|0|2|0|6|4|3|0|16
Lou Trivino|BAL|3.0|0|0|0|18.0|3.0|3|0|0|6|6|3|0|18
Joe Ross|ARI|3.7|0|0|1|19.64|3.0|2|1|0|8|7|4|0|22
Tyler Gilbert|CHW|2.7|0|0|0|20.25|2.63|2|2|0|6|4|3|0|15
Cade Gibson|MIA|1.7|0|0|0|21.6|3.6|1|1|0|4|5|1|1|11
Yaramil Hiraldo|BAL|1.7|0|0|0|21.6|4.2|2|2|0|4|3|4|0|12
José Buttó|SFG|2.0|0|0|0|22.5|5.0|5|2|0|5|6|4|0|16
Joey Wiemer|WSH|2.0|0|0|0|22.5|4.5|0|1|0|5|7|2|1|16
Brendon Little|TOR|3.7|0|0|0|24.55|3.55|6|3|0|10|10|3|0|24
Tyler Ferguson|ATH|1.3|0|0|0|27.0|3.0|1|2|0|4|4|0|0|8
Ian Hamilton|ATL|1.0|0|0|0|27.0|4.0|1|0|0|3|2|2|0|7
Matt Pushard|STL|1.0|0|0|0|27.0|4.0|1|0|0|3|3|1|0|7
Weston Wilson|BAL|1.3|0|0|0|27.0|3.0|0|2|0|4|4|0|0|9
Braxton Garrett|MIA|1.3|0|0|0|33.75|6.75|3|0|0|5|4|5|0|13
Zach Maxwell|CIN|1.0|0|0|0|36.0|5.0|1|2|0|4|3|2|0|8
