name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Sal Frelick|MIL|133|3|17|10|1|14|15|25|112|2|1|2|0|0.223|0.315|0.321
Andrés Chaparro|WSH|10|0|1|0|0|2|1|2|9|0|0|1|0|0.222|0.3|0.333
Nolan Gorman|STL|142|5|14|22|0|42|13|28|126|3|0|4|0|0.222|0.289|0.373
Sam Huff|BAL|9|0|1|1|0|5|0|2|9|0|0|1|0|0.222|0.222|0.333
Kyle Karros|COL|131|1|16|7|2|33|21|24|108|2|0|5|0|0.222|0.344|0.296
Andrew McCutchen|TEX|61|1|6|5|0|19|6|12|54|1|0|2|0|0.222|0.295|0.315
Zach Neto|LAA|180|6|26|18|7|55|24|34|153|1|2|8|1|0.222|0.333|0.405
Sung-Mun Song|SDP|9|0|2|2|1|3|0|2|9|0|0|1|0|0.222|0.222|0.333
Eli White|ATL|57|2|7|9|0|11|2|12|54|1|0|1|1|0.222|0.246|0.389
Steven Kwan|CLE|163|1|18|9|2|18|19|31|140|1|2|6|0|0.221|0.321|0.286
Cam Smith|HOU|151|4|18|17|4|41|15|29|131|2|2|6|0|0.221|0.307|0.359
José Ramírez|CLE|174|6|24|15|14|24|28|32|146|0|0|8|0|0.219|0.345|0.397
Ronny Mauricio|NYM|32|1|3|2|0|12|0|7|32|0|0|0|0|0.219|0.219|0.313
Ryan McMahon|NYY|108|3|11|12|1|33|12|21|96|0|0|3|0|0.219|0.306|0.344
Andruw Monasterio|BOS|60|1|7|9|1|12|5|12|55|0|0|4|0|0.218|0.283|0.345
Nasim Nuñez|WSH|131|0|16|14|16|24|16|24|110|1|1|1|1|0.218|0.32|0.245
Miguel Vargas|CHW|164|7|26|18|6|27|27|29|133|1|3|4|1|0.218|0.36|0.421
Carter Jensen|KCR|131|6|15|17|0|43|14|25|115|1|1|2|0|0.217|0.305|0.391
Josh Smith|TEX|108|0|6|6|2|20|14|20|92|1|1|2|0|0.217|0.324|0.239
Pedro Pagés|STL|91|3|8|8|2|23|4|18|83|1|2|3|0|0.217|0.267|0.361
Josh Bell|MIN|150|3|21|19|0|29|14|29|134|1|1|6|0|0.216|0.293|0.328
Randal Grichuk|CHW|39|1|9|4|0|10|1|8|37|1|0|4|0|0.216|0.231|0.405
George Valera|CLE|38|0|1|6|0|8|1|8|37|0|0|3|0|0.216|0.237|0.297
Ryan Kreidler|MIN|18|2|2|4|0|3|4|3|14|0|0|1|0|0.214|0.389|0.714
Garrett Mitchell|MIL|121|1|15|21|5|43|21|21|98|0|1|6|1|0.214|0.358|0.327
Tanner Murray|CHW|33|1|2|3|0|7|2|6|28|1|1|0|0|0.214|0.281|0.321
Nick Yorke|PIT|80|1|6|6|0|16|7|15|70|1|2|3|0|0.214|0.3|0.3
Kyle Schwarber|PHI|175|13|25|22|0|56|26|31|145|0|4|7|1|0.214|0.349|0.545
Gary Sánchez|MIL|93|5|12|14|0|19|17|16|75|0|1|2|1|0.213|0.366|0.467
Tyler Soderstrom|ATH|155|5|21|20|1|33|18|29|136|1|0|11|1|0.213|0.303|0.419
Darell Hernaiz|ATH|61|1|5|5|2|10|8|11|52|0|0|0|0|0.212|0.317|0.269
Carson Benge|NYM|120|3|14|11|6|27|11|23|109|0|0|5|0|0.211|0.283|0.339
Austin Riley|ATL|163|5|19|23|3|44|13|31|147|1|2|7|0|0.211|0.282|0.361
Will Benson|CIN|68|2|8|4|1|20|11|12|57|0|0|2|1|0.211|0.338|0.386
Adrian Del Castillo|ARI|80|3|7|16|0|25|3|16|76|1|0|3|0|0.211|0.238|0.368
J.C. Escarra|NYY|40|0|4|6|0|10|2|8|38|0|0|3|1|0.211|0.25|0.342
Bryson Stott|PHI|124|3|10|15|6|23|7|24|114|0|1|4|2|0.211|0.262|0.36
J.P. Crawford|SEA|133|4|19|11|1|21|26|22|105|0|2|3|0|0.21|0.376|0.352
Jonah Heim|ATH|49|1|4|8|0|5|5|9|43|1|0|4|0|0.209|0.286|0.372
Victor Caratini|MIN|109|1|6|13|0|22|9|19|91|4|5|1|0|0.209|0.303|0.253
Ketel Marte|ARI|149|5|19|13|0|29|10|29|139|0|0|3|1|0.209|0.262|0.353
Bryce Johnson|SDP|27|0|4|2|4|10|2|5|24|0|0|2|0|0.208|0.269|0.292
Jake Burger|TEX|157|6|14|21|0|43|6|31|149|1|1|5|0|0.208|0.242|0.362
Spencer Torkelson|DET|148|6|13|15|0|45|22|26|125|0|1|7|0|0.208|0.331|0.408
Kerry Carpenter|DET|116|6|11|17|0|40|11|21|101|2|2|2|2|0.208|0.293|0.446
Carlos Narváez|BOS|85|2|9|3|1|23|5|16|77|0|2|3|0|0.208|0.274|0.325
Joey Bart|PIT|57|2|6|4|0|21|2|11|53|1|1|1|0|0.208|0.246|0.34
Joc Pederson|TEX|99|2|11|7|0|23|13|17|82|3|1|1|0|0.207|0.313|0.293
Kyle Stowers|MIA|71|0|8|1|0|19|7|13|63|0|1|3|0|0.206|0.296|0.254
Keibert Ruiz|WSH|76|2|7|13|0|12|1|15|73|1|1|7|0|0.205|0.224|0.384
Isiah Kiner-Falefa|BOS|42|0|5|4|2|7|2|8|39|0|0|0|0|0.205|0.244|0.205
Logan O'Hoppe|LAA|93|1|9|8|0|23|11|16|78|1|3|1|0|0.205|0.323|0.256
Matt McLain|CIN|159|3|15|10|5|38|19|28|137|0|2|6|0|0.204|0.31|0.314
Brett Baty|NYM|122|1|15|12|2|32|10|22|108|2|1|5|1|0.204|0.273|0.296
Kyle Higashioka|TEX|60|1|5|4|0|19|6|11|54|0|0|1|0|0.204|0.283|0.278
Dansby Swanson|CHC|154|6|26|25|3|31|22|26|128|3|1|2|1|0.203|0.318|0.375
Jazz Chisholm Jr.|NYY|155|4|17|13|11|42|15|28|138|1|1|5|0|0.203|0.284|0.326
Corey Seager|TEX|162|7|21|19|1|43|21|28|138|2|1|6|0|0.203|0.309|0.399
Willy Adames|SFG|155|3|14|6|1|47|6|30|148|0|1|11|0|0.203|0.239|0.338
Taylor Walls|TBR|95|0|12|6|5|24|11|16|79|0|1|3|0|0.203|0.308|0.241
Brenton Doyle|COL|104|1|16|3|8|36|10|19|94|0|0|3|0|0.202|0.279|0.266
Owen Caissie|MIA|111|2|11|16|2|46|7|20|99|3|2|6|0|0.202|0.261|0.323
Mike Yastrzemski|ATL|123|0|14|6|1|30|8|23|114|0|1|4|1|0.202|0.26|0.254
Gabriel Arias|CLE|32|2|2|4|0|12|2|6|30|0|0|1|0|0.2|0.25|0.433
Luken Baker|ARI|5|0|0|0|0|3|0|1|5|0|0|0|0|0.2|0.2|0.2
Travis Bazzana|CLE|38|1|7|4|6|6|7|6|30|0|1|0|0|0.2|0.368|0.3
Billy Cook|PIT|20|0|5|0|2|8|0|4|20|0|0|0|0|0.2|0.2|0.2
Jasson Domínguez|NYY|32|1|3|4|0|4|1|6|30|0|1|2|0|0.2|0.25|0.367
Santiago Espinal|LAD|32|0|3|2|0|5|0|6|30|0|0|2|0|0.2|0.2|0.267
Paul Goldschmidt|NYY|58|2|12|7|0|13|7|10|50|0|1|4|1|0.2|0.31|0.44
P.J. Higgins|CIN|12|0|0|1|0|4|1|2|10|1|0|0|0|0.2|0.25|0.2
Jim Jarvis|ATL|5|0|0|0|0|2|0|1|5|0|0|0|0|0.2|0.2|0.2
Jahmai Jones|DET|48|2|6|5|0|15|3|9|45|0|0|2|0|0.2|0.25|0.378
Kyle Manzardo|CLE|117|2|7|12|0|37|9|21|105|1|2|3|0|0.2|0.274|0.286
Luis Matos|MIL|21|0|1|0|0|7|1|4|20|0|0|0|0|0.2|0.238|0.2
Max Schuemann|NYY|6|0|0|1|0|1|1|1|5|0|0|1|0|0.2|0.333|0.4
Tyrone Taylor|NYM|70|2|4|10|0|11|2|13|65|0|0|1|0|0.2|0.224|0.308
Tyler Tolbert|KCR|5|0|1|0|1|1|0|1|5|0|0|0|0|0.2|0.2|0.2
Will Wilson|SEA|6|1|1|2|0|1|1|1|5|0|0|0|0|0.2|0.333|0.8
Travis d'Arnaud|LAA|40|1|5|3|0|7|3|7|35|0|2|1|0|0.2|0.3|0.314
Trevor Story|BOS|161|2|14|18|4|52|7|30|151|2|1|6|0|0.199|0.236|0.278
Marcell Ozuna|PIT|133|4|11|14|0|33|11|24|121|0|1|3|0|0.198|0.271|0.322
Gunnar Henderson|BAL|177|9|23|20|5|54|13|32|162|1|1|6|1|0.198|0.26|0.414
Zach McKinstry|DET|56|1|2|5|0|12|5|10|51|0|0|3|0|0.196|0.268|0.314
Rhys Hoskins|CLE|109|3|15|14|0|31|19|17|87|2|1|6|0|0.195|0.339|0.368
Manny Machado|SDP|152|5|21|18|1|32|21|25|128|2|0|4|0|0.195|0.305|0.344
Danny Jansen|TEX|92|2|6|8|0|27|8|16|82|0|2|4|1|0.195|0.283|0.341
George Springer|TOR|88|2|5|7|1|17|9|15|77|0|1|4|0|0.195|0.287|0.325
Salvador Perez|KCR|160|5|14|17|0|35|6|29|149|2|3|5|0|0.195|0.238|0.329
Jarren Duran|BOS|145|4|19|18|8|38|10|26|134|0|1|6|0|0.194|0.255|0.328
Kody Clemens|MIN|100|3|11|9|4|27|11|16|83|0|4|4|0|0.193|0.316|0.349
James McCann|ARI|54|0|3|6|0|17|1|10|52|0|0|3|0|0.192|0.208|0.25
Richie Palacios|TBR|66|1|9|5|4|14|10|10|52|1|3|1|0|0.192|0.348|0.269
Brandon Valenzuela|TOR|57|3|6|6|0|18|5|10|52|0|0|0|0|0.192|0.263|0.365
Austin Wells|NYY|109|3|10|5|0|23|19|17|89|1|0|1|0|0.191|0.33|0.303
Esteury Ruiz|MIA|21|2|4|3|5|8|0|4|21|0|0|1|0|0.19|0.19|0.524
Joey Ortiz|MIL|90|0|13|9|4|19|8|15|79|1|0|1|0|0.19|0.261|0.203
Vinnie Pasquantino|KCR|159|5|16|18|1|32|17|26|137|4|1|4|2|0.19|0.277|0.358
Tyler Stephenson|CIN|110|2|6|6|0|32|14|18|95|1|0|4|0|0.189|0.291|0.295
Tyler O'Neill|BAL|63|1|9|5|0|13|8|10|53|0|2|0|0|0.189|0.317|0.245
TJ Friedl|CIN|150|2|14|7|4|33|11|25|133|0|3|6|0|0.188|0.265|0.278
Victor Scott II|STL|113|1|13|5|6|29|8|18|96|1|1|2|0|0.188|0.255|0.24
Jorge Barrosa|ARI|84|1|9|7|0|25|6|14|75|0|1|9|1|0.187|0.256|0.373
Ezequiel Tovar|COL|144|1|10|10|3|42|7|25|134|1|2|8|0|0.187|0.236|0.269
Luis Rengifo|MIL|116|0|10|11|1|13|10|19|103|1|1|8|0|0.184|0.261|0.262
Nick Castellanos|SDP|76|1|4|11|1|20|4|13|71|1|0|4|0|0.183|0.224|0.282
Lawrence Butler|ATH|125|3|14|12|4|33|15|20|110|0|0|3|0|0.182|0.28|0.291
Leo Jiménez|MIA|28|0|2|0|0|4|4|4|22|0|2|0|0|0.182|0.357|0.182
CJ Kayfus|CLE|25|1|4|2|0|8|2|4|22|0|1|1|0|0.182|0.28|0.364
Jake Rogers|DET|37|0|4|4|1|10|1|6|33|2|1|2|1|0.182|0.216|0.303
Alek Thomas|ARI|100|2|12|10|4|23|3|17|94|0|2|9|0|0.181|0.222|0.34
Brent Rooker|ATH|94|4|8|15|2|32|9|15|83|2|0|1|0|0.181|0.255|0.337
Mookie Betts|LAD|32|2|7|7|0|4|3|5|28|0|1|1|0|0.179|0.281|0.429
Jorge Polanco|NYM|61|1|3|2|0|11|5|10|56|0|0|3|0|0.179|0.246|0.286
Matt Wallner|MIN|127|4|13|10|0|45|10|20|112|0|5|3|0|0.179|0.276|0.313
Mitch Garver|SEA|56|0|6|1|0|17|11|8|45|0|0|1|0|0.178|0.339|0.2
Caleb Durbin|BOS|137|1|14|14|4|19|11|22|124|0|2|7|0|0.177|0.255|0.258
Trent Grisham|NYY|150|5|23|23|2|25|24|22|124|2|0|6|1|0.177|0.307|0.363
Evan Carter|TEX|138|4|14|11|5|31|20|20|113|1|1|5|0|0.177|0.304|0.327
Juan Brito|CLE|56|0|7|3|0|17|4|9|51|0|1|4|0|0.176|0.25|0.255
Jerar Encarnacion|SFG|35|0|1|0|0|8|1|6|34|0|0|1|0|0.176|0.2|0.206
Luisangel Acuña|CHW|89|0|7|3|6|14|6|14|80|1|1|1|0|0.175|0.239|0.188
Jakob Marsee|MIA|169|1|20|10|10|44|21|25|143|1|3|4|2|0.175|0.292|0.252
Connor Joe|SEA|26|1|2|3|1|7|3|4|23|0|0|1|0|0.174|0.269|0.348
Wenceel Pérez|DET|74|2|8|7|3|9|5|12|69|0|0|2|0|0.174|0.23|0.29
Yoán Moncada|LAA|115|3|9|9|0|41|15|17|98|0|2|1|1|0.173|0.296|0.296
Graham Pauley|MIA|81|1|8|9|1|19|5|13|75|0|0|6|0|0.173|0.225|0.293
Royce Lewis|MIN|93|3|9|11|2|27|9|14|81|1|2|2|0|0.173|0.269|0.309
Reese McGuire|CHW|34|0|1|3|0|9|2|5|29|0|2|0|0|0.172|0.273|0.172
Drew Millas|WSH|65|1|7|5|0|18|5|10|58|0|0|3|0|0.172|0.238|0.276
Jared Triolo|PIT|38|0|2|1|0|7|2|6|35|0|1|2|0|0.171|0.237|0.229
Denzel Clarke|ATH|60|0|4|6|2|24|4|9|53|0|0|1|0|0.17|0.228|0.189
Tyler Heineman|TOR|59|0|4|2|0|14|1|9|53|0|2|0|0|0.17|0.214|0.17
Thomas Saggese|STL|57|0|5|2|0|19|4|9|53|0|0|2|0|0.17|0.228|0.208
Colton Cowser|BAL|83|0|8|5|0|27|10|12|71|1|0|2|0|0.169|0.268|0.197
Cal Raleigh|SEA|160|7|13|18|2|49|16|24|142|2|0|4|0|0.169|0.25|0.345
Zach Dezenzo|HOU|6|1|1|2|0|1|0|1|6|0|0|0|0|0.167|0.167|0.667
Sam Haggerty|TEX|32|0|2|1|1|13|1|5|30|0|1|0|0|0.167|0.219|0.167
Jonathan India|KCR|58|2|8|8|0|13|8|8|48|0|2|1|0|0.167|0.31|0.313
Jace Jung|DET|8|0|1|0|0|1|2|1|6|0|0|0|0|0.167|0.375|0.167
Christopher Morel|MIA|27|0|1|0|0|9|2|4|24|0|1|0|0|0.167|0.259|0.167
Sean Murphy|ATL|6|0|0|0|0|3|0|1|6|0|0|0|0|0.167|0.167|0.167
Pavin Smith|ARI|8|0|1|1|0|2|2|1|6|0|0|0|0|0.167|0.375|0.167
Coby Mayo|BAL|107|3|10|12|1|32|8|16|98|1|0|3|0|0.163|0.224|0.286
Hao-Yu  Lee|DET|46|1|3|5|0|16|3|7|43|0|0|2|0|0.163|0.217|0.279
Luis Torrens|NYM|46|0|4|6|0|10|1|7|43|0|1|3|0|0.163|0.2|0.233
Jordan Beck|COL|80|1|6|10|2|21|5|12|74|1|0|3|1|0.162|0.213|0.27
Alec Bohm|PHI|141|1|7|15|0|22|10|20|126|3|2|3|0|0.159|0.227|0.206
Ramón Urías|STL|68|2|9|5|0|12|6|9|57|1|4|3|0|0.158|0.279|0.316
Felix Reyes|PHI|32|1|2|2|0|8|0|5|32|0|0|1|0|0.156|0.156|0.281
Henry Davis|PIT|88|2|10|7|1|17|8|12|77|0|2|3|0|0.156|0.253|0.273
Edgar Quero|CHW|93|0|3|6|1|22|9|12|78|2|2|1|0|0.154|0.253|0.167
Tim Tawa|ARI|54|1|3|6|0|11|6|7|46|1|0|2|0|0.152|0.245|0.261
Alejandro Kirk|TOR|22|1|2|2|0|2|2|3|20|0|0|1|0|0.15|0.227|0.35
Drew Romo|CHW|29|3|4|4|0|3|8|3|20|0|1|0|0|0.15|0.414|0.6
Heriberto Hernández|MIA|79|0|4|9|3|14|11|10|67|0|1|0|1|0.149|0.278|0.179
Patrick Bailey|SFG|89|1|5|5|2|22|7|12|82|0|0|0|0|0.146|0.213|0.183
Jake Cronenworth|SDP|114|1|13|4|1|23|14|14|97|0|3|2|0|0.144|0.272|0.196
Josh Lowe|LAA|105|4|7|10|1|31|5|14|97|1|1|1|0|0.144|0.192|0.278
Freddy Fermin|SDP|75|0|10|3|0|16|8|9|63|2|2|4|0|0.143|0.253|0.206
Daniel Johnson|HOU|17|0|1|0|0|3|2|2|14|0|1|0|0|0.143|0.294|0.143
Cedric Mullins|TBR|124|2|9|10|7|24|6|16|112|1|2|2|1|0.143|0.198|0.232
Bo Naylor|CLE|90|2|4|7|0|21|6|12|84|0|0|2|0|0.143|0.2|0.238
Jared Oliva|SFG|7|0|1|0|1|1|0|1|7|0|0|0|0|0.143|0.143|0.143
Ryan Ritter|COL|7|0|1|0|0|3|0|1|7|0|0|0|0|0.143|0.143|0.143
Leo Rivas|SEA|109|0|8|7|2|34|13|13|91|1|3|2|1|0.143|0.269|0.187
Noelvi Marte|CIN|31|0|2|0|1|10|2|4|29|0|0|0|0|0.138|0.194|0.138
Jose Trevino|CIN|23|0|0|0|0|4|1|3|22|0|0|1|0|0.136|0.174|0.182
Ke'Bryan Hayes|CIN|104|2|7|3|0|18|7|13|97|0|0|1|1|0.134|0.192|0.227
Shay Whitcomb|HOU|16|1|1|4|0|9|1|2|15|0|0|0|0|0.133|0.188|0.333
Rob Refsnyder|SEA|51|2|4|3|0|13|4|6|46|1|0|0|0|0.13|0.196|0.261
Carson Williams|TBR|25|0|4|3|0|9|1|3|23|0|0|1|0|0.13|0.167|0.174
Davis Schneider|TOR|70|1|13|7|1|23|15|7|55|0|0|3|0|0.127|0.314|0.236
Rece Hinds|CIN|36|0|2|5|0|18|1|4|33|1|1|3|0|0.121|0.167|0.212
James Outman|MIN|35|0|6|0|4|13|2|4|33|0|0|2|0|0.121|0.171|0.182
Petey Halpin|CLE|18|0|2|1|2|4|1|2|17|0|0|0|0|0.118|0.167|0.118
Yohel Pozo|STL|17|0|0|3|0|0|0|2|17|0|0|1|0|0.118|0.118|0.176
Harrison Bader|SFG|55|1|4|3|0|17|2|6|52|1|0|1|0|0.115|0.145|0.192
Jeimer Candelario|LAA|20|0|3|0|0|8|1|2|18|0|1|2|0|0.111|0.2|0.222
Bryce Eldridge|SFG|10|0|0|0|0|4|1|1|9|0|0|0|0|0.111|0.2|0.111
Blake Perkins|MIL|53|0|6|5|1|13|5|5|46|0|1|3|0|0.109|0.212|0.174
Andy Ibáñez|NYM|23|0|1|5|0|3|1|2|20|2|0|0|0|0.1|0.13|0.1
Otto Kemp|PHI|22|0|0|0|0|9|1|2|20|0|1|0|0|0.1|0.182|0.1
Greg Jones|MIL|22|0|0|1|1|9|0|2|21|0|0|0|0|0.095|0.095|0.095
Carlos Santana|ARI|26|0|1|0|0|8|2|2|24|0|0|1|0|0.083|0.154|0.125
Christian Koss|SFG|13|0|0|0|0|2|0|1|13|0|0|1|0|0.077|0.077|0.154
Austin Wynns|ATH|43|0|3|0|0|10|3|3|39|0|0|0|0|0.077|0.143|0.077
Rafael Marchán|PHI|57|1|3|2|0|12|1|4|54|0|2|0|0|0.074|0.123|0.13
Addison Barger|TOR|23|0|1|2|0|6|3|1|19|1|0|1|0|0.053|0.174|0.105
José Azocar|ATL|2|0|0|0|1|1|0|0|2|0|0|0|0|0.0|0.0|0.0
Ryan Bliss|SEA|2|0|0|0|0|2|0|0|2|0|0|0|0|0.0|0.0|0.0
Will Brennan|SFG|9|0|0|0|0|2|0|0|9|0|0|0|0|0.0|0.0|0.0
Vidal Bruján|NYM|4|0|1|0|0|0|1|0|3|0|0|0|0|0.0|0.25|0.0
Dylan Carlson|CHC|4|0|1|0|0|2|0|0|4|0|0|0|0|0.0|0.0|0.0
Rodolfo Durán|SDP|3|0|0|0|0|0|0|0|3|0|0|0|0|0.0|0.0|0.0
Brett Harris|ATH|6|0|0|0|0|2|1|0|4|0|1|0|0|0.0|0.333|0.0
Spencer Jones|NYY|3|0|0|0|0|2|1|0|2|0|0|0|0|0.0|0.333|0.0
Nicky Lopez|CHC|4|0|1|0|0|2|0|0|4|0|0|0|0|0.0|0.0|0.0
Dylan Moore|PHI|15|0|3|0|1|6|3|0|12|0|0|0|0|0.0|0.2|0.0
Tommy Pham|NYM|14|0|1|0|0|7|1|0|13|0|0|0|0|0.0|0.071|0.0
César Prieto|STL|5|0|0|0|0|1|0|0|5|0|0|0|0|0.0|0.0|0.0
Jeferson Quero|MIL|2|0|0|0|0|0|1|0|1|0|0|0|0|0.0|0.5|0.0
Johnathan Rodríguez|BAL|11|0|0|1|0|4|3|0|7|1|0|0|0|0.0|0.273|0.0
César Salazar|HOU|3|0|0|0|0|0|0|0|3|0|0|0|0|0.0|0.0|0.0
Zack Short|DET|7|0|0|0|0|2|2|0|5|0|0|0|0|0.0|0.286|0.0
Luke Williams|ATL|1|0|0|0|0|0|1|0|0|0|0|0|0|0.0|1.0|0.0
Patrick Wisdom|SEA|1|0|0|0|0|1|0|0|1|0|0|0|0|0.0|0.0|0.0
