name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Jared Triolo|PIT|30|0|2|1|0|5|2|6|27|0|1|2|0|0.222|0.3|0.296
Eli White|ATL|57|2|7|9|0|11|2|12|54|1|0|1|1|0.222|0.246|0.389
Zach Neto|LAA|176|6|26|18|7|55|24|33|149|1|2|8|1|0.221|0.335|0.409
Rafael Devers|SFG|151|3|10|15|0|45|9|31|140|2|0|6|0|0.221|0.265|0.329
Nick Yorke|PIT|78|1|6|6|0|15|7|15|68|1|2|3|0|0.221|0.308|0.309
Sal Frelick|MIL|130|3|17|9|1|13|15|24|109|2|1|2|0|0.22|0.315|0.321
Ronny Mauricio|NYM|32|1|3|2|0|12|0|7|32|0|0|0|0|0.219|0.219|0.313
Garrett Mitchell|MIL|119|1|15|21|5|42|21|21|96|0|1|6|1|0.219|0.364|0.333
Austin Slater|NYM|37|0|2|1|1|11|4|7|32|1|0|1|0|0.219|0.297|0.25
Cam Smith|HOU|147|4|17|17|4|41|14|28|128|2|2|6|0|0.219|0.301|0.359
Jake Burger|TEX|150|6|14|21|0|43|6|31|142|1|1|5|0|0.218|0.253|0.38
Miguel Amaya|CHC|67|2|10|6|0|15|9|12|55|0|2|1|0|0.218|0.348|0.345
Andruw Monasterio|BOS|60|1|7|9|1|12|5|12|55|0|0|4|0|0.218|0.283|0.345
Curtis Mead|WSH|90|4|14|13|2|15|11|17|78|0|1|6|0|0.218|0.322|0.449
Kyle Karros|COL|123|1|15|5|2|29|20|22|101|2|0|3|0|0.218|0.341|0.277
Dylan Beavers|BAL|106|2|14|11|3|25|12|20|92|1|0|4|0|0.217|0.305|0.326
Josh Smith|TEX|108|0|6|6|2|20|14|20|92|1|1|2|0|0.217|0.324|0.239
Tyler Soderstrom|ATH|146|5|18|20|1|31|16|28|129|1|0|11|1|0.217|0.301|0.434
Nasim Nuñez|WSH|124|0|16|13|14|23|15|23|106|0|1|1|1|0.217|0.32|0.245
George Valera|CLE|38|0|1|6|0|8|1|8|37|0|0|3|0|0.216|0.237|0.297
Michael Massey|KCR|70|2|7|9|1|18|3|14|65|2|0|5|0|0.215|0.243|0.385
Miguel Vargas|CHW|159|7|24|18|6|27|26|28|130|1|2|4|1|0.215|0.352|0.423
Bryson Stott|PHI|116|3|9|13|6|21|6|23|107|0|1|3|2|0.215|0.263|0.364
Ketel Marte|ARI|145|5|19|13|0|28|10|29|135|0|0|3|1|0.215|0.269|0.363
Will Benson|CIN|66|2|8|4|1|19|10|12|56|0|0|2|1|0.214|0.333|0.393
Adrian Del Castillo|ARI|74|3|7|15|0|23|3|15|70|1|0|3|0|0.214|0.243|0.386
Ryan Kreidler|MIN|18|2|2|4|0|3|4|3|14|0|0|1|0|0.214|0.389|0.714
Tanner Murray|CHW|33|1|2|3|0|7|2|6|28|1|1|0|0|0.214|0.281|0.321
Corey Seager|TEX|153|7|21|19|1|41|19|28|131|2|1|6|0|0.214|0.314|0.42
Brett Baty|NYM|117|1|14|12|2|31|10|22|103|2|1|5|1|0.214|0.284|0.311
Brice Matthews|HOU|85|4|8|13|2|31|8|16|75|1|0|4|0|0.213|0.286|0.427
Carlos Narváez|BOS|82|2|9|3|1|22|5|16|75|0|1|3|0|0.213|0.272|0.333
Darell Hernaiz|ATH|61|1|5|5|2|10|8|11|52|0|0|0|0|0.212|0.317|0.269
Gary Sánchez|MIL|89|5|11|14|0|18|17|15|71|0|1|2|1|0.211|0.371|0.479
Josh Bell|MIN|144|3|21|18|0|26|14|27|128|1|1|5|0|0.211|0.292|0.32
Steven Kwan|CLE|153|1|15|9|2|17|16|28|133|1|2|5|0|0.211|0.303|0.271
Kerry Carpenter|DET|115|6|11|17|0|40|11|21|100|2|2|2|2|0.21|0.296|0.45
Victor Caratini|MIN|104|1|6|13|0|18|9|18|86|4|5|1|0|0.209|0.308|0.256
Jazz Chisholm Jr.|NYY|146|4|17|13|11|39|15|27|129|1|1|5|0|0.209|0.295|0.341
Jonah Heim|ATH|49|1|4|8|0|5|5|9|43|1|0|4|0|0.209|0.286|0.372
Jahmai Jones|DET|45|2|6|5|0|15|2|9|43|0|0|2|0|0.209|0.244|0.395
Mike Yastrzemski|ATL|119|0|14|6|1|28|8|23|110|0|1|4|1|0.209|0.269|0.264
Brenton Doyle|COL|100|1|14|3|7|35|9|19|91|0|0|3|0|0.209|0.28|0.275
Ryan McMahon|NYY|101|3|10|11|1|31|10|19|91|0|0|2|0|0.209|0.287|0.33
José Ramírez|CLE|165|6|22|14|14|22|26|29|139|0|0|8|0|0.209|0.333|0.396
Bryce Johnson|SDP|27|0|4|2|4|10|2|5|24|0|0|2|0|0.208|0.269|0.292
Kyle Schwarber|PHI|165|11|23|20|0|52|26|28|135|0|4|7|1|0.207|0.352|0.519
Manny Machado|SDP|144|5|20|18|1|31|20|25|121|2|0|4|0|0.207|0.315|0.364
Dansby Swanson|CHC|146|6|25|24|2|31|21|25|121|3|1|2|1|0.207|0.322|0.388
Spencer Torkelson|DET|144|6|13|14|0|45|22|25|121|0|1|6|0|0.207|0.333|0.405
J.P. Crawford|SEA|128|4|17|11|1|20|24|21|102|0|2|3|0|0.206|0.367|0.353
Salvador Perez|KCR|151|5|14|17|0|33|5|29|141|2|3|5|0|0.206|0.245|0.348
Taylor Walls|TBR|88|0|12|6|5|21|10|15|73|0|1|3|0|0.205|0.31|0.247
Isiah Kiner-Falefa|BOS|42|0|5|4|2|7|2|8|39|0|0|0|0|0.205|0.244|0.205
Logan O'Hoppe|LAA|93|1|9|8|0|23|11|16|78|1|3|1|0|0.205|0.323|0.256
Tyler Stephenson|CIN|102|2|6|6|0|29|13|18|88|1|0|4|0|0.205|0.304|0.318
Kyle Higashioka|TEX|60|1|5|4|0|19|6|11|54|0|0|1|0|0.204|0.283|0.278
Jorge Barrosa|ARI|76|1|9|7|0|22|4|14|69|0|1|9|1|0.203|0.257|0.406
Austin Riley|ATL|159|5|19|22|3|43|13|29|143|1|2|6|0|0.203|0.277|0.35
Trevor Story|BOS|153|2|13|18|3|47|7|29|143|2|1|6|0|0.203|0.242|0.287
Owen Caissie|MIA|111|2|11|16|2|46|7|20|99|3|2|6|0|0.202|0.261|0.323
Carson Benge|NYM|114|3|14|10|6|25|10|21|104|0|0|4|0|0.202|0.272|0.327
Gunnar Henderson|BAL|168|9|23|19|5|53|12|31|154|1|1|6|1|0.201|0.262|0.429
Gabriel Arias|CLE|32|2|2|4|0|12|2|6|30|0|0|1|0|0.2|0.25|0.433
Luken Baker|ARI|5|0|0|0|0|3|0|1|5|0|0|0|0|0.2|0.2|0.2
Zach Cole|HOU|10|1|1|2|0|4|0|2|10|0|0|0|0|0.2|0.2|0.5
Jasson Domínguez|NYY|32|1|3|4|0|4|1|6|30|0|1|2|0|0.2|0.25|0.367
J.C. Escarra|NYY|36|0|3|5|0|10|1|7|35|0|0|3|1|0.2|0.222|0.343
P.J. Higgins|CIN|12|0|0|1|0|4|1|2|10|1|0|0|0|0.2|0.25|0.2
Rhys Hoskins|CLE|105|3|15|13|0|30|18|17|85|1|1|6|0|0.2|0.343|0.376
Kyle Manzardo|CLE|112|2|6|10|0|36|9|20|100|1|2|2|0|0.2|0.277|0.28
Luis Matos|MIL|21|0|1|0|0|7|1|4|20|0|0|0|0|0.2|0.238|0.2
Matt McLain|CIN|151|3|15|10|5|37|18|26|130|0|2|6|0|0.2|0.307|0.315
Joc Pederson|TEX|96|2|11|7|0|23|12|16|80|3|1|1|0|0.2|0.302|0.288
Tyler Tolbert|KCR|5|0|1|0|1|1|0|1|5|0|0|0|0|0.2|0.2|0.2
Brandon Valenzuela|TOR|54|3|6|6|0|17|4|10|50|0|0|0|0|0.2|0.259|0.38
Will Wilson|SEA|6|1|1|2|0|1|1|1|5|0|0|0|0|0.2|0.333|0.8
Travis d'Arnaud|LAA|40|1|5|3|0|7|3|7|35|0|2|1|0|0.2|0.3|0.314
Danny Jansen|TEX|85|2|6|8|0|27|7|15|76|0|2|4|1|0.197|0.282|0.355
Joey Bart|PIT|50|1|5|3|0|18|2|9|46|1|1|1|0|0.196|0.24|0.283
Paul Goldschmidt|NYY|52|2|10|7|0|12|5|9|46|0|1|4|0|0.196|0.288|0.413
Tyler O'Neill|BAL|56|1|9|4|0|12|8|9|46|0|2|0|0|0.196|0.339|0.261
Austin Wells|NYY|107|3|10|5|0|21|19|17|87|1|0|1|0|0.195|0.336|0.31
Kody Clemens|MIN|97|3|11|9|4|27|11|16|82|0|3|4|0|0.195|0.313|0.354
Willy Adames|SFG|151|3|13|6|1|47|6|28|144|0|1|11|0|0.194|0.232|0.333
Randal Grichuk|CHW|38|0|8|3|0|10|1|7|36|1|0|4|0|0.194|0.211|0.306
TJ Friedl|CIN|146|2|14|7|4|32|11|25|129|0|3|6|0|0.194|0.273|0.287
Vinnie Pasquantino|KCR|150|4|15|17|1|31|16|25|129|4|1|4|2|0.194|0.28|0.349
Richie Palacios|TBR|66|1|8|5|4|14|10|10|52|1|3|1|0|0.192|0.348|0.269
Nick Castellanos|SDP|73|1|4|11|1|18|4|13|68|1|0|4|0|0.191|0.233|0.294
Jarren Duran|BOS|137|4|18|18|7|37|10|24|126|0|1|5|0|0.19|0.255|0.325
Tyrone Taylor|NYM|67|2|4|9|0|10|2|12|63|0|0|1|0|0.19|0.215|0.302
George Springer|TOR|84|2|4|7|1|16|9|14|74|0|1|4|0|0.189|0.286|0.324
Victor Scott II|STL|106|1|12|5|6|28|7|17|90|1|1|2|0|0.189|0.253|0.244
Matt Wallner|MIN|120|4|13|10|0|42|10|20|106|0|4|3|0|0.189|0.283|0.33
Luis Rengifo|MIL|112|0|9|11|1|13|8|19|101|1|1|8|0|0.188|0.252|0.267
Leo Jiménez|MIA|21|0|2|0|0|3|3|3|16|0|2|0|0|0.188|0.381|0.188
Drew Romo|CHW|25|3|4|4|0|3|8|3|16|0|1|0|0|0.188|0.48|0.75
Marcell Ozuna|PIT|129|3|10|13|0|33|10|22|118|0|1|3|0|0.186|0.256|0.288
Ezequiel Tovar|COL|139|1|9|9|2|39|7|24|129|1|2|8|0|0.186|0.237|0.271
Santiago Espinal|LAD|29|0|3|2|0|5|0|5|27|0|0|2|0|0.185|0.185|0.259
Alek Thomas|ARI|98|2|12|10|4|23|3|17|92|0|2|9|0|0.185|0.227|0.348
Joey Ortiz|MIL|87|0|12|8|4|19|8|14|76|1|0|0|0|0.184|0.259|0.184
Zach McKinstry|DET|54|1|2|5|0|12|5|9|49|0|0|2|0|0.184|0.259|0.286
CJ Kayfus|CLE|25|1|4|2|0|8|2|4|22|0|1|1|0|0.182|0.28|0.364
Jake Rogers|DET|37|0|4|4|1|10|1|6|33|2|1|2|1|0.182|0.216|0.303
Keibert Ruiz|WSH|69|1|4|9|0|11|1|12|66|1|1|5|0|0.182|0.203|0.303
Yoán Moncada|LAA|111|3|9|9|0|40|15|17|94|0|2|1|1|0.181|0.306|0.309
James McCann|ARI|52|0|3|6|0|17|1|9|50|0|0|3|0|0.18|0.196|0.24
Jakob Marsee|MIA|164|1|20|10|10|42|21|25|139|1|2|4|2|0.18|0.294|0.259
Luis Torrens|NYM|42|0|4|6|0|8|1|7|39|0|1|3|0|0.179|0.22|0.256
Colton Cowser|BAL|79|0|8|5|0|25|10|12|67|1|0|2|0|0.179|0.282|0.209
Mookie Betts|LAD|32|2|7|7|0|4|3|5|28|0|1|1|0|0.179|0.281|0.429
Sam Haggerty|TEX|30|0|2|1|1|13|1|5|28|0|1|0|0|0.179|0.233|0.179
Jorge Polanco|NYM|61|1|3|2|0|11|5|10|56|0|0|3|0|0.179|0.246|0.286
Caleb Durbin|BOS|131|1|14|13|4|18|11|21|118|0|2|7|0|0.178|0.26|0.263
Mitch Garver|SEA|56|0|6|1|0|17|11|8|45|0|0|1|0|0.178|0.339|0.2
Evan Carter|TEX|130|4|13|11|5|31|18|19|107|1|1|5|0|0.178|0.299|0.336
Juan Brito|CLE|56|0|7|3|0|17|4|9|51|0|1|4|0|0.176|0.25|0.255
Lawrence Butler|ATH|116|3|11|12|4|31|14|18|102|0|0|2|0|0.176|0.276|0.284
Jerar Encarnacion|SFG|35|0|1|0|0|8|1|6|34|0|0|1|0|0.176|0.2|0.206
Cal Raleigh|SEA|155|7|13|18|2|48|16|24|137|2|0|4|0|0.175|0.258|0.358
Luisangel Acuña|CHW|89|0|7|3|6|14|6|14|80|1|1|1|0|0.175|0.239|0.188
Travis Bazzana|CLE|29|0|4|2|2|4|6|4|23|0|0|0|0|0.174|0.345|0.174
Connor Joe|SEA|26|1|2|3|1|7|3|4|23|0|0|1|0|0.174|0.269|0.348
Graham Pauley|MIA|81|1|8|9|1|19|5|13|75|0|0|6|0|0.173|0.225|0.293
Reese McGuire|CHW|34|0|1|3|0|9|2|5|29|0|2|0|0|0.172|0.273|0.172
Drew Millas|WSH|65|1|7|5|0|18|5|10|58|0|0|3|0|0.172|0.238|0.276
Jordan Beck|COL|75|1|5|10|2|19|4|12|70|1|0|3|1|0.171|0.213|0.286
Hao-Yu  Lee|DET|44|1|3|5|0|15|3|7|41|0|0|2|0|0.171|0.227|0.293
Denzel Clarke|ATH|60|0|4|6|2|24|4|9|53|0|0|1|0|0.17|0.228|0.189
Tyler Heineman|TOR|59|0|4|2|0|14|1|9|53|0|2|0|0|0.17|0.214|0.17
Thomas Saggese|STL|57|0|5|2|0|19|4|9|53|0|0|2|0|0.17|0.228|0.208
Royce Lewis|MIN|89|3|8|11|2|27|9|13|77|1|2|2|0|0.169|0.27|0.312
Jonathan India|KCR|58|2|8|8|0|13|8|8|48|0|2|1|0|0.167|0.31|0.313
Jace Jung|DET|8|0|1|0|0|1|2|1|6|0|0|0|0|0.167|0.375|0.167
Sean Murphy|ATL|6|0|0|0|0|3|0|1|6|0|0|0|0|0.167|0.167|0.167
Pavin Smith|ARI|8|0|1|1|0|2|2|1|6|0|0|0|0|0.167|0.375|0.167
Trent Grisham|NYY|141|5|21|20|1|24|23|19|116|2|0|5|1|0.164|0.298|0.353
Brent Rooker|ATH|85|3|7|12|2|29|8|12|75|2|0|1|0|0.16|0.235|0.293
Alec Bohm|PHI|141|1|7|15|0|22|10|20|126|3|2|3|0|0.159|0.227|0.206
Heriberto Hernández|MIA|74|0|4|9|3|14|10|10|63|0|1|0|1|0.159|0.284|0.19
Ramón Urías|STL|68|2|9|5|0|12|6|9|57|1|4|3|0|0.158|0.279|0.316
Henry Davis|PIT|88|2|10|7|1|17|8|12|77|0|2|3|0|0.156|0.253|0.273
Tim Tawa|ARI|53|1|3|6|0|11|6|7|45|1|0|2|0|0.156|0.25|0.267
Wenceel Pérez|DET|70|2|7|6|3|8|5|10|65|0|0|1|0|0.154|0.214|0.262
Edgar Quero|CHW|93|0|3|6|1|22|9|12|78|2|2|1|0|0.154|0.253|0.167
Coby Mayo|BAL|101|3|9|12|1|31|8|14|92|1|0|3|0|0.152|0.218|0.283
Freddy Fermin|SDP|72|0|10|3|0|15|8|9|60|2|2|4|0|0.15|0.264|0.217
Alejandro Kirk|TOR|22|1|2|2|0|2|2|3|20|0|0|1|0|0.15|0.227|0.35
Josh Lowe|LAA|102|4|7|10|1|29|5|14|94|1|1|1|0|0.149|0.198|0.287
Patrick Bailey|SFG|89|1|5|5|2|22|7|12|82|0|0|0|0|0.146|0.213|0.183
Jake Cronenworth|SDP|114|1|13|4|1|23|14|14|97|0|3|2|0|0.144|0.272|0.196
Daniel Johnson|HOU|17|0|1|0|0|3|2|2|14|0|1|0|0|0.143|0.294|0.143
Jared Oliva|SFG|7|0|1|0|1|1|0|1|7|0|0|0|0|0.143|0.143|0.143
Ryan Ritter|COL|7|0|1|0|0|3|0|1|7|0|0|0|0|0.143|0.143|0.143
Leo Rivas|SEA|109|0|8|7|2|34|13|13|91|1|3|2|1|0.143|0.269|0.187
Rob Refsnyder|SEA|48|2|4|3|0|12|4|6|43|1|0|0|0|0.14|0.208|0.279
Cedric Mullins|TBR|120|2|9|9|6|24|6|15|108|1|2|2|1|0.139|0.197|0.231
Noelvi Marte|CIN|31|0|2|0|1|10|2|4|29|0|0|0|0|0.138|0.194|0.138
Jose Trevino|CIN|23|0|0|0|0|4|1|3|22|0|0|1|0|0.136|0.174|0.182
Felix Reyes|PHI|30|1|2|2|0|7|0|4|30|0|0|1|0|0.133|0.133|0.267
Davis Schneider|TOR|67|1|13|7|0|21|14|7|53|0|0|3|0|0.132|0.313|0.245
Carson Williams|TBR|25|0|4|3|0|9|1|3|23|0|0|1|0|0.13|0.167|0.174
Bo Naylor|CLE|85|1|3|4|0|20|6|10|79|0|0|2|0|0.127|0.188|0.19
James Outman|MIN|34|0|6|0|4|12|2|4|32|0|0|2|0|0.125|0.176|0.188
Rece Hinds|CIN|36|0|2|5|0|18|1|4|33|1|1|3|0|0.121|0.167|0.212
Ke'Bryan Hayes|CIN|98|2|7|3|0|16|7|11|91|0|0|1|1|0.121|0.184|0.22
Yohel Pozo|STL|17|0|0|3|0|0|0|2|17|0|0|1|0|0.118|0.118|0.176
Harrison Bader|SFG|55|1|4|3|0|17|2|6|52|1|0|1|0|0.115|0.145|0.192
Jeimer Candelario|LAA|20|0|3|0|0|8|1|2|18|0|1|2|0|0.111|0.2|0.222
Bryce Eldridge|SFG|10|0|0|0|0|4|1|1|9|0|0|0|0|0.111|0.2|0.111
Petey Halpin|CLE|9|0|1|0|1|2|0|1|9|0|0|0|0|0.111|0.111|0.111
Blake Perkins|MIL|53|0|6|5|1|13|5|5|46|0|1|3|0|0.109|0.212|0.174
Andy Ibáñez|NYM|21|0|1|4|0|3|1|2|19|1|0|0|0|0.105|0.143|0.105
Otto Kemp|PHI|22|0|0|0|0|9|1|2|20|0|1|0|0|0.1|0.182|0.1
Greg Jones|MIL|22|0|0|1|1|9|0|2|21|0|0|0|0|0.095|0.095|0.095
Carlos Santana|ARI|26|0|1|0|0|8|2|2|24|0|0|1|0|0.083|0.154|0.125
Rafael Marchán|PHI|54|1|3|2|0|11|1|4|51|0|2|0|0|0.078|0.13|0.137
Christian Koss|SFG|13|0|0|0|0|2|0|1|13|0|0|1|0|0.077|0.077|0.154
Austin Wynns|ATH|43|0|3|0|0|10|3|3|39|0|0|0|0|0.077|0.143|0.077
Shay Whitcomb|HOU|15|1|1|3|0|9|1|1|14|0|0|0|0|0.071|0.133|0.286
Addison Barger|TOR|23|0|1|2|0|6|3|1|19|1|0|1|0|0.053|0.174|0.105
José Azocar|ATL|2|0|0|0|1|1|0|0|2|0|0|0|0|0.0|0.0|0.0
Ryan Bliss|SEA|2|0|0|0|0|2|0|0|2|0|0|0|0|0.0|0.0|0.0
Will Brennan|SFG|9|0|0|0|0|2|0|0|9|0|0|0|0|0.0|0.0|0.0
Dylan Carlson|CHC|4|0|1|0|0|2|0|0|4|0|0|0|0|0.0|0.0|0.0
Zach Dezenzo|HOU|3|0|0|0|0|0|0|0|3|0|0|0|0|0.0|0.0|0.0
Justin Foscue|TEX|1|0|0|0|0|0|0|0|1|0|0|0|0|0.0|0.0|0.0
Brett Harris|ATH|5|0|0|0|0|2|1|0|3|0|1|0|0|0.0|0.4|0.0
Jim Jarvis|ATL|2|0|0|0|0|1|0|0|2|0|0|0|0|0.0|0.0|0.0
Nicky Lopez|CHC|4|0|1|0|0|2|0|0|4|0|0|0|0|0.0|0.0|0.0
Dylan Moore|PHI|15|0|3|0|1|6|3|0|12|0|0|0|0|0.0|0.2|0.0
Tommy Pham|NYM|14|0|1|0|0|7|1|0|13|0|0|0|0|0.0|0.071|0.0
César Prieto|STL|1|0|0|0|0|0|0|0|1|0|0|0|0|0.0|0.0|0.0
Jeferson Quero|MIL|2|0|0|0|0|0|1|0|1|0|0|0|0|0.0|0.5|0.0
Johnathan Rodríguez|BAL|11|0|0|1|0|4|3|0|7|1|0|0|0|0.0|0.273|0.0
César Salazar|HOU|3|0|0|0|0|0|0|0|3|0|0|0|0|0.0|0.0|0.0
Max Schuemann|NYY|2|0|0|0|0|0|1|0|1|0|0|0|0|0.0|0.5|0.0
Zack Short|DET|3|0|0|0|0|1|0|0|3|0|0|0|0|0.0|0.0|0.0
Luke Williams|ATL|1|0|0|0|0|0|1|0|0|0|0|0|0|0.0|1.0|0.0
Patrick Wisdom|SEA|1|0|0|0|0|1|0|0|1|0|0|0|0|0.0|0.0|0.0
