name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Brady House|WSH|168|7|21|25|1|48|12|35|155|1|0|7|0|0.226|0.28|0.406
Francisco Lindor|NYM|105|2|14|5|2|19|11|21|93|0|1|2|2|0.226|0.314|0.355
Jake Burger|TEX|175|7|16|27|1|47|9|37|164|1|1|5|0|0.226|0.269|0.384
Marcelo Mayer|BOS|134|2|10|9|2|26|10|27|120|1|2|6|0|0.225|0.293|0.325
José Fermín|STL|58|1|3|7|0|11|7|11|49|1|0|3|0|0.224|0.316|0.347
Andrew McCutchen|TEX|65|1|6|5|0|19|6|13|58|1|0|2|0|0.224|0.292|0.31
Jorge Soler|LAA|178|8|21|28|0|58|19|34|152|3|4|9|0|0.224|0.32|0.441
Luke Keaschall|MIN|183|1|20|15|10|29|18|36|161|2|2|8|0|0.224|0.306|0.292
Marcus Semien|NYM|177|3|15|14|5|36|13|36|161|1|1|6|0|0.224|0.284|0.317
Luis Robert Jr.|NYM|98|2|10|8|2|17|13|19|85|0|0|3|0|0.224|0.327|0.329
J.T. Realmuto|PHI|104|1|9|8|0|17|6|21|94|1|3|4|0|0.223|0.288|0.298
Ramón Laureano|SDP|167|5|19|19|4|52|16|33|148|2|1|5|2|0.223|0.299|0.385
Andrés Chaparro|WSH|10|0|1|0|0|2|1|2|9|0|0|1|0|0.222|0.3|0.333
Jazz Chisholm Jr.|NYY|181|4|19|16|12|52|17|36|162|1|1|9|0|0.222|0.298|0.352
Justin Foscue|TEX|18|1|1|2|0|5|0|4|18|0|0|0|0|0.222|0.222|0.389
Sam Huff|BAL|9|0|1|1|0|5|0|2|9|0|0|1|0|0.222|0.222|0.333
Kyle Karros|COL|150|1|18|10|2|36|22|28|126|2|0|7|0|0.222|0.333|0.302
Esteury Ruiz|MIA|27|2|7|4|7|8|0|6|27|0|0|2|0|0.222|0.222|0.519
Sung-Mun Song|SDP|21|0|3|4|2|4|3|4|18|0|0|1|0|0.222|0.333|0.278
Gage Workman|DET|18|2|2|5|0|7|0|4|18|0|0|2|0|0.222|0.222|0.667
Mike Yastrzemski|ATL|133|1|17|11|1|33|9|27|122|0|2|6|1|0.221|0.286|0.311
Jacob Young|WSH|165|4|20|20|2|28|8|34|154|0|2|5|0|0.221|0.268|0.331
Garrett Mitchell|MIL|143|1|17|22|6|53|22|26|118|1|1|8|1|0.22|0.345|0.331
Randal Grichuk|CHW|53|3|11|9|0|13|1|11|50|1|1|4|0|0.22|0.245|0.48
Pete Alonso|BAL|195|8|27|23|1|47|21|38|173|0|1|11|0|0.22|0.308|0.422
Adolis García|PHI|182|4|16|13|1|52|14|36|164|2|2|6|1|0.22|0.286|0.341
Sal Frelick|MIL|159|3|19|12|1|20|16|30|137|2|1|2|0|0.219|0.301|0.299
Nick Allen|HOU|34|0|7|0|0|6|2|7|32|0|0|1|0|0.219|0.265|0.25
Ronny Mauricio|NYM|32|1|3|2|0|12|0|7|32|0|0|0|0|0.219|0.219|0.313
Carlos Narváez|BOS|96|2|10|3|1|27|6|19|87|0|2|5|0|0.218|0.284|0.345
Geraldo Perdomo|ARI|172|2|16|12|7|23|26|31|142|2|0|6|3|0.218|0.335|0.345
J.P. Crawford|SEA|169|6|23|16|1|26|29|30|138|0|2|4|0|0.217|0.361|0.377
Matt McLain|CIN|187|5|19|19|6|42|23|35|161|0|2|8|0|0.217|0.323|0.36
Josh Smith|TEX|108|0|6|6|2|20|14|20|92|1|1|2|0|0.217|0.324|0.239
Matt Chapman|SFG|189|1|16|15|0|48|16|37|171|0|2|9|1|0.216|0.291|0.298
Santiago Espinal|LAD|39|1|4|3|0|5|0|8|37|0|0|2|0|0.216|0.216|0.351
Lourdes Gurriel Jr.|ARI|83|0|6|7|1|13|8|16|74|1|0|4|0|0.216|0.289|0.27
George Valera|CLE|38|0|1|6|0|8|1|8|37|0|0|3|0|0.216|0.237|0.297
Kyle Manzardo|CLE|141|2|13|13|0|43|13|27|125|1|2|4|1|0.216|0.298|0.312
Bryson Stott|PHI|151|3|13|18|9|26|8|30|139|1|1|6|2|0.216|0.262|0.353
Kerry Carpenter|DET|117|6|11|17|0|40|11|22|102|2|2|2|2|0.216|0.299|0.451
Ketel Marte|ARI|180|5|21|15|0|31|13|36|167|0|0|6|2|0.216|0.272|0.365
Lenyn Sosa|TOR|95|1|8|9|0|20|0|20|93|1|0|7|0|0.215|0.213|0.323
Connor Joe|SEA|33|1|2|3|1|8|5|6|28|0|0|2|0|0.214|0.333|0.393
Tanner Murray|CHW|33|1|2|3|0|7|2|6|28|1|1|0|0|0.214|0.281|0.321
Jesus Rodriguez|SFG|30|1|1|4|1|4|1|6|28|0|1|0|0|0.214|0.267|0.321
Austin Riley|ATL|191|6|22|25|3|51|14|37|173|1|3|7|0|0.214|0.283|0.358
Joc Pederson|TEX|126|3|13|10|0|31|19|22|103|3|1|3|0|0.214|0.333|0.33
Matt Vierling|DET|121|3|11|18|2|19|11|23|108|2|0|9|0|0.213|0.281|0.38
Bryce Teodosio|LAA|51|0|5|2|4|18|3|10|47|0|0|2|0|0.213|0.26|0.255
Brett Sullivan|COL|72|0|3|7|0|17|4|14|66|0|1|6|0|0.212|0.268|0.303
Taylor Walls|TBR|118|0|16|11|6|27|13|21|99|0|1|4|1|0.212|0.31|0.273
Michael Massey|KCR|90|3|10|12|1|18|3|18|85|2|0|7|0|0.212|0.233|0.4
Elias Díaz|KCR|20|1|2|3|0|4|1|4|19|0|0|2|0|0.211|0.25|0.474
Bo Bichette|NYM|197|2|19|18|1|34|14|38|181|2|0|5|0|0.21|0.264|0.271
Josh Bell|MIN|178|3|21|24|1|43|14|34|162|1|1|8|0|0.21|0.275|0.315
Austin Slater|NYM|49|0|4|2|1|15|5|9|43|1|0|1|0|0.209|0.286|0.233
Luis Rengifo|MIL|140|0|12|14|2|16|11|26|126|1|1|8|0|0.206|0.273|0.27
Trevor Story|BOS|176|3|16|19|4|57|8|34|165|2|1|7|0|0.206|0.244|0.303
Lane Thomas|KCR|99|1|8|8|3|20|18|16|78|2|1|1|0|0.205|0.354|0.256
Jackson Merrill|SDP|184|4|22|18|8|49|15|34|166|0|1|8|0|0.205|0.275|0.325
Nick Castellanos|SDP|93|3|7|18|1|26|4|18|88|1|0|5|0|0.205|0.237|0.364
Kyle Stowers|MIA|100|1|11|3|1|26|10|18|88|0|2|4|0|0.205|0.3|0.284
Pedro Pagés|STL|108|4|10|9|2|27|4|20|98|1|2|3|0|0.204|0.248|0.357
Ezequiel Tovar|COL|163|1|12|11|3|45|8|31|152|1|2|9|0|0.204|0.252|0.283
Owen Caissie|MIA|123|3|13|19|2|49|9|22|108|4|2|6|0|0.204|0.268|0.343
Brenton Doyle|COL|118|1|19|3|8|39|10|22|108|0|0|4|0|0.204|0.271|0.269
Steven Kwan|CLE|192|1|20|10|2|22|25|33|162|1|2|6|0|0.204|0.316|0.259
Brent Rooker|ATH|124|6|10|21|2|39|14|22|108|2|0|2|0|0.204|0.29|0.389
Jakob Marsee|MIA|198|3|25|14|13|49|25|34|167|1|4|4|3|0.204|0.32|0.317
Logan O'Hoppe|LAA|99|1|9|8|0|23|11|17|84|1|3|1|0|0.202|0.313|0.25
Brice Matthews|HOU|119|4|12|13|2|38|8|22|109|1|0|4|1|0.202|0.254|0.367
Spencer Torkelson|DET|177|6|14|17|0|58|25|30|149|1|2|8|0|0.201|0.322|0.376
Alec Bohm|PHI|170|3|12|20|0|24|11|31|154|3|2|5|0|0.201|0.259|0.292
Vinnie Pasquantino|KCR|189|5|18|22|1|36|20|33|164|4|1|4|2|0.201|0.286|0.341
Gabriel Arias|CLE|32|2|2|4|0|12|2|6|30|0|0|1|0|0.2|0.25|0.433
Luken Baker|ARI|5|0|0|0|0|3|0|1|5|0|0|0|0|0.2|0.2|0.2
Jasson Domínguez|NYY|32|1|3|4|0|4|1|6|30|0|1|2|0|0.2|0.25|0.367
P.J. Higgins|CIN|12|0|0|1|0|4|1|2|10|1|0|0|0|0.2|0.25|0.2
Jim Jarvis|ATL|5|0|0|0|0|2|0|1|5|0|0|0|0|0.2|0.2|0.2
Joe Mack|MIA|36|0|4|2|0|14|1|7|35|0|0|3|0|0.2|0.222|0.286
Luis Matos|MIL|21|0|1|0|0|7|1|4|20|0|0|0|0|0.2|0.238|0.2
Tyler Tolbert|KCR|5|0|1|0|1|1|0|1|5|0|0|0|0|0.2|0.2|0.2
Will Wilson|SEA|6|1|1|2|0|1|1|1|5|0|0|0|0|0.2|0.333|0.8
Travis d'Arnaud|LAA|40|1|5|3|0|7|3|7|35|0|2|1|0|0.2|0.3|0.314
Gunnar Henderson|BAL|207|9|23|22|5|59|14|38|191|1|1|8|1|0.199|0.256|0.393
Tyler Soderstrom|ATH|181|5|22|20|1|38|18|32|161|1|1|14|1|0.199|0.282|0.391
Cam Smith|HOU|174|4|18|17|6|50|18|30|151|2|2|6|0|0.199|0.289|0.318
Gary Sánchez|MIL|108|5|15|15|0|22|20|17|86|0|2|3|1|0.198|0.361|0.43
Nick Yorke|PIT|86|1|6|6|0|17|7|15|76|1|2|3|0|0.197|0.279|0.276
Nasim Nuñez|WSH|154|0|18|14|19|30|21|25|127|1|1|1|1|0.197|0.313|0.22
Jahmai Jones|DET|54|2|6|5|0|19|3|10|51|0|0|2|0|0.196|0.241|0.353
Hao-Yu  Lee|DET|55|1|4|6|0|17|4|10|51|0|0|2|1|0.196|0.255|0.333
Rhys Hoskins|CLE|128|4|19|16|0|34|27|19|97|3|1|6|0|0.196|0.367|0.381
Adrian Del Castillo|ARI|94|3|7|16|0|30|6|17|87|1|0|4|0|0.195|0.245|0.345
Salvador Perez|KCR|185|6|16|18|0|41|6|34|174|2|3|5|0|0.195|0.232|0.328
Isiah Kiner-Falefa|BOS|45|0|5|4|3|8|3|8|41|0|0|0|0|0.195|0.25|0.195
Victor Caratini|MIN|122|1|6|14|0|24|10|20|103|4|5|1|0|0.194|0.287|0.233
Kyle Higashioka|TEX|73|1|5|5|0|22|6|13|67|0|0|1|0|0.194|0.26|0.254
Danny Jansen|TEX|103|2|6|9|0|28|10|17|88|0|4|4|1|0.193|0.304|0.33
Victor Scott II|STL|127|2|14|7|6|34|8|21|109|1|1|2|0|0.193|0.252|0.266
Jorge Barrosa|ARI|88|1|10|7|0|26|7|15|78|0|1|9|1|0.192|0.267|0.372
Billy Cook|PIT|21|0|5|0|3|8|0|4|21|0|0|0|0|0.19|0.19|0.19
Yoán Moncada|LAA|123|3|9|9|0|43|16|20|105|0|2|1|1|0.19|0.309|0.305
James Outman|MIN|45|0|9|3|4|16|3|8|42|0|0|3|1|0.19|0.244|0.31
James McCann|ARI|61|0|3|6|0|17|1|11|58|0|0|3|0|0.19|0.203|0.241
Ryan McMahon|NYY|128|3|11|13|1|41|12|22|116|0|0|3|0|0.19|0.266|0.293
Luis Torrens|NYM|63|0|6|8|0|14|3|11|58|0|1|4|0|0.19|0.242|0.259
Joey Ortiz|MIL|107|1|14|11|4|21|8|18|95|2|0|1|0|0.189|0.248|0.232
Dansby Swanson|CHC|175|6|27|25|3|37|23|28|148|3|1|4|1|0.189|0.297|0.351
Spencer Jones|NYY|19|0|0|2|0|7|3|3|16|0|0|0|0|0.188|0.316|0.188
George Springer|TOR|115|2|9|8|1|21|11|19|102|0|1|5|0|0.186|0.272|0.294
Bryce Johnson|SDP|31|0|5|2|4|12|3|5|27|0|0|2|0|0.185|0.267|0.259
TJ Friedl|CIN|160|2|14|7|5|37|12|26|141|0|4|6|0|0.184|0.268|0.27
Drew Romo|CHW|47|4|6|7|0|10|8|7|38|0|1|2|0|0.184|0.34|0.553
Will Benson|CIN|88|2|10|4|1|26|15|13|71|0|1|2|1|0.183|0.333|0.324
Jordan Beck|COL|88|1|7|10|2|22|5|15|82|1|0|5|1|0.183|0.227|0.305
Coby Mayo|BAL|128|4|12|16|1|40|11|21|115|1|1|4|0|0.183|0.258|0.322
Marcell Ozuna|PIT|166|5|14|16|0|46|16|27|148|0|2|4|0|0.182|0.271|0.311
Zach Dezenzo|HOU|24|1|2|2|0|8|2|4|22|0|0|2|0|0.182|0.25|0.409
J.C. Escarra|NYY|47|0|4|6|0|11|3|8|44|0|0|3|1|0.182|0.234|0.295
CJ Kayfus|CLE|25|1|4|2|0|8|2|4|22|0|1|1|0|0.182|0.28|0.364
Manny Machado|SDP|180|6|23|20|1|39|22|28|154|3|0|4|0|0.182|0.279|0.325
Tyrone Taylor|NYM|82|2|4|11|0|15|2|14|77|0|0|2|0|0.182|0.203|0.286
Alek Thomas|ARI|100|2|12|10|4|23|3|17|94|0|2|9|0|0.181|0.222|0.34
Luisangel Acuña|CHW|92|0|8|3|7|15|6|15|83|1|1|1|0|0.181|0.242|0.193
Tyler Stephenson|CIN|129|3|7|12|0|35|16|20|111|2|0|4|0|0.18|0.279|0.297
Mookie Betts|LAD|55|4|10|9|0|7|4|9|50|0|1|1|0|0.18|0.255|0.44
Jonah Heim|ATH|56|1|4|8|0|8|5|9|50|1|0|4|0|0.18|0.25|0.32
Corey Seager|TEX|182|7|22|20|1|50|22|28|156|2|2|6|0|0.179|0.286|0.353
Cedric Mullins|TBR|150|3|14|14|10|28|8|24|134|1|3|2|1|0.179|0.24|0.276
Jorge Polanco|NYM|61|1|3|2|0|11|5|10|56|0|0|3|0|0.179|0.246|0.286
Zach McKinstry|DET|80|1|2|5|1|16|7|13|73|0|0|3|0|0.178|0.25|0.26
Juan Brito|CLE|56|0|7|3|0|17|4|9|51|0|1|4|0|0.176|0.25|0.255
Jerar Encarnacion|SFG|35|0|1|0|0|8|1|6|34|0|0|1|0|0.176|0.2|0.206
Jarren Duran|BOS|172|4|19|18|9|45|11|28|159|0|2|7|0|0.176|0.238|0.296
Lawrence Butler|ATH|143|3|16|12|4|39|18|22|125|0|0|3|0|0.176|0.28|0.272
Austin Wells|NYY|128|3|11|5|0|32|19|19|108|1|0|1|0|0.176|0.297|0.269
Tyler O'Neill|BAL|83|2|13|7|0|20|12|12|69|0|2|1|0|0.174|0.313|0.275
Graham Pauley|MIA|81|1|8|9|1|19|5|13|75|0|0|6|0|0.173|0.225|0.293
Mitch Garver|SEA|66|1|9|3|0|19|14|9|52|0|0|1|0|0.173|0.348|0.25
Evan Carter|TEX|162|5|18|13|6|34|24|23|133|1|1|5|0|0.173|0.302|0.323
Josh Lowe|LAA|119|4|7|10|1|35|6|19|110|1|1|1|0|0.173|0.22|0.291
Reese McGuire|CHW|34|0|1|3|0|9|2|5|29|0|2|0|0|0.172|0.273|0.172
Drew Millas|WSH|78|1|9|6|0|22|6|12|70|0|0|3|0|0.171|0.237|0.257
Trent Grisham|NYY|176|6|25|27|2|33|28|25|146|2|0|6|1|0.171|0.301|0.349
Heriberto Hernández|MIA|88|1|5|12|3|16|11|13|76|0|1|0|1|0.171|0.284|0.237
Denzel Clarke|ATH|60|0|4|6|2|24|4|9|53|0|0|1|0|0.17|0.228|0.189
Colton Cowser|BAL|90|0|8|7|0|29|11|13|77|1|0|2|0|0.169|0.27|0.195
Freddy Fermin|SDP|89|0|11|3|0|18|8|13|77|2|2|4|0|0.169|0.258|0.221
Royce Lewis|MIN|116|3|11|13|3|34|12|17|101|1|2|3|0|0.168|0.267|0.287
Jonathan India|KCR|58|2|8|8|0|13|8|8|48|0|2|1|0|0.167|0.31|0.313
Jace Jung|DET|8|0|1|0|0|1|2|1|6|0|0|0|0|0.167|0.375|0.167
Jhonny Pereda|SEA|12|0|1|0|0|5|0|2|12|0|0|0|0|0.167|0.167|0.167
Pavin Smith|ARI|8|0|1|1|0|2|2|1|6|0|0|0|0|0.167|0.375|0.167
Matt Wallner|MIN|135|4|14|10|0|53|10|20|120|0|5|3|0|0.167|0.259|0.292
Caleb Durbin|BOS|155|1|14|14|4|24|11|23|139|0|4|8|0|0.165|0.247|0.245
Wenceel Pérez|DET|98|2|10|8|3|13|6|15|92|0|0|2|0|0.163|0.214|0.25
Cal Raleigh|SEA|181|7|16|18|2|57|18|26|161|2|0|4|0|0.161|0.243|0.317
Sam Haggerty|TEX|33|0|2|1|1|13|1|5|31|0|1|0|0|0.161|0.212|0.161
Felix Reyes|PHI|38|1|2|2|0|9|0|6|38|0|0|1|0|0.158|0.158|0.263
Ramón Urías|STL|68|2|9|5|0|12|6|9|57|1|4|3|0|0.158|0.279|0.316
Thomas Saggese|STL|68|0|8|2|0|22|4|10|64|0|0|2|0|0.156|0.206|0.188
Christopher Morel|MIA|42|0|2|1|1|14|2|6|39|0|1|1|0|0.154|0.214|0.179
Sebastián Rivero|LAA|28|0|0|0|0|5|1|4|26|0|0|0|0|0.154|0.185|0.154
Tim Tawa|ARI|55|1|4|6|0|11|7|7|46|1|0|2|0|0.152|0.259|0.261
Edgar Quero|CHW|103|0|3|7|1|26|9|13|86|3|3|1|0|0.151|0.248|0.163
Ke'Bryan Hayes|CIN|121|2|10|5|1|20|8|17|113|0|0|2|1|0.15|0.207|0.239
Tyler Heineman|TOR|67|0|4|3|0|14|1|9|60|0|2|0|0|0.15|0.19|0.15
Alejandro Kirk|TOR|22|1|2|2|0|2|2|3|20|0|0|1|0|0.15|0.227|0.35
Harrison Bader|SFG|71|3|6|5|0|23|2|10|68|1|0|2|0|0.147|0.169|0.309
Jake Rogers|DET|47|0|4|4|1|14|3|6|41|2|1|2|1|0.146|0.213|0.244
Henry Davis|PIT|103|2|10|8|1|18|11|13|89|0|2|3|0|0.146|0.255|0.247
Jake Cronenworth|SDP|114|1|13|4|1|23|14|14|97|0|3|2|0|0.144|0.272|0.196
Daniel Johnson|HOU|17|0|1|0|0|3|2|2|14|0|1|0|0|0.143|0.294|0.143
Bo Naylor|CLE|90|2|4|7|0|21|6|12|84|0|0|2|0|0.143|0.2|0.238
Jared Oliva|SFG|7|0|1|0|1|1|0|1|7|0|0|0|0|0.143|0.143|0.143
Ryan Ritter|COL|7|0|1|0|0|3|0|1|7|0|0|0|0|0.143|0.143|0.143
Noelvi Marte|CIN|31|0|2|0|1|10|2|4|29|0|0|0|0|0.138|0.194|0.138
Davis Schneider|TOR|74|1|13|8|1|25|16|8|58|0|0|3|0|0.138|0.324|0.241
Jose Trevino|CIN|32|0|2|2|0|5|1|4|29|0|0|1|0|0.138|0.167|0.172
Patrick Bailey|CLE|97|1|5|6|2|24|8|12|89|0|0|0|0|0.135|0.206|0.169
Leo Rivas|SEA|118|0|8|7|2|36|14|13|98|1|3|2|1|0.133|0.259|0.173
Carson Williams|TBR|25|0|4|3|0|9|1|3|23|0|0|1|0|0.13|0.167|0.174
Rob Refsnyder|SEA|64|2|5|4|0|18|6|7|56|2|0|0|0|0.125|0.203|0.232
César Salazar|HOU|10|0|0|0|0|0|2|1|8|0|0|0|0|0.125|0.3|0.125
Shay Whitcomb|HOU|17|1|1|4|0|9|1|2|16|0|0|0|0|0.125|0.176|0.313
Rece Hinds|CIN|36|0|2|5|0|18|1|4|33|1|1|3|0|0.121|0.167|0.212
Jeimer Candelario|LAA|20|0|3|0|0|8|1|2|18|0|1|2|0|0.111|0.2|0.222
Blake Perkins|MIL|62|0|6|7|2|14|6|6|54|0|1|3|0|0.111|0.213|0.167
Petey Halpin|CLE|21|0|3|1|2|5|1|2|20|0|0|0|0|0.1|0.143|0.1
Otto Kemp|PHI|22|0|0|0|0|9|1|2|20|0|1|0|0|0.1|0.182|0.1
Greg Jones|MIL|22|0|0|1|1|9|0|2|21|0|0|0|0|0.095|0.095|0.095
Rafael Marchán|PHI|58|1|3|4|0|12|1|5|55|0|2|0|0|0.091|0.138|0.145
Andy Ibáñez|NYM|26|0|1|5|0|3|1|2|23|2|0|0|0|0.087|0.115|0.087
Rodolfo Durán|SDP|12|1|1|2|0|4|0|1|12|0|0|0|0|0.083|0.083|0.333
Bryce Eldridge|SFG|27|1|1|1|0|9|3|2|24|0|0|0|0|0.083|0.185|0.208
Carlos Santana|ARI|26|0|1|0|0|8|2|2|24|0|0|1|0|0.083|0.154|0.125
Austin Wynns|ATH|43|0|3|0|0|10|3|3|39|0|0|0|0|0.077|0.143|0.077
Christian Koss|SFG|15|0|1|0|0|2|0|1|14|0|1|1|0|0.071|0.133|0.143
Sean Murphy|ATL|14|0|1|0|0|6|0|1|14|0|0|0|0|0.071|0.071|0.071
Ha-Seong Kim|ATL|18|0|1|0|0|4|1|1|17|0|0|0|0|0.059|0.111|0.059
Addison Barger|TOR|28|0|2|2|0|7|5|1|22|1|0|1|0|0.045|0.214|0.091
Ryan Bliss|SEA|2|0|0|0|0|2|0|0|2|0|0|0|0|0.0|0.0|0.0
Will Brennan|SFG|9|0|0|0|0|2|0|0|9|0|0|0|0|0.0|0.0|0.0
Vidal Bruján|NYM|4|0|1|0|0|0|1|0|3|0|0|0|0|0.0|0.25|0.0
Dylan Carlson|CHC|4|0|1|0|0|2|0|0|4|0|0|0|0|0.0|0.0|0.0
Maverick Handley|BAL|1|0|0|0|0|1|0|0|1|0|0|0|0|0.0|0.0|0.0
Brett Harris|ATH|6|0|0|0|0|2|1|0|4|0|1|0|0|0.0|0.333|0.0
Nicky Lopez|CHC|5|0|1|0|0|2|0|0|5|0|0|0|0|0.0|0.0|0.0
Dylan Moore|PHI|15|0|3|0|1|6|3|0|12|0|0|0|0|0.0|0.2|0.0
Tommy Pham|NYM|14|0|1|0|0|7|1|0|13|0|0|0|0|0.0|0.071|0.0
César Prieto|STL|5|0|0|0|0|1|0|0|5|0|0|0|0|0.0|0.0|0.0
Jeferson Quero|MIL|2|0|0|0|0|0|1|0|1|0|0|0|0|0.0|0.5|0.0
Johnathan Rodríguez|BAL|11|0|0|1|0|4|3|0|7|1|0|0|0|0.0|0.273|0.0
Hayden Senger|NYM|4|0|0|1|0|0|0|0|3|0|0|0|0|0.0|0.0|0.0
Zack Short|DET|13|0|1|0|0|3|3|0|9|0|1|0|0|0.0|0.308|0.0
Sterlin Thompson|COL|4|0|0|0|0|1|0|0|4|0|0|0|0|0.0|0.0|0.0
Anthony Volpe|NYY|11|0|0|0|0|2|5|0|6|0|0|0|0|0.0|0.455|0.0
Luke Williams|ATL|1|0|0|0|0|0|1|0|0|0|0|0|0|0.0|1.0|0.0
Patrick Wisdom|SEA|1|0|0|0|0|1|0|0|1|0|0|0|0|0.0|0.0|0.0
