name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Isaac Paredes|HOU|103|3|12|14|0|18|9|20|90|0|4|4|0|0.222|0.32|0.367
José Ramírez|CLE|138|6|19|12|12|18|21|26|117|0|0|7|0|0.222|0.341|0.436
Steven Kwan|CLE|130|1|11|8|2|15|14|25|113|1|1|5|0|0.221|0.31|0.292
Victor Caratini|MIN|93|1|5|12|0|15|8|17|77|4|4|1|0|0.221|0.312|0.273
Jonathan Aranda|TBR|132|7|17|25|0|33|19|24|109|3|1|4|0|0.22|0.333|0.45
Brenton Doyle|COL|90|1|13|3|6|32|8|18|82|0|0|3|0|0.22|0.289|0.293
Jonah Heim|ATL|36|0|2|2|0|5|4|7|32|0|0|3|0|0.219|0.306|0.313
Spencer Torkelson|DET|115|5|11|12|0|33|18|21|96|0|1|6|0|0.219|0.348|0.438
Matt McLain|CIN|130|2|13|9|5|33|18|24|110|0|2|6|0|0.218|0.338|0.327
Cam Smith|HOU|119|3|15|12|4|33|13|22|101|2|2|5|0|0.218|0.314|0.356
Santiago Espinal|LAD|25|0|3|2|0|2|0|5|23|0|0|2|0|0.217|0.217|0.304
Jared Triolo|PIT|26|0|2|1|0|5|2|5|23|0|1|1|0|0.217|0.308|0.261
Francisco Alvarez|NYM|97|4|8|7|0|21|9|18|83|1|2|2|0|0.217|0.305|0.386
George Valera|CLE|38|0|1|6|0|8|1|8|37|0|0|3|0|0.216|0.237|0.297
Brett Baty|NYM|96|1|11|12|2|27|6|19|88|2|0|4|1|0.216|0.26|0.318
Miguel Vargas|CHW|134|6|22|15|5|22|24|23|107|1|2|4|1|0.215|0.366|0.439
Nolan Gorman|STL|112|4|11|18|0|31|11|21|98|3|0|2|0|0.214|0.286|0.357
Connor Joe|SEA|15|0|1|2|1|5|1|3|14|0|0|1|0|0.214|0.267|0.286
Ryan Kreidler|MIN|18|2|2|4|0|3|4|3|14|0|0|1|0|0.214|0.389|0.714
Tanner Murray|CHW|33|1|2|3|0|7|2|6|28|1|1|0|0|0.214|0.281|0.321
Dansby Swanson|CHC|122|6|23|23|2|28|20|21|98|3|1|2|1|0.214|0.344|0.439
Luis Torrens|NYM|28|0|2|4|0|5|0|6|28|0|0|2|0|0.214|0.214|0.286
Isaac Collins|KCR|89|2|12|8|1|28|12|16|75|0|2|1|0|0.213|0.337|0.307
Jake Burger|TEX|129|5|11|19|0|39|5|26|122|1|1|4|0|0.213|0.248|0.369
Gunnar Henderson|BAL|136|9|21|18|5|41|12|26|122|1|1|5|1|0.213|0.287|0.492
Lenyn Sosa|TOR|63|0|4|7|0|13|0|13|61|1|0|5|0|0.213|0.21|0.295
Richie Palacios|TBR|59|1|8|5|4|11|8|10|47|1|3|1|0|0.213|0.356|0.298
Bryson Stott|PHI|86|0|4|4|5|16|5|17|80|0|1|2|1|0.213|0.267|0.263
Josh Naylor|SEA|126|4|8|15|4|21|11|24|113|1|1|2|0|0.212|0.286|0.336
Sal Frelick|MIL|104|2|14|8|1|13|13|18|85|2|1|2|0|0.212|0.317|0.306
Andrew Benintendi|CHW|97|2|10|14|0|34|6|19|90|1|0|5|2|0.211|0.258|0.378
Tyler Soderstrom|ATH|124|3|14|18|1|25|14|23|109|1|0|10|1|0.211|0.298|0.404
Rafael Devers|SFG|120|2|8|10|0|37|6|24|114|0|0|4|0|0.211|0.25|0.298
Tyler O'Neill|BAL|43|1|7|4|0|11|3|8|38|0|2|0|0|0.211|0.302|0.289
Zach McKinstry|DET|46|1|2|5|0|10|3|9|43|0|0|2|0|0.209|0.261|0.326
Danny Jansen|TEX|74|1|5|7|0|23|6|14|67|0|1|4|1|0.209|0.284|0.343
Roman Anthony|BOS|115|1|11|5|2|32|18|20|96|0|1|3|1|0.208|0.339|0.292
Corey Seager|TEX|130|6|19|17|1|34|16|23|111|2|1|5|0|0.207|0.308|0.414
Owen Caissie|MIA|96|2|10|15|1|41|5|18|87|3|1|6|0|0.207|0.25|0.345
Royce Lewis|MIN|73|3|7|10|2|20|9|13|63|0|1|2|0|0.206|0.315|0.381
Kody Clemens|MIN|78|3|6|8|4|22|7|14|68|0|2|3|0|0.206|0.299|0.382
Mitch Garver|SEA|41|0|4|1|0|11|7|7|34|0|0|1|0|0.206|0.341|0.235
Logan O'Hoppe|LAA|93|1|9|8|0|23|11|16|78|1|3|1|0|0.205|0.323|0.256
James McCann|ARI|46|0|3|6|0|15|1|9|44|0|0|3|0|0.205|0.222|0.273
Jorge Barrosa|ARI|65|1|7|6|0|21|3|12|59|0|1|7|1|0.203|0.254|0.407
Rhys Hoskins|CLE|85|1|12|6|0|24|16|14|69|0|0|5|0|0.203|0.353|0.319
Mike Yastrzemski|ATL|98|0|12|6|1|25|8|18|89|0|1|4|1|0.202|0.276|0.27
Jazz Chisholm Jr.|NYY|121|3|13|10|9|35|11|22|109|0|1|5|0|0.202|0.281|0.33
Willy Adames|SFG|120|3|12|6|0|37|5|23|114|0|1|10|0|0.202|0.242|0.368
Gabriel Arias|CLE|32|2|2|4|0|12|2|6|30|0|0|1|0|0.2|0.25|0.433
Luken Baker|ARI|5|0|0|0|0|3|0|1|5|0|0|0|0|0.2|0.2|0.2
Colton Cowser|BAL|63|0|7|3|0|20|6|11|55|1|0|2|0|0.2|0.274|0.236
J.P. Crawford|SEA|101|2|13|7|1|16|19|16|80|0|2|3|0|0.2|0.366|0.313
Sam Haggerty|TEX|26|0|2|1|1|11|1|5|25|0|0|0|0|0.2|0.231|0.2
Darell Hernaiz|ATH|41|1|3|2|2|6|5|7|35|0|0|0|0|0.2|0.3|0.286
P.J. Higgins|CIN|12|0|0|1|0|4|1|2|10|1|0|0|0|0.2|0.25|0.2
Jahmai Jones|DET|36|2|3|5|0|12|1|7|35|0|0|1|0|0.2|0.222|0.4
Luis Matos|MIL|21|0|1|0|0|7|1|4|20|0|0|0|0|0.2|0.238|0.2
Jackson Merrill|SDP|128|3|19|15|5|31|10|23|115|0|1|6|0|0.2|0.27|0.33
Nasim Nuñez|WSH|107|0|14|10|13|22|14|18|90|0|1|1|0|0.2|0.314|0.211
Braden Shewmake|HOU|5|1|1|1|0|1|0|1|5|0|0|0|0|0.2|0.2|0.8
Tyler Tolbert|KCR|5|0|1|0|1|1|0|1|5|0|0|0|0|0.2|0.2|0.2
Austin Wells|NYY|87|3|6|5|0|15|16|14|70|1|0|1|0|0.2|0.345|0.343
Will Wilson|SEA|6|1|1|2|0|1|1|1|5|0|0|0|0|0.2|0.333|0.8
Salvador Perez|KCR|122|5|10|11|0|25|4|23|116|1|1|3|0|0.198|0.23|0.353
Pete Alonso|BAL|127|4|14|12|1|32|15|22|111|0|1|6|0|0.198|0.299|0.36
Joey Ortiz|MIL|76|0|11|6|4|16|8|13|66|0|0|0|0|0.197|0.284|0.197
Trevor Story|BOS|131|2|11|17|2|40|7|24|122|2|0|6|0|0.197|0.237|0.295
Austin Riley|ATL|131|3|15|17|2|30|12|23|117|0|2|6|0|0.197|0.282|0.325
George Springer|TOR|64|2|4|7|1|14|8|11|56|0|0|4|0|0.196|0.297|0.375
Joey Bart|PIT|45|1|5|3|0|17|2|8|41|1|1|1|0|0.195|0.244|0.293
Andrew McCutchen|TEX|45|1|5|5|0|17|3|8|41|1|0|2|0|0.195|0.244|0.317
Alek Thomas|ARI|87|2|10|10|4|17|3|16|82|0|1|8|0|0.195|0.233|0.366
Ezequiel Tovar|COL|119|1|9|8|2|35|4|22|113|0|2|8|0|0.195|0.235|0.292
Graham Pauley|MIA|72|1|7|9|1|19|4|13|67|0|0|6|0|0.194|0.239|0.328
J.C. Escarra|NYY|32|0|3|5|0|10|1|6|31|0|0|2|1|0.194|0.219|0.323
Randal Grichuk|NYY|33|0|8|2|0|10|1|6|31|1|0|4|0|0.194|0.212|0.323
Kyle Karros|COL|108|1|13|4|2|24|18|17|88|2|0|3|0|0.193|0.324|0.261
Michael Busch|CHC|132|2|14|11|0|30|15|22|114|1|2|4|0|0.193|0.295|0.281
Matt Vierling|DET|65|1|5|9|1|10|6|11|57|2|0|5|0|0.193|0.262|0.333
Josh Smith|TEX|98|0|6|6|2|18|13|16|83|1|1|2|0|0.193|0.306|0.217
Cal Raleigh|SEA|142|7|13|18|2|41|15|24|125|2|0|4|0|0.192|0.275|0.392
Kyle Schwarber|PHI|130|9|18|17|0|40|21|20|105|0|4|4|1|0.19|0.346|0.505
Brandon Valenzuela|TOR|39|2|5|3|0|14|2|7|37|0|0|0|0|0.189|0.231|0.351
Evan Carter|TEX|110|3|10|9|5|26|15|17|90|1|1|4|0|0.189|0.308|0.333
Brice Matthews|HOU|54|2|4|7|1|21|5|9|48|0|0|4|0|0.188|0.264|0.396
Luis Rengifo|MIL|90|0|9|6|1|11|7|15|80|1|1|7|0|0.188|0.258|0.275
Lawrence Butler|ATH|100|3|9|12|4|27|9|17|91|0|0|2|0|0.187|0.26|0.308
Taylor Walls|TBR|72|0|9|4|4|21|8|11|59|0|1|2|0|0.186|0.294|0.22
Carson Benge|NYM|93|2|9|6|6|21|7|16|86|0|0|2|0|0.186|0.247|0.279
Kyle Manzardo|CLE|97|1|3|7|0|34|8|16|86|1|2|2|0|0.186|0.268|0.244
TJ Friedl|CIN|118|1|10|5|4|27|10|19|103|0|2|4|0|0.184|0.27|0.252
Will Benson|CIN|46|1|4|3|1|12|8|7|38|0|0|1|1|0.184|0.326|0.342
Victor Scott II|STL|88|1|9|5|5|24|5|14|76|1|1|1|0|0.184|0.241|0.237
Eli White|ATL|40|2|5|6|0|6|1|7|38|1|0|1|0|0.184|0.2|0.368
Yoán Moncada|LAA|99|3|9|9|0|33|15|15|82|0|2|0|1|0.183|0.323|0.317
CJ Kayfus|CLE|25|1|4|2|0|8|2|4|22|0|1|1|0|0.182|0.28|0.364
Josh Lowe|LAA|85|4|7|10|1|24|5|14|77|1|1|1|0|0.182|0.238|0.351
Keibert Ruiz|WSH|58|1|4|9|0|9|1|10|55|1|1|4|0|0.182|0.207|0.309
Luisangel Acuña|CHW|81|0|7|3|6|11|6|13|72|1|1|1|0|0.181|0.25|0.194
Coby Mayo|BAL|80|3|9|11|1|23|8|13|72|0|0|3|0|0.181|0.263|0.347
Mookie Betts|LAD|32|2|7|7|0|4|3|5|28|0|1|1|0|0.179|0.281|0.429
Paul Goldschmidt|NYY|33|1|6|4|0|8|4|5|28|0|1|4|0|0.179|0.303|0.429
Jorge Polanco|NYM|61|1|3|2|0|11|5|10|56|0|0|3|0|0.179|0.246|0.286
Jakob Marsee|MIA|141|1|18|8|10|34|19|21|118|1|2|3|2|0.178|0.3|0.263
Tyler Heineman|TOR|50|0|4|2|0|13|1|8|45|0|1|0|0|0.178|0.213|0.178
Juan Brito|CLE|56|0|7|3|0|17|4|9|51|0|1|4|0|0.176|0.25|0.255
Tyler Stephenson|CIN|82|2|4|6|0|24|12|12|69|1|0|2|0|0.174|0.293|0.29
Blaze Alexander|BAL|65|0|7|1|3|20|4|10|58|0|1|1|0|0.172|0.238|0.19
Reese McGuire|CHW|34|0|1|3|0|9|2|5|29|0|2|0|0|0.172|0.273|0.172
Caleb Durbin|BOS|111|1|12|11|3|16|10|17|99|0|2|6|0|0.172|0.261|0.263
Freddy Fermin|SDP|58|0|10|3|0|13|7|8|47|2|2|3|0|0.17|0.293|0.234
Jarren Duran|BOS|108|1|15|11|5|28|7|17|100|0|1|5|0|0.17|0.231|0.25
Denzel Clarke|ATH|60|0|4|6|2|24|4|9|53|0|0|1|0|0.17|0.228|0.189
Thomas Saggese|STL|57|0|5|2|0|19|4|9|53|0|0|2|0|0.17|0.228|0.208
Ramón Urías|STL|63|2|9|5|0|12|6|9|53|1|3|3|0|0.17|0.286|0.34
Matt Wallner|MIN|109|3|12|7|0|41|10|16|95|0|4|2|0|0.168|0.275|0.284
Jonathan India|KCR|58|2|8|8|0|13|8|8|48|0|2|1|0|0.167|0.31|0.313
Ryan McMahon|NYY|82|2|6|7|0|27|10|12|72|0|0|0|0|0.167|0.268|0.25
Vinnie Pasquantino|KCR|123|3|11|14|0|24|16|17|102|4|1|3|2|0.167|0.276|0.324
Felix Reyes|PHI|18|1|2|1|0|3|0|3|18|0|0|0|0|0.167|0.167|0.333
Austin Slater|NYM|29|0|1|1|1|9|4|4|24|1|0|0|0|0.167|0.276|0.167
Pavin Smith|ARI|8|0|1|1|0|2|2|1|6|0|0|0|0|0.167|0.375|0.167
Nick Castellanos|SDP|59|1|3|9|0|17|4|9|55|0|0|3|0|0.164|0.22|0.273
Tim Tawa|ARI|50|1|2|6|0|10|5|7|43|1|0|2|0|0.163|0.245|0.279
Marcell Ozuna|PIT|107|2|6|8|0|29|7|16|99|0|1|2|0|0.162|0.224|0.242
Henry Davis|PIT|71|0|7|3|1|14|6|10|62|0|2|3|0|0.161|0.257|0.21
Drew Millas|WSH|56|0|5|3|0|14|4|8|50|0|0|2|0|0.16|0.222|0.2
Travis d'Arnaud|LAA|30|0|4|0|0|5|3|4|25|0|2|1|0|0.16|0.3|0.2
Edgar Quero|CHW|83|0|3|4|1|17|9|11|69|1|2|1|0|0.159|0.272|0.174
Heriberto Hernández|MIA|74|0|4|9|3|14|10|10|63|0|1|0|1|0.159|0.284|0.19
Alec Bohm|PHI|114|1|6|12|0|19|8|16|102|2|2|3|0|0.157|0.228|0.216
Lourdes Gurriel Jr.|ARI|34|0|2|3|0|4|2|5|32|0|0|1|0|0.156|0.206|0.188
Jordan Beck|COL|64|1|4|8|2|14|4|9|59|1|0|2|0|0.153|0.203|0.237
Trent Grisham|NYY|114|4|15|16|1|21|20|14|93|1|0|1|1|0.151|0.298|0.312
Alejandro Kirk|TOR|22|1|2|2|0|2|2|3|20|0|0|1|0|0.15|0.227|0.35
Leo Rivas|SEA|88|0|6|7|1|27|10|11|74|1|2|1|1|0.149|0.264|0.189
Jake Rogers|DET|31|0|2|4|1|9|1|4|27|2|1|2|0|0.148|0.194|0.222
Jake Cronenworth|SDP|105|1|13|4|1|21|14|13|89|0|2|2|0|0.146|0.276|0.202
Patrick Bailey|SFG|76|1|5|5|2|17|6|10|70|0|0|0|0|0.143|0.211|0.186
Dustin Harris|HOU|35|0|5|2|2|6|6|4|28|0|1|1|1|0.143|0.314|0.25
Jared Oliva|SFG|7|0|1|0|1|1|0|1|7|0|0|0|0|0.143|0.143|0.143
Ryan Ritter|COL|7|0|1|0|0|3|0|1|7|0|0|0|0|0.143|0.143|0.143
Noelvi Marte|CIN|31|0|2|0|1|10|2|4|29|0|0|0|0|0.138|0.194|0.138
Rob Refsnyder|SEA|42|2|4|3|0|9|4|5|37|1|0|0|0|0.135|0.214|0.297
Wenceel Pérez|DET|49|2|5|3|0|5|3|6|46|0|0|1|0|0.13|0.184|0.283
Davis Schneider|TOR|59|1|12|5|0|18|13|6|46|0|0|2|0|0.13|0.322|0.239
Carson Williams|TBR|25|0|4|3|0|9|1|3|23|0|0|1|0|0.13|0.167|0.174
Ke'Bryan Hayes|CIN|83|1|6|1|0|11|6|10|77|0|0|1|1|0.13|0.193|0.208
Rece Hinds|CIN|34|0|2|5|0|16|1|4|31|1|1|3|0|0.129|0.176|0.226
Cedric Mullins|TBR|105|2|8|8|6|22|5|12|95|1|2|2|1|0.126|0.184|0.232
Daniel Johnson|HOU|10|0|0|0|0|2|1|1|8|0|1|0|0|0.125|0.3|0.125
Jose Trevino|CIN|17|0|0|0|0|4|1|2|16|0|0|0|0|0.125|0.176|0.125
Blake Perkins|MIL|48|0|4|5|1|12|5|5|41|0|1|3|0|0.122|0.234|0.195
Andy Ibáñez|ATH|18|0|1|3|0|2|1|2|17|0|0|0|0|0.118|0.167|0.118
Greg Jones|MIL|18|0|0|1|1|6|0|2|17|0|0|0|0|0.118|0.118|0.118
Bo Naylor|CLE|73|1|1|3|0|18|5|8|68|0|0|1|0|0.118|0.178|0.176
Yohel Pozo|STL|17|0|0|3|0|0|0|2|17|0|0|1|0|0.118|0.118|0.176
Harrison Bader|SFG|55|1|4|3|0|17|2|6|52|1|0|1|0|0.115|0.145|0.192
Jeimer Candelario|LAA|20|0|3|0|0|8|1|2|18|0|1|2|0|0.111|0.2|0.222
Jasson Domínguez|NYY|10|0|0|0|0|2|0|1|9|0|1|0|0|0.111|0.2|0.111
James Outman|MIN|29|0|6|0|4|11|2|3|27|0|0|2|0|0.111|0.172|0.185
Brent Rooker|ATH|63|2|5|8|2|22|7|6|54|2|0|0|0|0.111|0.206|0.222
Austin Wynns|ATH|31|0|2|0|0|5|2|3|28|0|0|0|0|0.107|0.167|0.107
Otto Kemp|PHI|22|0|0|0|0|9|1|2|20|0|1|0|0|0.1|0.182|0.1
Shay Whitcomb|HOU|11|1|1|3|0|7|1|1|10|0|0|0|0|0.1|0.182|0.4
Rafael Marchán|PHI|47|1|3|2|0|10|1|4|44|0|2|0|0|0.091|0.149|0.159
Christian Koss|SFG|12|0|0|0|0|1|0|1|12|0|0|1|0|0.083|0.083|0.167
Carlos Santana|ARI|26|0|1|0|0|8|2|2|24|0|0|1|0|0.083|0.154|0.125
Addison Barger|TOR|23|0|1|2|0|6|3|1|19|1|0|1|0|0.053|0.174|0.105
Travis Bazzana|CLE|8|0|0|0|0|1|2|0|6|0|0|0|0|0.0|0.25|0.0
Ryan Bliss|SEA|2|0|0|0|0|2|0|0|2|0|0|0|0|0.0|0.0|0.0
Will Brennan|SFG|7|0|0|0|0|1|0|0|7|0|0|0|0|0.0|0.0|0.0
Dylan Carlson|CHC|4|0|1|0|0|2|0|0|4|0|0|0|0|0.0|0.0|0.0
Jace Jung|DET|2|0|1|0|0|0|1|0|1|0|0|0|0|0.0|0.5|0.0
Jarred Kelenic|CHW|2|0|0|0|0|1|1|0|1|0|0|0|0|0.0|0.5|0.0
Nicky Lopez|CHC|4|0|1|0|0|2|0|0|4|0|0|0|0|0.0|0.0|0.0
Dylan Moore|PHI|14|0|3|0|1|5|3|0|11|0|0|0|0|0.0|0.214|0.0
Christopher Morel|MIA|4|0|1|0|0|1|1|0|3|0|0|0|0|0.0|0.25|0.0
Tommy Pham|NYM|14|0|1|0|0|7|1|0|13|0|0|0|0|0.0|0.071|0.0
Jeferson Quero|MIL|2|0|0|0|0|0|1|0|1|0|0|0|0|0.0|0.5|0.0
Johnathan Rodríguez|BAL|11|0|0|1|0|4|3|0|7|1|0|0|0|0.0|0.273|0.0
Max Schuemann|NYY|2|0|0|0|0|0|1|0|1|0|0|0|0|0.0|0.5|0.0
Luke Williams|ATL|1|0|0|0|0|0|1|0|0|0|0|0|0|0.0|1.0|0.0
Patrick Wisdom|SEA|1|0|0|0|0|1|0|0|1|0|0|0|0|0.0|0.0|0.0
