name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Luis Robert Jr.|NYM|98|2|10|8|2|17|13|19|85|0|0|3|0|0.224|0.327|0.329
Luke Keaschall|MIN|179|1|19|15|10|29|18|35|157|2|2|8|0|0.223|0.307|0.293
Travis Bazzana|CLE|59|1|7|6|7|9|12|10|45|0|2|1|0|0.222|0.407|0.311
Andrés Chaparro|WSH|10|0|1|0|0|2|1|2|9|0|0|1|0|0.222|0.3|0.333
Kody Clemens|MIN|116|4|14|10|5|31|11|22|99|0|4|7|0|0.222|0.325|0.414
Drew Gilbert|SFG|80|2|8|8|0|16|6|16|72|0|1|1|0|0.222|0.291|0.319
Sam Huff|BAL|9|0|1|1|0|5|0|2|9|0|0|1|0|0.222|0.222|0.333
Connor Joe|SEA|30|1|2|3|1|7|3|6|27|0|0|2|0|0.222|0.3|0.407
Joe Mack|MIA|28|0|3|2|0|9|1|6|27|0|0|3|0|0.222|0.25|0.333
Bryce Teodosio|LAA|49|0|5|2|4|17|3|10|45|0|0|2|0|0.222|0.271|0.267
Brandon Valenzuela|TOR|70|4|10|10|0|20|7|14|63|0|0|1|0|0.222|0.3|0.429
Adolis García|PHI|175|4|15|13|1|48|13|35|158|2|2|6|1|0.222|0.286|0.348
Bryson Stott|PHI|141|3|12|17|8|25|7|29|131|0|1|6|2|0.221|0.266|0.366
Jorge Soler|LAA|170|8|20|28|0|55|18|32|145|3|4|7|0|0.221|0.318|0.434
Luis Rengifo|MIL|132|0|12|14|2|14|11|26|118|1|1|8|0|0.22|0.29|0.288
Brady House|WSH|162|6|19|21|1|47|12|33|150|0|0|6|0|0.22|0.278|0.38
Brett Baty|NYM|139|2|17|15|2|37|12|27|123|2|1|6|1|0.22|0.29|0.333
Austin Slater|NYM|46|0|3|2|1|14|4|9|41|1|0|1|0|0.22|0.283|0.244
Nick Allen|HOU|34|0|6|0|0|6|2|7|32|0|0|1|0|0.219|0.265|0.25
Ronny Mauricio|NYM|32|1|3|2|0|12|0|7|32|0|0|0|0|0.219|0.219|0.313
Kyle Karros|COL|143|1|17|10|2|36|22|26|119|2|0|6|0|0.218|0.336|0.294
Willy Adames|SFG|182|3|15|11|1|55|7|38|174|0|1|12|0|0.218|0.253|0.339
Bo Bichette|NYM|189|2|17|18|1|33|13|38|174|2|0|5|0|0.218|0.27|0.282
Pete Alonso|BAL|187|8|27|23|1|46|21|36|165|0|1|10|0|0.218|0.31|0.424
Andrew McCutchen|TEX|62|1|6|5|0|19|6|12|55|1|0|2|0|0.218|0.29|0.309
Austin Riley|ATL|183|6|22|25|3|48|14|36|165|1|3|7|0|0.218|0.29|0.37
Geraldo Perdomo|ARI|162|2|16|12|6|22|25|29|133|2|0|6|3|0.218|0.338|0.353
Andrew Benintendi|CHW|136|2|13|17|0|42|9|27|124|3|0|5|2|0.218|0.265|0.339
Jacob Young|WSH|158|3|19|17|2|27|8|32|147|0|2|5|0|0.218|0.268|0.313
Esteury Ruiz|MIA|23|2|6|3|7|8|0|5|23|0|0|2|0|0.217|0.217|0.565
Josh Smith|TEX|108|0|6|6|2|20|14|20|92|1|1|2|0|0.217|0.324|0.239
Mike Yastrzemski|ATL|131|1|17|10|1|32|9|26|120|0|2|5|1|0.217|0.282|0.3
Gabriel Moreno|ARI|82|1|8|9|1|19|5|16|74|2|1|6|0|0.216|0.268|0.338
George Valera|CLE|38|0|1|6|0|8|1|8|37|0|0|3|0|0.216|0.237|0.297
Kerry Carpenter|DET|117|6|11|17|0|40|11|22|102|2|2|2|2|0.216|0.299|0.451
Luis Torrens|NYM|56|0|6|8|0|11|3|11|51|0|1|4|0|0.216|0.273|0.294
Garrett Mitchell|MIL|141|1|17|22|6|52|22|25|116|1|1|8|1|0.216|0.343|0.328
J.P. Crawford|SEA|160|5|22|15|1|24|28|28|130|0|2|4|0|0.215|0.363|0.362
Ketel Marte|ARI|170|5|20|15|0|30|12|34|158|0|0|5|2|0.215|0.271|0.367
Jackson Merrill|SDP|176|4|22|18|8|44|15|34|158|0|1|8|0|0.215|0.287|0.342
Kyle Stowers|MIA|91|1|10|3|1|21|10|17|79|0|2|4|0|0.215|0.319|0.304
Josh Bell|MIN|170|3|21|24|1|41|14|33|154|1|1|8|0|0.214|0.282|0.325
Blake Dunn|CIN|17|1|3|1|1|4|3|3|14|0|0|1|0|0.214|0.353|0.5
Ramón Laureano|SDP|159|5|18|19|4|50|16|30|140|2|1|4|2|0.214|0.296|0.379
Matt McLain|CIN|179|4|18|16|5|40|22|33|154|0|2|8|0|0.214|0.32|0.344
Tanner Murray|CHW|33|1|2|3|0|7|2|6|28|1|1|0|0|0.214|0.281|0.321
Carlos Narváez|BOS|92|2|9|3|1|25|5|18|84|0|2|4|0|0.214|0.275|0.333
Joc Pederson|TEX|118|3|13|9|0|28|16|21|98|3|1|3|0|0.214|0.322|0.337
Lenyn Sosa|TOR|91|1|8|9|0|20|0|19|89|1|0|6|0|0.213|0.211|0.315
Brett Sullivan|COL|72|0|3|7|0|17|4|14|66|0|1|6|0|0.212|0.268|0.303
Elias Díaz|KCR|20|1|2|3|0|4|1|4|19|0|0|2|0|0.211|0.25|0.474
Pedro Pagés|STL|100|3|9|8|2|25|4|19|91|1|2|3|0|0.209|0.255|0.341
Hao-Yu  Lee|DET|51|1|4|6|0|16|3|10|48|0|0|2|1|0.208|0.255|0.354
Lane Thomas|KCR|97|1|8|8|3|19|17|16|77|2|1|1|0|0.208|0.351|0.26
Owen Caissie|MIA|120|3|13|19|2|49|8|22|106|4|2|6|0|0.208|0.267|0.349
José Ramírez|CLE|197|6|26|16|18|28|32|34|164|0|1|8|0|0.207|0.34|0.366
Keibert Ruiz|WSH|85|3|9|15|0|14|1|17|82|1|1|8|0|0.207|0.224|0.415
Taylor Walls|TBR|111|0|14|8|6|26|13|19|92|0|1|3|1|0.207|0.311|0.261
Steven Kwan|CLE|182|1|18|9|2|21|22|32|155|1|2|6|0|0.206|0.311|0.265
Trevor Story|BOS|176|3|16|19|4|57|8|34|165|2|1|7|0|0.206|0.244|0.303
Nick Yorke|PIT|83|1|6|6|0|16|7|15|73|1|2|3|0|0.205|0.289|0.288
Logan O'Hoppe|LAA|93|1|9|8|0|23|11|16|78|1|3|1|0|0.205|0.323|0.256
Vinnie Pasquantino|KCR|180|5|16|21|1|35|18|32|157|4|1|4|2|0.204|0.283|0.35
Kyle Manzardo|CLE|133|2|10|13|0|41|12|24|118|1|2|4|0|0.203|0.286|0.288
Kyle Higashioka|TEX|70|1|5|5|0|22|6|13|64|0|0|1|0|0.203|0.271|0.266
Cam Smith|HOU|171|4|18|17|6|48|18|30|148|2|2|6|0|0.203|0.294|0.324
Jazz Chisholm Jr.|NYY|171|4|17|14|11|50|16|31|153|1|1|7|0|0.203|0.281|0.327
Gary Sánchez|MIL|104|5|15|15|0|22|19|17|84|0|1|3|1|0.202|0.356|0.44
George Springer|TOR|107|2|9|8|1|20|11|19|94|0|1|5|0|0.202|0.292|0.319
Nasim Nuñez|WSH|149|0|17|14|18|29|19|25|124|1|1|1|1|0.202|0.31|0.226
Gabriel Arias|CLE|32|2|2|4|0|12|2|6|30|0|0|1|0|0.2|0.25|0.433
José Azócar|ATL|5|0|0|0|1|2|0|1|5|0|0|0|0|0.2|0.2|0.2
Luken Baker|ARI|5|0|0|0|0|3|0|1|5|0|0|0|0|0.2|0.2|0.2
Nick Castellanos|SDP|90|2|6|15|1|26|4|17|85|1|0|5|0|0.2|0.233|0.329
Jasson Domínguez|NYY|32|1|3|4|0|4|1|6|30|0|1|2|0|0.2|0.25|0.367
P.J. Higgins|CIN|12|0|0|1|0|4|1|2|10|1|0|0|0|0.2|0.25|0.2
Jim Jarvis|ATL|5|0|0|0|0|2|0|1|5|0|0|0|0|0.2|0.2|0.2
Isiah Kiner-Falefa|BOS|44|0|5|4|3|8|3|8|40|0|0|0|0|0.2|0.256|0.2
Luis Matos|MIL|21|0|1|0|0|7|1|4|20|0|0|0|0|0.2|0.238|0.2
James McCann|ARI|58|0|3|6|0|17|1|11|55|0|0|3|0|0.2|0.214|0.255
Joey Ortiz|MIL|102|1|14|11|4|21|8|18|90|2|0|1|0|0.2|0.26|0.244
Salvador Perez|KCR|176|6|15|18|0|39|6|33|165|2|3|5|0|0.2|0.239|0.339
Tyler Tolbert|KCR|5|0|1|0|1|1|0|1|5|0|0|0|0|0.2|0.2|0.2
Matt Vierling|DET|113|2|9|17|1|18|11|20|100|2|0|9|0|0.2|0.274|0.35
Will Wilson|SEA|6|1|1|2|0|1|1|1|5|0|0|0|0|0.2|0.333|0.8
Travis d'Arnaud|LAA|40|1|5|3|0|7|3|7|35|0|2|1|0|0.2|0.3|0.314
Ezequiel Tovar|COL|157|1|12|11|3|44|8|29|146|1|2|8|0|0.199|0.248|0.274
Adrian Del Castillo|ARI|93|3|7|16|0|30|6|17|86|1|0|4|0|0.198|0.247|0.349
Spencer Torkelson|DET|169|6|14|16|0|54|24|28|142|1|2|8|0|0.197|0.32|0.38
Gunnar Henderson|BAL|198|9|23|21|5|57|13|36|183|1|1|7|1|0.197|0.253|0.393
Ryan McMahon|NYY|124|3|11|13|1|39|12|22|112|0|0|3|0|0.196|0.274|0.304
Brice Matthews|HOU|112|4|12|13|2|37|8|20|102|1|0|4|1|0.196|0.252|0.373
Danny Jansen|TEX|99|2|6|9|0|28|8|17|87|0|3|4|1|0.195|0.286|0.333
Tyler Soderstrom|ATH|173|5|22|20|1|36|18|30|154|1|0|12|1|0.195|0.277|0.383
Alec Bohm|PHI|160|3|11|20|0|24|11|28|144|3|2|4|0|0.194|0.256|0.285
Santiago Espinal|LAD|38|1|4|3|0|5|0|7|36|0|0|2|0|0.194|0.194|0.333
Victor Caratini|MIN|122|1|6|14|0|24|10|20|103|4|5|1|0|0.194|0.287|0.233
Will Benson|CIN|83|2|10|4|1|24|14|13|67|0|1|2|1|0.194|0.341|0.343
Lourdes Gurriel Jr.|ARI|74|0|4|6|0|13|7|13|67|0|0|3|0|0.194|0.27|0.239
Jorge Barrosa|ARI|88|1|10|7|0|26|7|15|78|0|1|9|1|0.192|0.267|0.372
Brenton Doyle|COL|114|1|17|3|8|38|10|20|104|0|0|3|0|0.192|0.263|0.25
Rhys Hoskins|CLE|122|3|17|14|0|33|25|18|94|2|1|6|0|0.191|0.361|0.351
Billy Cook|PIT|21|0|5|0|2|8|0|4|21|0|0|0|0|0.19|0.19|0.19
Manny Machado|SDP|172|6|22|20|1|38|21|28|147|3|0|4|0|0.19|0.287|0.34
Yoán Moncada|LAA|123|3|9|9|0|43|16|20|105|0|2|1|1|0.19|0.309|0.305
Brent Rooker|ATH|116|5|9|18|2|36|14|19|100|2|0|2|0|0.19|0.284|0.36
Dansby Swanson|CHC|170|6|26|25|3|36|23|27|143|3|1|3|1|0.189|0.3|0.35
Zach Dezenzo|HOU|17|1|2|2|0|5|1|3|16|0|0|2|0|0.188|0.235|0.5
Tyler Stephenson|CIN|123|3|7|11|0|34|15|20|107|1|0|4|0|0.187|0.285|0.308
Marcell Ozuna|PIT|157|4|13|14|0|40|15|26|140|0|2|4|0|0.186|0.274|0.3
Bryce Johnson|SDP|31|0|5|2|4|12|3|5|27|0|0|2|0|0.185|0.267|0.259
TJ Friedl|CIN|160|2|14|7|5|37|12|26|141|0|4|6|0|0.184|0.268|0.27
Jonah Heim|ATH|55|1|4|8|0|8|5|9|49|1|0|4|0|0.184|0.255|0.327
Jordan Beck|COL|88|1|7|10|2|22|5|15|82|1|0|5|1|0.183|0.227|0.305
Victor Scott II|STL|122|2|14|6|6|34|8|19|104|1|1|2|0|0.183|0.246|0.26
J.C. Escarra|NYY|47|0|4|6|0|11|3|8|44|0|0|3|1|0.182|0.234|0.295
Justin Foscue|TEX|11|1|1|2|0|3|0|2|11|0|0|0|0|0.182|0.182|0.455
CJ Kayfus|CLE|25|1|4|2|0|8|2|4|22|0|1|1|0|0.182|0.28|0.364
Zach McKinstry|DET|72|1|2|5|1|15|6|12|66|0|0|3|0|0.182|0.25|0.273
Tyrone Taylor|NYM|82|2|4|11|0|15|2|14|77|0|0|2|0|0.182|0.203|0.286
Alek Thomas|ARI|100|2|12|10|4|23|3|17|94|0|2|9|0|0.181|0.222|0.34
Luisangel Acuña|CHW|92|0|8|3|7|15|6|15|83|1|1|1|0|0.181|0.242|0.193
Jahmai Jones|DET|53|2|6|5|0|19|3|9|50|0|0|2|0|0.18|0.226|0.34
Austin Wells|NYY|120|3|11|5|0|27|19|18|100|1|0|1|0|0.18|0.308|0.28
Corey Seager|TEX|182|7|22|20|1|50|22|28|156|2|2|6|0|0.179|0.286|0.353
Drew Millas|WSH|75|1|9|6|0|21|6|12|67|0|0|3|0|0.179|0.247|0.269
Jorge Polanco|NYM|61|1|3|2|0|11|5|10|56|0|0|3|0|0.179|0.246|0.286
Evan Carter|TEX|156|5|18|13|6|34|22|23|129|1|1|5|0|0.178|0.301|0.333
Jarren Duran|BOS|163|4|19|18|9|43|10|27|152|0|1|6|0|0.178|0.233|0.296
Tyler O'Neill|BAL|75|1|11|6|0|18|11|11|62|0|2|1|0|0.177|0.32|0.242
Juan Brito|CLE|56|0|7|3|0|17|4|9|51|0|1|4|0|0.176|0.25|0.255
Jerar Encarnacion|SFG|35|0|1|0|0|8|1|6|34|0|0|1|0|0.176|0.2|0.206
Mitch Garver|SEA|65|1|9|3|0|18|14|9|51|0|0|1|0|0.176|0.354|0.255
Jakob Marsee|MIA|189|2|22|13|12|48|24|28|159|1|4|4|2|0.176|0.298|0.264
Freddy Fermin|SDP|86|0|11|3|0|17|8|13|74|2|2|4|0|0.176|0.267|0.23
Trent Grisham|NYY|167|6|25|26|2|28|28|24|137|2|0|6|1|0.175|0.311|0.365
Lawrence Butler|ATH|137|3|14|12|4|37|17|21|120|0|0|3|0|0.175|0.277|0.275
Coby Mayo|BAL|120|4|12|16|1|37|10|19|109|1|0|4|0|0.174|0.242|0.321
Graham Pauley|MIA|81|1|8|9|1|19|5|13|75|0|0|6|0|0.173|0.225|0.293
Reese McGuire|CHW|34|0|1|3|0|9|2|5|29|0|2|0|0|0.172|0.273|0.172
Caleb Durbin|BOS|150|1|14|14|4|23|11|23|134|0|4|8|0|0.172|0.255|0.254
Christopher Morel|MIA|38|0|2|1|1|14|2|6|35|0|1|1|0|0.171|0.237|0.2
Colton Cowser|BAL|88|0|8|7|0|29|10|13|76|1|0|2|0|0.171|0.264|0.197
Mookie Betts|LAD|45|3|8|8|0|5|3|7|41|0|1|1|0|0.171|0.244|0.415
Denzel Clarke|ATH|60|0|4|6|2|24|4|9|53|0|0|1|0|0.17|0.228|0.189
Wenceel Pérez|DET|95|2|10|8|3|13|6|15|89|0|0|2|0|0.169|0.221|0.258
Jonathan India|KCR|58|2|8|8|0|13|8|8|48|0|2|1|0|0.167|0.31|0.313
Jace Jung|DET|8|0|1|0|0|1|2|1|6|0|0|0|0|0.167|0.375|0.167
James Outman|MIN|39|0|8|3|4|13|3|6|36|0|0|3|0|0.167|0.231|0.25
Pavin Smith|ARI|8|0|1|1|0|2|2|1|6|0|0|0|0|0.167|0.375|0.167
Matt Wallner|MIN|135|4|14|10|0|53|10|20|120|0|5|3|0|0.167|0.259|0.292
Heriberto Hernández|MIA|86|0|4|11|3|15|11|12|74|0|1|0|1|0.162|0.279|0.189
Cal Raleigh|SEA|181|7|16|18|2|57|18|26|161|2|0|4|0|0.161|0.243|0.317
Sam Haggerty|TEX|33|0|2|1|1|13|1|5|31|0|1|0|0|0.161|0.212|0.161
Royce Lewis|MIN|108|3|11|12|3|31|12|15|93|1|2|3|0|0.161|0.269|0.29
Drew Romo|CHW|40|4|6|6|0|9|8|5|31|0|1|1|0|0.161|0.35|0.581
Josh Lowe|LAA|115|4|7|10|1|34|6|17|106|1|1|1|0|0.16|0.211|0.283
Sebastián Rivero|LAA|27|0|0|0|0|4|1|4|25|0|0|0|0|0.16|0.192|0.16
Felix Reyes|PHI|38|1|2|2|0|9|0|6|38|0|0|1|0|0.158|0.158|0.263
Jake Rogers|DET|43|0|4|4|1|12|2|6|38|2|1|2|1|0.158|0.209|0.263
Ramón Urías|STL|68|2|9|5|0|12|6|9|57|1|4|3|0|0.158|0.279|0.316
Tyler Heineman|TOR|65|0|4|3|0|14|1|9|58|0|2|0|0|0.155|0.197|0.155
Sung-Mun Song|SDP|16|0|3|3|2|4|3|2|13|0|0|1|0|0.154|0.313|0.231
Tim Tawa|ARI|55|1|4|6|0|11|7|7|46|1|0|2|0|0.152|0.259|0.261
Henry Davis|PIT|100|2|10|8|1|18|11|13|86|0|2|3|0|0.151|0.263|0.256
Edgar Quero|CHW|103|0|3|7|1|26|9|13|86|3|3|1|0|0.151|0.248|0.163
Alejandro Kirk|TOR|22|1|2|2|0|2|2|3|20|0|0|1|0|0.15|0.227|0.35
Cedric Mullins|TBR|141|2|10|13|8|26|6|19|127|1|3|2|1|0.15|0.204|0.228
Ke'Bryan Hayes|CIN|114|2|8|5|0|19|7|16|107|0|0|2|1|0.15|0.202|0.243
Thomas Saggese|STL|65|0|6|2|0|22|4|9|61|0|0|2|0|0.148|0.2|0.18
Jake Cronenworth|SDP|114|1|13|4|1|23|14|14|97|0|3|2|0|0.144|0.272|0.196
Daniel Johnson|HOU|17|0|1|0|0|3|2|2|14|0|1|0|0|0.143|0.294|0.143
Bo Naylor|CLE|90|2|4|7|0|21|6|12|84|0|0|2|0|0.143|0.2|0.238
Jared Oliva|SFG|7|0|1|0|1|1|0|1|7|0|0|0|0|0.143|0.143|0.143
Ryan Ritter|COL|7|0|1|0|0|3|0|1|7|0|0|0|0|0.143|0.143|0.143
Jose Trevino|CIN|30|0|2|2|0|5|1|4|28|0|0|1|0|0.143|0.172|0.179
Davis Schneider|TOR|73|1|13|8|1|24|16|8|57|0|0|3|0|0.14|0.329|0.246
Patrick Bailey|CLE|94|1|5|6|2|23|7|12|87|0|0|0|0|0.138|0.202|0.172
Noelvi Marte|CIN|31|0|2|0|1|10|2|4|29|0|0|0|0|0.138|0.194|0.138
Leo Rivas|SEA|115|0|8|7|2|35|14|13|95|1|3|2|1|0.137|0.265|0.179
Harrison Bader|SFG|62|2|5|4|0|19|2|8|59|1|0|2|0|0.136|0.161|0.271
Rob Refsnyder|SEA|61|2|5|4|0|16|6|7|53|2|0|0|0|0.132|0.213|0.245
Carson Williams|TBR|25|0|4|3|0|9|1|3|23|0|0|1|0|0.13|0.167|0.174
César Salazar|HOU|10|0|0|0|0|0|2|1|8|0|0|0|0|0.125|0.3|0.125
Shay Whitcomb|HOU|17|1|1|4|0|9|1|2|16|0|0|0|0|0.125|0.176|0.313
Blake Perkins|MIL|56|0|6|7|1|13|5|6|49|0|1|3|0|0.122|0.218|0.184
Rece Hinds|CIN|36|0|2|5|0|18|1|4|33|1|1|3|0|0.121|0.167|0.212
Jeimer Candelario|LAA|20|0|3|0|0|8|1|2|18|0|1|2|0|0.111|0.2|0.222
Ha-Seong Kim|ATL|10|0|0|0|0|2|1|1|9|0|0|0|0|0.111|0.2|0.111
Petey Halpin|CLE|20|0|3|1|2|4|1|2|19|0|0|0|0|0.105|0.15|0.105
Otto Kemp|PHI|22|0|0|0|0|9|1|2|20|0|1|0|0|0.1|0.182|0.1
Bryce Eldridge|SFG|23|1|1|1|0|9|2|2|21|0|0|0|0|0.095|0.174|0.238
Greg Jones|MIL|22|0|0|1|1|9|0|2|21|0|0|0|0|0.095|0.095|0.095
Andy Ibáñez|NYM|26|0|1|5|0|3|1|2|23|2|0|0|0|0.087|0.115|0.087
Spencer Jones|NYY|15|0|0|1|0|6|3|1|12|0|0|0|0|0.083|0.267|0.083
Carlos Santana|ARI|26|0|1|0|0|8|2|2|24|0|0|1|0|0.083|0.154|0.125
Austin Wynns|ATH|43|0|3|0|0|10|3|3|39|0|0|0|0|0.077|0.143|0.077
Rafael Marchán|PHI|57|1|3|2|0|12|1|4|54|0|2|0|0|0.074|0.123|0.13
Christian Koss|SFG|15|0|1|0|0|2|0|1|14|0|1|1|0|0.071|0.133|0.143
Sean Murphy|ATL|14|0|1|0|0|6|0|1|14|0|0|0|0|0.071|0.071|0.071
Addison Barger|TOR|28|0|2|2|0|7|5|1|22|1|0|1|0|0.045|0.214|0.091
Ryan Bliss|SEA|2|0|0|0|0|2|0|0|2|0|0|0|0|0.0|0.0|0.0
Will Brennan|SFG|9|0|0|0|0|2|0|0|9|0|0|0|0|0.0|0.0|0.0
Vidal Bruján|NYM|4|0|1|0|0|0|1|0|3|0|0|0|0|0.0|0.25|0.0
Dylan Carlson|CHC|4|0|1|0|0|2|0|0|4|0|0|0|0|0.0|0.0|0.0
Rodolfo Durán|SDP|8|0|0|0|0|4|0|0|8|0|0|0|0|0.0|0.0|0.0
Brett Harris|ATH|6|0|0|0|0|2|1|0|4|0|1|0|0|0.0|0.333|0.0
Nicky Lopez|CHC|5|0|1|0|0|2|0|0|5|0|0|0|0|0.0|0.0|0.0
Dylan Moore|PHI|15|0|3|0|1|6|3|0|12|0|0|0|0|0.0|0.2|0.0
Tommy Pham|NYM|14|0|1|0|0|7|1|0|13|0|0|0|0|0.0|0.071|0.0
César Prieto|STL|5|0|0|0|0|1|0|0|5|0|0|0|0|0.0|0.0|0.0
Jeferson Quero|MIL|2|0|0|0|0|0|1|0|1|0|0|0|0|0.0|0.5|0.0
Johnathan Rodríguez|BAL|11|0|0|1|0|4|3|0|7|1|0|0|0|0.0|0.273|0.0
Hayden Senger|NYM|4|0|0|1|0|0|0|0|3|0|0|0|0|0.0|0.0|0.0
Zack Short|DET|13|0|1|0|0|3|3|0|9|0|1|0|0|0.0|0.308|0.0
Anthony Volpe|NYY|3|0|0|0|0|1|0|0|3|0|0|0|0|0.0|0.0|0.0
Luke Williams|ATL|1|0|0|0|0|0|1|0|0|0|0|0|0|0.0|1.0|0.0
Patrick Wisdom|SEA|1|0|0|0|0|1|0|0|1|0|0|0|0|0.0|0.0|0.0
