name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Dylan Beavers|BAL|93|2|11|10|1|22|9|18|82|1|0|3|0|0.22|0.293|0.329
Marcus Semien|NYM|125|1|7|11|3|24|8|25|114|1|1|5|0|0.219|0.274|0.289
Rhys Hoskins|CLE|90|2|13|9|0|26|17|16|73|0|0|6|0|0.219|0.367|0.384
Jorge Barrosa|ARI|70|1|9|7|0|22|3|14|64|0|1|9|1|0.219|0.265|0.438
Jonathan Aranda|TBR|133|7|17|25|0|33|19|24|110|3|1|4|0|0.218|0.331|0.445
Bryce Johnson|SDP|26|0|4|2|4|10|2|5|23|0|0|2|0|0.217|0.28|0.304
Jared Triolo|PIT|26|0|2|1|0|5|2|5|23|0|1|1|0|0.217|0.308|0.261
Isaac Collins|KCR|97|2|12|9|1|29|12|18|83|0|2|2|0|0.217|0.33|0.313
José Ramírez|CLE|143|6|19|12|12|19|23|26|120|0|0|7|0|0.217|0.343|0.425
Joc Pederson|TEX|89|2|11|6|0|21|12|16|74|2|1|1|0|0.216|0.326|0.311
George Valera|CLE|38|0|1|6|0|8|1|8|37|0|0|3|0|0.216|0.237|0.297
Dansby Swanson|CHC|126|6|24|24|2|28|20|22|102|3|1|2|1|0.216|0.341|0.431
Kyle Schwarber|PHI|144|11|21|20|0|45|24|25|116|0|4|6|1|0.216|0.368|0.569
George Springer|TOR|73|2|4|7|1|15|8|14|65|0|0|4|0|0.215|0.301|0.369
Ryan Kreidler|MIN|18|2|2|4|0|3|4|3|14|0|0|1|0|0.214|0.389|0.714
Hao-Yu  Lee|DET|31|1|2|4|0|10|3|6|28|0|0|2|0|0.214|0.29|0.393
Tanner Murray|CHW|33|1|2|3|0|7|2|6|28|1|1|0|0|0.214|0.281|0.321
Miguel Vargas|CHW|139|6|22|15|5|23|24|24|112|1|2|4|1|0.214|0.36|0.429
Josh Naylor|SEA|130|4|8|15|4|22|11|25|117|1|1|2|0|0.214|0.285|0.333
Richie Palacios|TBR|59|1|8|5|4|11|8|10|47|1|3|1|0|0.213|0.356|0.298
Victor Caratini|MIN|97|1|5|12|0|16|8|17|80|4|5|1|0|0.213|0.309|0.263
Tyler Soderstrom|ATH|129|3|15|18|1|26|15|24|113|1|0|11|1|0.212|0.302|0.407
Curtis Mead|WSH|75|4|12|12|2|12|8|14|66|0|1|4|0|0.212|0.307|0.455
Matt Vierling|DET|74|1|7|11|1|12|6|14|66|2|0|6|0|0.212|0.27|0.348
Tyrone Taylor|NYM|56|2|4|7|0|9|2|11|52|0|0|1|0|0.212|0.241|0.346
Luke Keaschall|MIN|135|1|12|14|7|23|9|26|123|2|1|4|0|0.211|0.267|0.268
Danny Jansen|TEX|78|2|6|8|0|25|6|15|71|0|1|4|1|0.211|0.282|0.38
Bryson Stott|PHI|99|1|7|8|6|18|6|19|90|0|1|2|2|0.211|0.268|0.311
Cam Smith|HOU|128|4|16|15|4|36|14|23|109|2|2|5|0|0.211|0.307|0.367
Sal Frelick|MIL|114|3|16|9|1|13|13|20|95|2|1|2|0|0.211|0.306|0.326
Dustin Harris|HOU|46|0|6|5|3|6|6|8|38|1|1|1|1|0.211|0.326|0.289
Jahmai Jones|DET|39|2|4|5|0|13|1|8|38|0|0|2|0|0.211|0.231|0.421
Corey Seager|TEX|135|6|19|17|1|35|18|24|114|2|1|6|0|0.211|0.319|0.421
Adrian Del Castillo|ARI|65|2|6|11|0|21|3|13|62|0|0|3|0|0.21|0.246|0.355
Rafael Devers|SFG|132|2|8|11|0|41|7|26|124|1|0|4|0|0.21|0.25|0.29
Brice Matthews|HOU|68|2|6|8|2|27|5|13|62|0|0|4|0|0.21|0.269|0.371
Salvador Perez|KCR|131|5|12|13|0|26|4|26|124|1|2|5|0|0.21|0.244|0.371
Taylor Walls|TBR|75|0|10|4|5|21|8|13|62|0|1|3|0|0.21|0.31|0.258
Zach McKinstry|DET|46|1|2|5|0|10|3|9|43|0|0|2|0|0.209|0.261|0.326
Gunnar Henderson|BAL|149|9|22|19|5|46|12|28|135|1|1|6|1|0.207|0.275|0.467
Ronny Mauricio|NYM|29|1|3|2|0|10|0|6|29|0|0|0|0|0.207|0.207|0.31
Brett Baty|NYM|102|1|11|12|2|28|8|19|92|2|0|4|1|0.207|0.265|0.304
Kyle Karros|COL|112|1|14|4|2|25|18|19|92|2|0|3|0|0.207|0.33|0.272
Trevor Story|BOS|135|2|11|17|2|40|7|26|126|2|0|6|0|0.206|0.244|0.302
Jazz Chisholm Jr.|NYY|125|3|13|10|9|36|12|23|112|0|1|5|0|0.205|0.288|0.33
Logan O'Hoppe|LAA|93|1|9|8|0|23|11|16|78|1|3|1|0|0.205|0.323|0.256
Kyle Stowers|MIA|46|0|5|1|0|11|6|8|39|0|1|3|0|0.205|0.326|0.282
Mike Yastrzemski|ATL|102|0|12|6|1|26|8|19|93|0|1|4|1|0.204|0.275|0.269
Pete Alonso|BAL|138|5|19|14|1|33|19|24|118|0|1|7|0|0.203|0.319|0.39
Michael Busch|CHC|136|2|14|13|0|31|15|24|118|1|2|5|0|0.203|0.301|0.297
Matt McLain|CIN|138|2|13|9|5|36|18|24|118|0|2|6|0|0.203|0.319|0.305
Austin Wells|NYY|91|3|7|5|0|16|16|15|74|1|0|1|0|0.203|0.341|0.338
J.P. Crawford|SEA|106|2|15|7|1|17|20|17|84|0|2|3|0|0.202|0.368|0.31
Andrew Benintendi|CHW|102|2|10|15|0|36|6|19|94|2|0|5|2|0.202|0.245|0.362
Nasim Nuñez|WSH|111|0|15|10|14|22|14|19|94|0|1|1|0|0.202|0.312|0.213
Austin Riley|ATL|139|3|16|18|2|34|12|25|124|1|2|6|0|0.202|0.281|0.323
Willy Adames|SFG|132|3|12|6|0|41|6|25|125|0|1|10|0|0.2|0.242|0.352
Gabriel Arias|CLE|32|2|2|4|0|12|2|6|30|0|0|1|0|0.2|0.25|0.433
Luken Baker|ARI|5|0|0|0|0|3|0|1|5|0|0|0|0|0.2|0.2|0.2
Owen Caissie|MIA|99|2|10|15|1|42|5|18|90|3|1|6|0|0.2|0.242|0.333
Santiago Espinal|LAD|27|0|3|2|0|4|0|5|25|0|0|2|0|0.2|0.2|0.28
Jonah Heim|ATL|40|0|2|3|0|5|5|7|35|0|0|3|0|0.2|0.3|0.286
P.J. Higgins|CIN|12|0|0|1|0|4|1|2|10|1|0|0|0|0.2|0.25|0.2
Luis Matos|MIL|21|0|1|0|0|7|1|4|20|0|0|0|0|0.2|0.238|0.2
Jackson Merrill|SDP|128|3|19|15|5|31|10|23|115|0|1|6|0|0.2|0.27|0.33
Braden Shewmake|HOU|10|1|2|1|0|3|0|2|10|0|0|0|0|0.2|0.2|0.5
Tyler Tolbert|KCR|5|0|1|0|1|1|0|1|5|0|0|0|0|0.2|0.2|0.2
Luis Torrens|NYM|31|0|2|4|0|6|0|6|30|0|0|2|0|0.2|0.2|0.267
Brandon Valenzuela|TOR|42|2|5|3|0|14|2|8|40|0|0|0|0|0.2|0.238|0.35
Will Wilson|SEA|6|1|1|2|0|1|1|1|5|0|0|0|0|0.2|0.333|0.8
TJ Friedl|CIN|126|2|12|7|4|28|10|22|111|0|2|5|0|0.198|0.276|0.297
Kody Clemens|MIN|82|3|6|8|4|24|8|14|71|0|2|3|0|0.197|0.296|0.366
Joey Ortiz|MIL|76|0|11|6|4|16|8|13|66|0|0|0|0|0.197|0.284|0.197
Ezequiel Tovar|COL|125|1|9|8|2|36|6|23|117|0|2|8|0|0.197|0.248|0.291
Joey Bart|PIT|45|1|5|3|0|17|2|8|41|1|1|1|0|0.195|0.244|0.293
Andrew McCutchen|TEX|45|1|5|5|0|17|3|8|41|1|0|2|0|0.195|0.244|0.317
Mitch Garver|SEA|45|0|4|1|0|12|9|7|36|0|0|1|0|0.194|0.356|0.222
Lourdes Gurriel Jr.|ARI|38|0|2|4|0|6|2|7|36|0|0|1|0|0.194|0.237|0.222
Graham Pauley|MIA|72|1|7|9|1|19|4|13|67|0|0|6|0|0.194|0.239|0.328
J.C. Escarra|NYY|32|0|3|5|0|10|1|6|31|0|0|2|1|0.194|0.219|0.323
Randal Grichuk|NYY|33|0|8|2|0|10|1|6|31|1|0|4|0|0.194|0.212|0.323
Sam Haggerty|TEX|28|0|2|1|1|12|1|5|26|0|1|0|0|0.192|0.25|0.192
James McCann|ARI|49|0|3|6|0|16|1|9|47|0|0|3|0|0.191|0.208|0.255
Luis Rengifo|MIL|100|0|9|10|1|12|8|17|89|1|1|8|0|0.191|0.263|0.281
Josh Smith|TEX|100|0|6|6|2|20|13|16|85|1|1|2|0|0.188|0.3|0.212
Jerar Encarnacion|SFG|33|0|1|0|0|8|1|6|32|0|0|1|0|0.188|0.212|0.219
Tyler Heineman|TOR|54|0|4|2|0|14|1|9|48|0|2|0|0|0.188|0.235|0.188
Cal Raleigh|SEA|147|7|13|18|2|43|16|24|129|2|0|4|0|0.186|0.272|0.38
Eli White|ATL|45|2|5|7|0|9|1|8|43|1|0|1|0|0.186|0.2|0.349
Royce Lewis|MIN|80|3|7|10|2|23|9|13|70|0|1|2|0|0.186|0.288|0.343
Austin Slater|NYM|32|0|1|1|1|10|4|5|27|1|0|0|0|0.185|0.281|0.185
Evan Carter|TEX|113|3|11|9|5|27|16|17|92|1|1|4|0|0.185|0.309|0.326
Blaze Alexander|BAL|73|0|8|1|3|21|5|12|65|0|1|2|0|0.185|0.254|0.215
Alek Thomas|ARI|92|2|10|10|4|21|3|16|87|0|1|8|0|0.184|0.22|0.345
Colton Cowser|BAL|69|0|8|3|0|22|7|11|60|1|0|2|0|0.183|0.265|0.217
CJ Kayfus|CLE|25|1|4|2|0|8|2|4|22|0|1|1|0|0.182|0.28|0.364
Carson Benge|NYM|101|2|9|6|6|23|7|17|94|0|0|2|0|0.181|0.238|0.266
Jakob Marsee|MIA|146|1|19|8|10|37|19|22|123|1|2|3|2|0.179|0.297|0.26
Mookie Betts|LAD|32|2|7|7|0|4|3|5|28|0|1|1|0|0.179|0.281|0.429
Jorge Polanco|NYM|61|1|3|2|0|11|5|10|56|0|0|3|0|0.179|0.246|0.286
Keibert Ruiz|WSH|59|1|4|9|0|9|1|10|56|1|1|4|0|0.179|0.203|0.304
Luisangel Acuña|CHW|82|0|7|3|6|12|6|13|73|1|1|1|0|0.178|0.247|0.192
Kyle Manzardo|CLE|102|1|4|7|0|35|9|16|90|1|2|2|0|0.178|0.265|0.233
Josh Lowe|LAA|87|4|7|10|1|25|5|14|79|1|1|1|0|0.177|0.233|0.342
Lawrence Butler|ATH|106|3|10|12|4|28|10|17|96|0|0|2|0|0.177|0.255|0.292
Juan Brito|CLE|56|0|7|3|0|17|4|9|51|0|1|4|0|0.176|0.25|0.255
Henry Davis|PIT|78|2|10|6|1|15|7|12|68|0|2|3|0|0.176|0.273|0.309
Caleb Durbin|BOS|114|1|13|11|3|16|10|18|102|0|2|6|0|0.176|0.263|0.265
Freddy Fermin|SDP|62|0|10|3|0|14|7|9|51|2|2|4|0|0.176|0.29|0.255
Vinnie Pasquantino|KCR|129|4|13|16|0|26|16|19|108|4|1|3|2|0.176|0.279|0.352
Yoán Moncada|LAA|103|3|9|9|0|36|15|15|86|0|2|0|1|0.174|0.311|0.302
Jarren Duran|BOS|112|2|16|14|5|28|7|18|104|0|1|5|0|0.173|0.232|0.279
Reese McGuire|CHW|34|0|1|3|0|9|2|5|29|0|2|0|0|0.172|0.273|0.172
Tyler Stephenson|CIN|89|2|5|6|0|25|12|13|76|1|0|3|0|0.171|0.281|0.289
Victor Scott II|STL|96|1|10|5|5|27|6|14|82|1|1|1|0|0.171|0.233|0.22
Denzel Clarke|ATH|60|0|4|6|2|24|4|9|53|0|0|1|0|0.17|0.228|0.189
Thomas Saggese|STL|57|0|5|2|0|19|4|9|53|0|0|2|0|0.17|0.228|0.208
Ramón Urías|STL|63|2|9|5|0|12|6|9|53|1|3|3|0|0.17|0.286|0.34
Matt Wallner|MIN|109|3|12|7|0|41|10|16|95|0|4|2|0|0.168|0.275|0.284
Will Benson|CIN|50|1|4|3|1|14|8|7|42|0|0|1|1|0.167|0.3|0.31
Jonathan India|KCR|58|2|8|8|0|13|8|8|48|0|2|1|0|0.167|0.31|0.313
Ryan McMahon|NYY|82|2|6|7|0|27|10|12|72|0|0|0|0|0.167|0.268|0.25
Christopher Morel|MIA|8|0|1|0|0|2|1|1|6|0|1|0|0|0.167|0.375|0.167
Pavin Smith|ARI|8|0|1|1|0|2|2|1|6|0|0|0|0|0.167|0.375|0.167
Marcell Ozuna|PIT|112|3|7|10|0|30|8|17|103|0|1|2|0|0.165|0.232|0.272
Coby Mayo|BAL|88|3|9|12|1|27|8|13|79|1|0|3|0|0.165|0.239|0.316
Alec Bohm|PHI|123|1|6|14|0|20|8|18|110|3|2|3|0|0.164|0.228|0.218
Jordan Beck|COL|67|1|4|8|2|15|4|10|62|1|0|2|0|0.161|0.209|0.242
Edgar Quero|CHW|83|0|3|4|1|17|9|11|69|1|2|1|0|0.159|0.272|0.174
Heriberto Hernández|MIA|74|0|4|9|3|14|10|10|63|0|1|0|1|0.159|0.284|0.19
Patrick Bailey|SFG|83|1|5|5|2|19|7|12|76|0|0|0|0|0.158|0.229|0.197
Paul Goldschmidt|NYY|38|1|7|4|0|8|5|5|32|0|1|4|0|0.156|0.289|0.375
Tim Tawa|ARI|53|1|3|6|0|11|6|7|45|1|0|2|0|0.156|0.25|0.267
Trent Grisham|NYY|118|4|16|16|1|21|20|15|97|1|0|2|1|0.155|0.297|0.32
Daniel Johnson|HOU|16|0|1|0|0|3|2|2|13|0|1|0|0|0.154|0.313|0.154
Nick Castellanos|SDP|63|1|3|9|0|17|4|9|59|0|0|3|0|0.153|0.206|0.254
Alejandro Kirk|TOR|22|1|2|2|0|2|2|3|20|0|0|1|0|0.15|0.227|0.35
Drew Millas|WSH|61|0|5|3|0|17|5|8|54|0|0|2|0|0.148|0.22|0.185
Travis d'Arnaud|LAA|32|0|4|0|0|5|3|4|27|0|2|1|0|0.148|0.281|0.185
Jake Cronenworth|SDP|105|1|13|4|1|21|14|13|89|0|2|2|0|0.146|0.276|0.202
Jared Oliva|SFG|7|0|1|0|1|1|0|1|7|0|0|0|0|0.143|0.143|0.143
Felix Reyes|PHI|21|1|2|1|0|3|0|3|21|0|0|0|0|0.143|0.143|0.286
Ryan Ritter|COL|7|0|1|0|0|3|0|1|7|0|0|0|0|0.143|0.143|0.143
Leo Rivas|SEA|92|0|6|7|2|29|11|11|77|1|2|1|1|0.143|0.264|0.182
Wenceel Pérez|DET|54|2|6|5|1|5|4|7|50|0|0|1|0|0.14|0.204|0.28
Noelvi Marte|CIN|31|0|2|0|1|10|2|4|29|0|0|0|0|0.138|0.194|0.138
Bo Naylor|CLE|78|1|3|4|0|19|5|10|73|0|0|2|0|0.137|0.192|0.205
Brent Rooker|ATH|68|3|6|11|2|22|7|8|59|2|0|0|0|0.136|0.221|0.288
Rob Refsnyder|SEA|42|2|4|3|0|9|4|5|37|1|0|0|0|0.135|0.214|0.297
Jake Rogers|DET|34|0|2|4|1|10|1|4|30|2|1|2|0|0.133|0.176|0.2
Carson Williams|TBR|25|0|4|3|0|9|1|3|23|0|0|1|0|0.13|0.167|0.174
James Outman|MIN|33|0|6|0|4|12|2|4|31|0|0|2|0|0.129|0.182|0.194
Cedric Mullins|TBR|105|2|8|8|6|22|5|12|95|1|2|2|1|0.126|0.184|0.232
Ke'Bryan Hayes|CIN|86|1|6|1|0|12|6|10|80|0|0|1|1|0.125|0.186|0.2
Rece Hinds|CIN|35|0|2|5|0|17|1|4|32|1|1|3|0|0.125|0.171|0.219
Davis Schneider|TOR|61|1|12|5|0|18|13|6|48|0|0|2|0|0.125|0.311|0.229
Jose Trevino|CIN|17|0|0|0|0|4|1|2|16|0|0|0|0|0.125|0.176|0.125
Andy Ibáñez|ATH|18|0|1|3|0|2|1|2|17|0|0|0|0|0.118|0.167|0.118
Yohel Pozo|STL|17|0|0|3|0|0|0|2|17|0|0|1|0|0.118|0.118|0.176
Harrison Bader|SFG|55|1|4|3|0|17|2|6|52|1|0|1|0|0.115|0.145|0.192
Jeimer Candelario|LAA|20|0|3|0|0|8|1|2|18|0|1|2|0|0.111|0.2|0.222
Jasson Domínguez|NYY|10|0|0|0|0|2|0|1|9|0|1|0|0|0.111|0.2|0.111
Blake Perkins|MIL|53|0|5|5|1|13|5|5|46|0|1|3|0|0.109|0.212|0.174
Otto Kemp|PHI|22|0|0|0|0|9|1|2|20|0|1|0|0|0.1|0.182|0.1
Greg Jones|MIL|22|0|0|1|1|9|0|2|21|0|0|0|0|0.095|0.095|0.095
Austin Wynns|ATH|35|0|2|0|0|6|2|3|32|0|0|0|0|0.094|0.147|0.094
Christian Koss|SFG|12|0|0|0|0|1|0|1|12|0|0|1|0|0.083|0.083|0.167
Carlos Santana|ARI|26|0|1|0|0|8|2|2|24|0|0|1|0|0.083|0.154|0.125
Shay Whitcomb|HOU|13|1|1|3|0|7|1|1|12|0|0|0|0|0.083|0.154|0.333
Rafael Marchán|PHI|54|1|3|2|0|11|1|4|51|0|2|0|0|0.078|0.13|0.137
Addison Barger|TOR|23|0|1|2|0|6|3|1|19|1|0|1|0|0.053|0.174|0.105
Travis Bazzana|CLE|13|0|2|0|0|3|4|0|9|0|0|0|0|0.0|0.308|0.0
Ryan Bliss|SEA|2|0|0|0|0|2|0|0|2|0|0|0|0|0.0|0.0|0.0
Will Brennan|SFG|9|0|0|0|0|2|0|0|9|0|0|0|0|0.0|0.0|0.0
Dylan Carlson|CHC|4|0|1|0|0|2|0|0|4|0|0|0|0|0.0|0.0|0.0
Jace Jung|DET|2|0|1|0|0|0|1|0|1|0|0|0|0|0.0|0.5|0.0
Jarred Kelenic|CHW|2|0|0|0|0|1|1|0|1|0|0|0|0|0.0|0.5|0.0
Nicky Lopez|CHC|4|0|1|0|0|2|0|0|4|0|0|0|0|0.0|0.0|0.0
Dylan Moore|PHI|15|0|3|0|1|6|3|0|12|0|0|0|0|0.0|0.2|0.0
Tommy Pham|NYM|14|0|1|0|0|7|1|0|13|0|0|0|0|0.0|0.071|0.0
Jeferson Quero|MIL|2|0|0|0|0|0|1|0|1|0|0|0|0|0.0|0.5|0.0
Johnathan Rodríguez|BAL|11|0|0|1|0|4|3|0|7|1|0|0|0|0.0|0.273|0.0
Max Schuemann|NYY|2|0|0|0|0|0|1|0|1|0|0|0|0|0.0|0.5|0.0
Luke Williams|ATL|1|0|0|0|0|0|1|0|0|0|0|0|0|0.0|1.0|0.0
Patrick Wisdom|SEA|1|0|0|0|0|1|0|0|1|0|0|0|0|0.0|0.0|0.0
