name|team|ip|w|sv|hld|era|whip|so|hr|qs|er|h|bb|hbp|bf
Sonny Gray|BOS|23.0|2|0|0|4.3|1.3|13|3|2|11|25|5|1|99
Steven Matz|TBR|31.3|4|0|0|4.31|1.12|27|6|2|15|24|11|1|127
MacKenzie Gore|TEX|31.0|2|0|0|4.35|1.29|42|5|1|15|25|15|1|133
Lucas Erceg|KCR|12.3|2|7|1|4.38|1.62|10|0|0|6|10|10|0|52
Kevin Ginkel|ARI|12.3|0|0|2|4.38|1.22|15|1|0|6|12|3|0|52
Germán Márquez|SDP|24.7|3|0|0|4.38|1.34|17|6|0|12|26|7|1|105
Emilio Pagán|CIN|12.3|2|6|0|4.38|1.22|10|2|0|6|9|6|1|52
George Soriano|STL|12.3|1|1|2|4.38|1.05|10|1|0|6|7|6|1|51
PJ Poulin|WSH|14.3|2|0|3|4.4|1.47|9|3|0|7|13|8|1|63
Shane Baz|BAL|34.0|1|0|0|4.5|1.5|29|3|0|17|40|11|2|150
Hunter Bigge|TBR|8.0|0|0|4|4.5|1.25|5|1|0|4|3|7|0|35
Yerry De los Santos|NYY|2.0|0|0|0|4.5|2.5|1|1|0|1|3|2|0|9
Seranthony Domínguez|CHW|12.0|1|7|0|4.5|1.42|15|3|0|6|8|9|2|55
Doug Nikhazy|CHW|2.0|0|0|0|4.5|1.5|1|0|0|1|1|2|0|9
Nick Pivetta|SDP|16.0|1|0|0|4.5|1.13|24|0|0|8|12|6|0|66
John Schreiber|KCR|10.0|0|1|0|4.5|1.5|5|2|0|5|9|6|1|45
Paul Sewald|ARI|10.0|0|7|0|4.5|0.9|12|3|0|5|6|3|0|39
Lucas Sims|CHW|10.0|0|0|2|4.5|1.6|10|1|0|5|9|7|1|46
Grant Wolfram|BAL|10.0|1|0|3|4.5|1.5|16|0|0|5|14|1|3|48
Jameson Taillon|CHC|27.7|1|0|0|4.55|1.3|25|7|2|14|24|12|1|116
Eury Pérez|MIA|31.3|2|0|0|4.6|1.4|33|6|2|16|30|14|2|136
Colin Rea|CHC|27.3|3|1|0|4.61|1.28|24|3|1|14|26|9|1|117
Jake Woodford|MIL|13.7|1|1|0|4.61|1.54|9|1|0|7|19|2|0|62
Casey Legumina|SEA|11.7|0|0|0|4.63|1.54|9|0|0|6|15|3|3|53
Cole Sands|MIN|11.7|1|1|3|4.63|1.37|11|2|0|6|12|4|0|50
Kyle Backhus|PHI|9.7|0|0|0|4.66|1.24|10|2|0|5|11|1|0|41
Aaron Bummer|ATL|9.7|0|0|4|4.66|1.34|7|3|0|5|10|3|1|45
Sean Manaea|NYM|19.3|0|0|0|4.66|1.4|19|2|0|10|19|8|1|85
Shane Drohan|MIL|7.7|0|0|1|4.7|1.57|5|0|0|4|7|5|0|37
Jose Franco|CIN|7.7|0|0|1|4.7|2.09|6|1|0|4|9|7|0|36
Matthew Liberatore|STL|30.3|0|0|0|4.75|1.55|19|8|2|16|36|11|0|135
Trevor Rogers|BAL|30.3|2|0|0|4.75|1.45|27|3|3|16|34|10|1|133
Walbert Urena|LAA|11.3|0|0|1|4.76|2.21|13|1|1|6|15|10|0|60
Emmet Sheehan|LAD|26.3|2|0|0|4.78|1.25|28|4|2|14|24|9|1|110
Cole Winn|TEX|13.0|2|1|4|4.85|1.23|15|3|0|7|11|5|0|56
Jake Irvin|WSH|29.7|1|0|0|4.85|1.18|34|4|0|16|24|11|4|129
Logan Webb|SFG|37.0|2|0|0|4.86|1.38|32|2|4|20|38|13|2|161
Bubba Chandler|PIT|24.0|1|0|0|4.88|1.5|21|4|1|13|20|16|1|108
Zak Kent|MIN|3.7|0|0|0|4.91|2.45|2|2|0|2|4|5|0|20
Jose Quintana|COL|18.3|1|0|0|4.91|1.53|9|4|0|10|17|11|0|82
Jared Shuster|STL|3.7|0|0|0|4.91|1.09|1|0|0|2|2|2|0|15
Luke Weaver|NYM|11.0|2|0|2|4.91|1.09|7|1|0|6|8|4|0|45
Brady Singer|CIN|29.0|2|0|0|4.97|1.62|19|5|2|16|40|7|2|134
Didier Fuentes|ATL|9.0|0|0|1|5.0|1.33|12|1|0|5|9|3|0|40
Cole Ragans|KCR|27.0|1|0|0|5.0|1.48|33|7|3|15|22|18|0|115
Mason Fluharty|TOR|10.7|1|0|5|5.06|1.31|15|1|0|6|9|5|0|45
Craig Kimbrel|NYM|5.3|0|0|0|5.06|1.31|7|0|0|3|5|2|0|21
David Peterson|NYM|26.7|0|0|1|5.06|1.65|24|2|0|15|33|11|2|125
Jacob Webb|CHC|10.7|0|0|0|5.06|2.06|12|3|0|6|16|6|0|52
Noah Cameron|KCR|26.3|2|0|0|5.13|1.52|23|5|1|15|31|9|0|117
Jeremiah Estrada|SDP|7.0|1|0|3|5.14|1.43|8|0|0|4|5|5|0|30
Justin Lawrence|PIT|14.0|0|0|2|5.14|1.21|16|3|0|8|12|5|2|61
Joe Boyle|TBR|15.7|0|0|0|5.17|1.09|16|1|1|9|11|6|0|66
Jack Leiter|TEX|31.3|1|0|0|5.17|1.47|33|6|1|18|34|12|2|138
Luis Severino|ATH|31.3|1|0|0|5.17|1.56|32|4|1|18|28|21|2|137
Ryan Borucki|SFG|8.7|0|0|1|5.19|1.62|8|2|0|5|11|3|0|39
Christian Roa|HOU|8.7|0|0|0|5.19|1.96|6|1|0|5|10|7|3|43
Anthony Bender|MIA|12.0|1|1|4|5.25|1.58|14|0|0|7|11|8|2|57
Connor Brogdon|CLE|12.0|2|1|2|5.25|1.0|11|3|0|7|10|2|0|50
Andrew Painter|PHI|24.0|1|0|0|5.25|1.5|21|2|0|14|30|6|1|108
Matt Festa|CLE|13.7|1|1|1|5.27|1.17|14|2|0|8|14|2|1|61
Dustin May|STL|30.7|3|0|0|5.28|1.53|22|3|3|18|40|7|2|130
Adrian Morejon|SDP|15.3|2|1|5|5.28|1.37|17|1|0|9|17|4|0|67
Jack Flaherty|DET|25.3|0|0|0|5.33|1.74|28|4|1|15|22|22|4|122
Sam Aldegheri|LAA|1.7|1|0|0|5.4|1.8|2|1|0|1|2|1|0|8
Cody Bolton|HOU|8.3|0|1|0|5.4|1.68|11|1|0|5|7|7|1|39
Walker Buehler|SDP|25.0|1|0|0|5.4|1.56|24|1|1|15|27|12|2|114
Luis Curvelo|TEX|5.0|0|0|1|5.4|1.6|3|2|0|3|6|2|0|22
Calvin Faucher|MIA|10.0|2|0|3|5.4|1.7|13|0|0|6|8|9|0|48
Ron Marinaccio|SDP|16.7|1|0|1|5.4|1.44|12|2|0|10|19|5|0|70
Juan Mejia|COL|13.3|0|1|2|5.4|1.73|13|1|0|8|18|5|1|61
Dylan Moore|PHI|1.7|0|0|0|5.4|1.2|0|0|0|1|1|1|1|8
Mitchell Parker|WSH|8.3|1|0|1|5.4|1.44|10|1|0|5|9|3|1|37
Brandon Williamson|CIN|25.0|2|0|0|5.4|1.52|15|4|1|15|22|16|3|112
Jesús Luzardo|PHI|34.3|2|0|0|5.5|1.28|41|3|2|21|35|9|1|145
Kyle Leahy|STL|29.3|3|0|0|5.52|1.67|22|6|0|18|38|11|2|134
Tyler Holton|DET|13.0|0|0|2|5.54|1.92|9|2|0|8|17|8|1|62
Brandon Pfaadt|ARI|26.0|0|0|0|5.54|1.31|19|4|1|16|23|11|1|110
Ryan Zeferjahn|LAA|14.3|1|0|2|5.65|1.26|17|0|0|9|10|8|1|62
Zach Agnos|COL|17.3|0|2|0|5.71|1.62|16|2|0|11|21|7|0|79
Nathan Eovaldi|TEX|32.7|2|0|0|5.79|1.47|32|9|2|21|39|9|1|147
Jacob Lopez|ATH|24.7|2|0|1|5.84|1.95|18|4|0|16|27|21|0|121
Justin Bruihl|STL|15.3|0|0|5|5.87|1.5|7|1|0|10|12|11|3|70
Kyle Hart|SDP|15.3|0|0|4|5.87|1.17|8|0|0|10|12|6|2|64
Tyler Mahle|SFG|30.7|1|0|0|5.87|1.63|29|6|1|20|33|17|0|136
José Suarez|ATL|15.3|0|1|0|5.87|1.96|19|0|0|10|20|10|0|73
Shaun Anderson|LAA|16.7|1|0|0|5.94|1.5|12|3|0|11|17|8|1|73
Michael Lorenzen|COL|28.7|2|0|0|5.97|1.85|19|4|1|19|47|6|3|141
Jayden Murray|HOU|6.0|0|0|0|6.0|2.0|5|0|0|4|7|5|0|28
Tommy Nance|TOR|12.0|0|0|1|6.0|1.42|14|1|0|8|11|6|0|53
Aaron Nola|PHI|31.3|1|0|0|6.03|1.56|35|6|2|21|36|13|0|140
Luis Gil|NYY|19.3|1|0|0|6.05|1.34|9|6|1|13|15|11|3|85
David Morgan|SDP|13.3|2|0|0|6.08|2.1|15|2|0|9|17|11|2|68
Enyel De Los Santos|HOU|10.3|0|3|1|6.1|1.45|8|1|0|7|12|3|0|46
Chris Paddack|MIA|28.0|0|0|0|6.11|1.5|26|5|1|19|35|7|1|128
Anthony Kay|CHW|25.0|1|0|0|6.12|1.68|15|4|0|17|28|14|5|122
Danny Coulombe|BOS|7.3|0|0|2|6.14|1.5|5|1|0|5|8|3|1|33
Joel Payamps|ATL|7.3|0|0|2|6.14|1.36|8|2|0|5|7|3|0|32
Will Vest|DET|11.7|1|0|4|6.17|1.46|13|1|0|8|11|6|0|52
Yusei Kikuchi|LAA|29.0|0|0|0|6.21|1.59|32|3|1|20|33|13|1|133
AJ Blubaugh|HOU|17.3|2|0|2|6.23|1.56|14|3|0|12|16|11|0|79
Slade Cecconi|CLE|30.3|0|0|0|6.23|1.52|25|6|1|21|33|13|3|139
Michael Kelly|ATH|4.3|0|0|0|6.23|2.31|4|1|0|3|6|4|0|22
Trevor Martin|TBR|4.3|0|0|0|6.23|1.62|4|1|0|3|6|1|1|21
Mike Burrows|HOU|31.7|1|0|0|6.25|1.67|33|7|0|22|41|12|1|143
Garrett Crochet|BOS|30.0|3|0|0|6.3|1.47|37|5|3|21|33|11|4|138
Ryan Feltner|COL|20.0|1|0|0|6.3|1.5|17|5|0|14|22|8|0|88
Simeon Woods Richardson|MIN|30.0|0|0|0|6.3|1.7|15|6|1|21|38|13|0|136
Luis Castillo|SEA|28.3|0|0|0|6.35|1.73|26|4|1|20|38|11|2|134
Cameron Foster|BAL|5.7|0|0|0|6.35|2.47|7|0|0|4|9|5|0|29
Griffin Jax|TBR|11.3|1|0|2|6.35|1.68|12|3|0|8|11|8|0|52
Roki Sasaki|LAD|22.7|1|0|0|6.35|1.81|22|7|0|16|28|13|2|108
Cole Wilcox|SEA|11.3|0|0|0|6.35|2.21|14|1|0|8|17|8|2|60
Jeff Hoffman|TOR|12.7|1|3|3|6.39|1.82|27|2|0|9|16|7|2|64
Mark Leiter Jr.|ATH|12.7|0|2|1|6.39|1.74|13|2|0|9|18|4|1|60
Angel Zerpa|MIL|12.7|0|2|2|6.39|1.74|8|2|0|9|16|6|0|55
Cole Henry|WSH|7.0|0|0|0|6.43|1.71|8|1|0|5|8|4|1|34
Cal Quantrill|TEX|7.0|1|0|0|6.43|1.29|7|1|0|5|7|2|0|28
Brandon Sproat|MIL|22.3|0|0|0|6.45|1.57|20|5|1|16|22|13|0|95
Osvaldo Bido|CHW|15.3|2|1|0|6.46|1.37|10|3|0|11|12|9|2|65
Taylor Rogers|MIN|9.7|0|0|3|6.52|1.86|7|0|0|7|12|6|0|44
Andrés Muñoz|SEA|11.0|3|5|0|6.55|1.45|18|2|0|8|10|6|0|49
Andrew Abbott|CIN|28.7|0|0|0|6.59|1.78|19|4|1|21|38|13|0|133
Drew Anderson|DET|15.0|0|1|2|6.6|1.4|17|3|0|11|13|8|1|66
Ryan Watson|BOS|17.7|0|0|1|6.62|1.64|11|3|0|13|22|7|2|83
Ryan Weiss|HOU|21.7|0|0|0|6.65|1.98|25|6|0|16|27|16|0|106
Chris Bassitt|BAL|21.3|1|0|0|6.75|2.06|10|3|0|16|31|13|3|108
Jake Bird|NYY|8.0|1|0|2|6.75|1.25|10|1|0|6|9|1|1|35
Hunter Gaddis|CLE|5.3|0|0|2|6.75|1.31|6|2|0|4|6|1|0|23
Hunter Harvey|CHC|4.0|0|0|0|6.75|1.5|4|2|0|3|5|1|0|18
Eric Lauer|TOR|22.7|1|0|0|6.75|1.54|19|6|0|17|23|12|0|103
Chase Lee|TOR|1.3|0|0|0|6.75|0.75|1|1|0|1|1|0|0|5
Lance McCullers Jr.|HOU|25.3|1|0|0|6.75|1.5|24|4|1|19|25|13|2|109
Tyler Schweitzer|CHW|1.3|0|0|0|6.75|2.25|1|0|0|1|2|1|0|7
Christian Scott|NYM|1.3|0|0|0|6.75|3.75|1|0|0|1|0|5|1|10
Ian Seymour|TBR|13.3|0|0|6|6.75|1.5|17|1|0|10|14|6|1|59
Ken Waldichuk|WSH|9.3|0|0|0|6.75|1.5|8|4|0|7|8|6|1|41
Jordan Leasure|CHW|14.3|2|0|3|6.91|1.4|14|5|0|11|12|8|0|62
Victor Vodnik|COL|11.7|0|4|0|6.94|1.97|10|2|0|9|17|6|1|57
Camilo Doval|NYY|10.3|1|0|1|6.97|1.16|11|3|0|8|10|2|0|45
Matthew Boyd|CHC|18.0|1|0|0|7.0|1.44|26|1|0|14|21|5|0|78
Yoendrys Gómez|TBR|15.3|0|1|0|7.04|1.76|12|5|0|12|17|10|1|74
Mason Englert|TBR|12.7|0|1|0|7.11|1.82|10|4|0|10|19|4|0|60
Chris Martin|TEX|6.3|1|0|1|7.11|1.74|7|1|0|5|11|0|1|29
Tanner Banks|PHI|10.0|0|0|1|7.2|2.5|12|1|0|8|18|7|0|54
Trevor Megill|MIL|10.0|0|4|3|7.2|1.5|12|0|0|8|10|5|1|47
Andrew Morris|MIN|10.0|0|0|2|7.2|1.8|10|1|0|8|15|3|0|47
Andrew Nardi|MIA|10.0|1|0|4|7.2|2.0|12|2|0|8|12|8|0|49
Tatsuya Imai|HOU|8.7|1|0|0|7.27|2.08|13|0|0|7|7|11|1|44
Tanner Gordon|COL|11.0|0|0|0|7.36|1.73|13|4|0|9|15|4|0|51
Adrian Houser|SFG|25.7|0|0|0|7.36|1.79|14|4|0|21|38|8|1|124
Seth Johnson|PHI|3.7|0|0|0|7.36|2.18|4|0|0|3|5|3|1|21
José Alvarado|PHI|9.7|0|0|3|7.45|1.97|11|0|0|8|14|5|2|49
Javier Assad|CHC|19.0|2|0|0|7.58|1.47|11|3|0|16|22|6|0|84
Valente Bellozo|COL|10.7|0|0|0|7.59|1.59|8|5|0|9|10|7|1|48
Cionel Pérez|WSH|13.0|2|0|4|7.62|1.92|9|2|0|11|14|11|0|62
Hunter Barco|PIT|11.7|0|0|1|7.71|1.97|8|3|0|10|14|9|2|60
Garrett Cleavinger|TBR|2.3|1|0|2|7.71|3.0|3|0|0|2|3|4|0|14
Alex Lange|KCR|11.7|0|0|0|7.71|1.89|19|2|0|10|13|9|1|57
Ryne Nelson|ARI|25.7|1|0|0|7.71|1.52|24|6|0|22|28|11|0|120
Ryne Stanek|STL|11.7|1|1|4|7.71|2.14|17|1|0|10|15|10|0|60
Zack Littell|WSH|28.7|0|0|0|7.85|1.74|16|13|0|25|39|11|0|137
J.P. France|HOU|6.7|0|0|0|8.1|1.65|4|1|0|6|6|5|1|31
Elvis Alvarado|ATH|9.7|2|0|3|8.38|1.86|9|1|0|9|11|7|0|44
Andrew Hoffmann|ARI|11.7|1|0|0|8.49|2.06|12|3|0|11|16|8|1|59
Miles Mikolas|WSH|23.3|0|0|0|8.49|1.84|16|7|0|22|33|10|0|111
Andre Granillo|WSH|6.3|0|0|0|8.53|2.05|2|1|0|6|6|7|0|31
José Urquidy|PIT|6.3|0|1|0|8.53|2.68|6|1|0|6|15|2|0|36
Luis García|MIN|7.3|0|0|0|8.59|2.05|4|0|0|7|13|2|1|38
Kyle Nicolas|CIN|7.3|1|0|0|8.59|2.86|7|1|0|7|8|13|0|42
Anthony Banda|MIN|11.3|1|0|1|8.74|1.41|11|1|0|11|13|3|4|53
Drew Pomeranz|LAA|11.3|0|0|5|8.74|1.68|9|4|0|11|14|5|1|53
Luinder Avila|KCR|6.0|0|0|0|9.0|3.0|6|1|0|6|14|4|0|33
Charlie Barnes|CHC|3.0|0|0|0|9.0|2.33|1|0|0|3|4|3|1|17
Brayan Bello|BOS|22.0|1|0|0|9.0|2.27|15|8|1|22|37|13|0|115
Riley Cornelio|WSH|2.0|0|0|0|9.0|3.0|1|0|0|2|2|4|0|12
Logan Henderson|MIL|2.0|0|0|0|9.0|2.0|3|0|0|2|3|1|0|9
Luke Little|CHC|1.0|0|0|0|9.0|2.0|1|1|0|1|2|0|0|5
Miguel Rojas|LAD|1.0|0|0|0|9.0|2.0|0|0|0|1|1|1|1|6
Kodai Senga|NYM|20.0|0|0|0|9.0|1.95|23|5|1|20|26|13|1|97
Joey Wiemer|WSH|1.0|0|0|0|9.0|3.0|0|0|0|1|2|1|1|7
Devin Williams|NYM|8.0|1|2|0|9.0|2.5|15|1|0|8|14|6|0|44
Ben Williamson|TBR|1.0|0|0|0|9.0|1.0|0|1|0|1|1|0|0|4
Taijuan Walker|PHI|22.7|1|0|0|9.13|2.07|17|8|0|23|36|11|1|115
Merrill Kelly|ARI|14.7|1|0|0|9.2|2.25|9|5|0|15|21|12|0|74
Ben Casparius|LAD|4.7|0|0|0|9.64|2.14|4|1|0|5|6|4|0|23
Max Scherzer|TOR|18.7|1|0|0|9.64|1.61|10|7|2|20|22|8|1|84
Johan Oviedo|BOS|3.7|0|0|0|9.82|1.91|3|2|0|4|6|1|1|18
Taylor Rashi|ARI|3.7|1|0|0|9.82|1.09|4|1|0|4|3|1|0|15
Pete Fairbanks|MIA|9.0|0|5|1|10.0|1.44|13|1|0|10|9|4|1|41
Enmanuel De Jesus|DET|8.0|1|0|0|10.13|2.75|9|0|0|9|16|6|0|47
Jordan Romano|LAA|8.0|0|4|0|10.13|2.13|12|1|0|9|11|6|1|42
Matt Svanson|STL|15.7|0|0|1|10.34|2.11|16|4|0|18|21|12|1|79
Kolby Allard|CLE|8.7|0|0|0|10.38|2.19|9|2|0|10|16|3|1|45
Edwin Díaz|LAD|6.0|1|4|0|10.5|2.33|10|1|0|7|9|5|1|33
Chris Murphy|CHW|6.0|1|1|0|10.5|2.33|6|1|0|7|9|5|0|32
Shane Smith|CHW|8.3|0|0|0|10.8|2.52|11|1|0|10|12|9|1|49
Colton Gordon|HOU|9.3|0|0|0|11.57|2.57|11|6|0|12|21|3|1|50
George Klassen|LAA|4.7|0|0|0|11.57|3.64|6|1|0|6|7|10|0|32
Josh Fleming|TOR|3.0|0|0|0|12.0|2.67|1|1|0|4|6|2|1|18
Cam Sanders|PIT|3.0|0|0|0|12.0|2.0|4|0|0|4|4|2|0|15
Luis Morales|ATH|7.3|0|0|0|12.27|2.86|5|4|0|10|13|8|1|42
Chris Roycroft|STL|3.7|0|0|0|12.27|3.55|3|1|0|5|8|5|0|25
Justin Verlander|DET|3.7|0|0|0|12.27|2.18|1|1|0|5|6|2|0|19
Matt Waldron|SDP|8.7|0|0|0|12.46|2.31|7|2|0|12|16|4|1|47
Cristian Javier|HOU|9.3|0|0|0|12.54|2.36|4|2|0|13|13|9|2|48
Bryan Abreu|HOU|8.3|0|1|2|12.96|2.64|13|4|0|12|9|13|0|46
Bailey Falter|KCR|3.3|0|0|0|13.5|3.0|4|1|0|5|8|2|0|20
Joey Lucchesi|LAA|3.3|0|0|1|13.5|3.9|4|1|0|5|7|6|1|24
Rolddy Muñoz|ATL|2.0|0|0|0|13.5|3.0|3|1|0|3|5|1|0|12
Bennett Sousa|HOU|1.3|0|0|0|13.5|3.75|3|0|0|2|1|4|0|8
Mitch Spence|KCR|4.0|0|0|0|13.5|2.25|3|1|0|6|4|5|0|21
Nick Sandlin|LAA|5.7|0|0|0|14.29|1.59|6|1|0|9|6|3|3|28
Steven Cruz|KCR|5.0|0|0|0|14.4|2.2|7|4|0|8|7|4|0|26
Phil Maton|CHC|5.0|0|0|0|14.4|2.6|7|1|0|8|9|4|2|30
Tyler Heineman|TOR|3.0|0|0|0|15.0|2.67|0|1|0|5|7|1|0|17
James McCann|ARI|3.0|0|0|0|15.0|3.0|0|1|0|5|8|1|0|17
Brandon Eisert|CHW|2.3|0|0|0|15.43|3.0|2|0|0|4|6|1|0|14
Roddery Muñoz|HOU|4.0|0|0|0|15.75|3.25|6|3|0|7|7|6|0|25
Alex Hoppe|SEA|1.7|0|0|0|16.2|3.0|3|0|0|3|2|3|0|10
Ryan Johnson|LAA|3.3|0|0|0|16.2|3.3|2|1|0|6|7|4|0|21
Nick Raquet|BAL|1.7|0|0|0|16.2|2.4|0|1|0|3|3|1|1|10
Jedixson Paez|CHW|3.0|0|0|0|18.0|2.33|0|2|0|6|4|3|0|16
Joe Ross|ARI|3.7|0|0|1|19.64|3.0|2|1|0|8|7|4|0|22
Tyler Gilbert|CHW|2.7|0|0|0|20.25|2.63|2|2|0|6|4|3|0|15
Yaramil Hiraldo|BAL|1.7|0|0|0|21.6|4.2|2|2|0|4|3|4|0|12
José Buttó|SFG|2.0|0|0|0|22.5|5.0|5|2|0|5|6|4|0|16
Brendon Little|TOR|3.7|0|0|0|24.55|3.55|6|3|0|10|10|3|0|24
Ian Hamilton|ATL|1.0|0|0|0|27.0|4.0|1|0|0|3|2|2|0|7
Matt Pushard|STL|1.0|0|0|0|27.0|4.0|1|0|0|3|3|1|0|7
Weston Wilson|BAL|1.0|0|0|0|36.0|4.0|0|2|0|4|4|0|0|8
Jackson Rutledge|WSH|1.3|0|0|0|47.25|6.0|2|0|0|7|6|2|0|12
Keegan Akin|BAL|1.0|0|0|0|54.0|6.0|2|1|0|6|6|0|0|9
Carlos Estévez|KCR|0.3|0|0|0|162.0|18.0|0|1|0|6|4|2|0|7
