name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Tristan Gray|MIN|81|3|8|14|0|27|4|17|74|1|1|1|0|0.23|0.275|0.365
Roman Anthony|BOS|130|1|12|5|2|33|20|25|109|0|1|5|1|0.229|0.354|0.321
Brett Baty|NYM|162|3|19|20|2|45|14|33|144|2|1|7|1|0.229|0.298|0.354
Pete Crow-Armstrong|CHC|200|5|26|20|12|52|15|41|179|0|5|5|2|0.229|0.307|0.363
David Hamilton|MIL|127|0|19|7|10|25|15|24|105|0|1|2|0|0.229|0.331|0.248
Bryson Stott|PHI|162|5|15|23|9|29|9|34|149|1|1|7|2|0.228|0.275|0.403
Colson Montgomery|CHW|196|13|23|31|1|60|18|39|171|0|7|8|0|0.228|0.327|0.503
Kazuma Okamoto|TOR|194|10|25|27|0|57|22|39|171|1|0|5|0|0.228|0.314|0.433
David Fry|CLE|78|3|11|8|0|23|12|15|66|0|0|2|0|0.227|0.346|0.394
Brady House|WSH|177|7|22|25|1|50|13|37|163|1|0|7|0|0.227|0.282|0.399
Sal Frelick|MIL|172|3|20|15|3|20|16|34|150|2|1|4|0|0.227|0.302|0.313
Francisco Lindor|NYM|105|2|14|5|2|19|11|21|93|0|1|2|2|0.226|0.314|0.355
Andrew McCutchen|TEX|70|1|7|5|0|19|7|14|62|1|0|2|0|0.226|0.3|0.306
Kyle Karros|COL|157|1|18|11|2|37|22|30|133|2|0|7|0|0.226|0.331|0.301
Kyle Manzardo|CLE|150|4|17|16|0|47|14|30|133|1|2|4|1|0.226|0.307|0.361
Zach Neto|LAA|225|8|32|22|7|69|29|43|191|1|4|10|1|0.225|0.338|0.414
Bo Bichette|NYM|213|5|23|25|1|34|15|44|196|2|0|6|0|0.224|0.277|0.332
Jacob Young|WSH|169|5|21|21|2|28|9|35|156|0|3|5|0|0.224|0.28|0.353
Garrett Mitchell|MIL|151|2|18|24|6|54|23|28|125|1|1|8|1|0.224|0.347|0.352
Edmundo Sosa|PHI|81|1|8|12|2|19|3|17|76|1|1|3|0|0.224|0.259|0.303
Luis Robert Jr.|NYM|98|2|10|8|2|17|13|19|85|0|0|3|0|0.224|0.327|0.329
Mike Yastrzemski|ATL|144|2|20|12|1|37|12|29|130|0|2|6|1|0.223|0.299|0.331
Andrés Chaparro|WSH|10|0|1|0|0|2|1|2|9|0|0|1|0|0.222|0.3|0.333
Sam Huff|BAL|9|0|1|1|0|5|0|2|9|0|0|1|0|0.222|0.222|0.333
Geraldo Perdomo|ARI|186|2|18|12|7|23|29|34|153|2|0|7|3|0.222|0.342|0.346
Endy Rodríguez|PIT|11|0|1|2|0|2|2|2|9|0|0|1|0|0.222|0.364|0.333
Sung-Mun Song|SDP|21|0|3|4|2|4|3|4|18|0|0|1|0|0.222|0.333|0.278
Pete Alonso|BAL|209|8|27|26|2|52|22|41|185|1|1|12|0|0.222|0.306|0.416
Ketel Marte|ARI|190|6|24|20|0|31|13|39|176|1|0|6|2|0.222|0.274|0.381
Isaac Collins|KCR|157|3|16|15|3|43|20|29|131|2|4|5|0|0.221|0.338|0.328
Taylor Walls|TBR|130|0|19|14|6|30|15|24|109|0|1|6|2|0.22|0.32|0.312
José Fermín|STL|59|1|3|7|0|12|7|11|50|1|0|3|0|0.22|0.31|0.34
J.T. Realmuto|PHI|112|1|10|8|0|18|8|22|100|1|3|4|0|0.22|0.295|0.29
Matt Chapman|SFG|202|1|18|16|0|51|18|40|182|0|2|11|1|0.22|0.297|0.308
Alec Bohm|PHI|182|4|14|21|0|26|13|36|164|3|2|7|0|0.22|0.28|0.335
Edouard Julien|COL|139|2|15|12|3|39|15|27|123|0|1|3|1|0.22|0.309|0.309
Zach Dezenzo|HOU|34|1|2|2|0|10|2|7|32|0|0|3|0|0.219|0.265|0.406
Ronny Mauricio|NYM|32|1|3|2|0|12|0|7|32|0|0|0|0|0.219|0.219|0.313
Marcelo Mayer|BOS|142|2|11|9|3|28|10|28|128|1|2|6|0|0.219|0.284|0.313
Ian Happ|CHC|212|10|35|20|2|68|36|38|174|0|2|6|1|0.218|0.358|0.437
Jarred Kelenic|CHW|51|1|2|4|0|17|5|10|46|0|0|1|0|0.217|0.294|0.304
Michael Massey|KCR|97|3|10|12|1|20|3|20|92|2|0|8|0|0.217|0.237|0.402
Carlos Narváez|BOS|102|2|11|3|1|29|7|20|92|0|2|5|0|0.217|0.287|0.337
Josh Smith|TEX|108|0|6|6|2|20|14|20|92|1|1|2|0|0.217|0.324|0.239
Kyle Stowers|MIA|112|1|13|6|1|28|13|21|97|0|2|5|0|0.216|0.321|0.299
Santiago Espinal|LAD|39|1|4|3|0|5|0|8|37|0|0|2|0|0.216|0.216|0.351
George Valera|CLE|38|0|1|6|0|8|1|8|37|0|0|3|0|0.216|0.237|0.297
Kerry Carpenter|DET|117|6|11|17|0|40|11|22|102|2|2|2|2|0.216|0.299|0.451
Leo Jiménez|MIA|50|0|4|1|1|9|5|9|42|1|2|1|0|0.214|0.32|0.238
Tanner Murray|CHW|33|1|2|3|0|7|2|6|28|1|1|0|0|0.214|0.281|0.321
Jakob Marsee|MIA|208|3|28|14|13|50|28|37|173|1|5|5|3|0.214|0.338|0.329
Matt McLain|CIN|200|5|20|20|7|46|24|37|173|0|2|9|0|0.214|0.317|0.353
Jorge Soler|LAA|190|8|21|28|0|62|19|35|164|3|4|9|0|0.213|0.305|0.415
Ramón Laureano|SDP|175|5|20|19|4|55|17|33|155|2|1|5|2|0.213|0.291|0.368
Bryce Teodosio|LAA|51|0|5|2|4|18|3|10|47|0|0|2|0|0.213|0.26|0.255
Matt Vierling|DET|133|4|12|19|2|21|13|25|118|2|0|9|0|0.212|0.286|0.39
Lane Thomas|KCR|107|1|8|9|3|23|19|18|85|2|1|2|0|0.212|0.355|0.271
Austin Riley|ATL|204|7|25|28|3|55|14|39|185|1|4|8|0|0.211|0.279|0.368
Gunnar Henderson|BAL|220|10|24|24|6|63|14|43|204|1|1|9|1|0.211|0.264|0.412
Elias Díaz|KCR|20|1|2|3|0|4|1|4|19|0|0|2|0|0.211|0.25|0.474
Adolis García|PHI|193|4|17|14|1|55|15|36|171|3|4|6|1|0.211|0.285|0.327
J.P. Crawford|SEA|176|6|23|16|1|28|29|30|143|0|4|4|0|0.21|0.358|0.364
Austin Slater|NYM|49|0|4|2|1|15|5|9|43|1|0|1|0|0.209|0.286|0.233
Kyle Higashioka|TEX|78|2|7|8|0|23|6|15|72|0|0|1|0|0.208|0.269|0.306
Gage Workman|DET|24|2|2|5|0|11|0|5|24|0|0|2|0|0.208|0.208|0.542
Pedro Pagés|STL|112|4|11|9|2|28|5|21|101|1|2|3|0|0.208|0.257|0.356
Lenyn Sosa|TOR|103|1|9|9|0|21|0|21|101|1|0|7|0|0.208|0.206|0.307
Brenton Doyle|COL|122|1|21|4|9|40|11|23|111|0|0|4|0|0.207|0.279|0.27
Owen Caissie|MIA|131|3|14|19|3|53|9|24|116|4|2|6|0|0.207|0.267|0.336
Drew Gilbert|SFG|95|2|8|8|0|21|6|18|87|0|1|2|1|0.207|0.266|0.322
Brice Matthews|HOU|127|4|13|13|2|40|9|24|116|1|0|4|1|0.207|0.262|0.362
Trevor Story|BOS|176|3|16|19|4|57|8|34|165|2|1|7|0|0.206|0.244|0.303
Joe Mack|MIA|46|0|6|6|0|18|2|9|44|0|0|3|0|0.205|0.239|0.273
Jackson Merrill|SDP|195|4|23|19|9|49|16|36|176|0|1|9|0|0.205|0.275|0.324
Ezequiel Tovar|COL|171|1|13|13|3|45|11|32|157|1|2|10|0|0.204|0.263|0.287
Hao-Yu  Lee|DET|58|1|4|6|0|17|4|11|54|0|0|2|1|0.204|0.259|0.333
Steven Kwan|CLE|204|1|23|11|2|23|31|34|167|2|2|7|0|0.204|0.332|0.263
James McCann|ARI|62|0|3|6|0|17|1|12|59|0|0|3|0|0.203|0.217|0.254
Brett Sullivan|COL|76|0|3|8|0|18|4|14|69|1|1|6|0|0.203|0.253|0.29
Joey Ortiz|MIL|115|1|14|11|4|21|12|20|99|2|0|2|0|0.202|0.283|0.253
Gabriel Arias|CLE|32|2|2|4|0|12|2|6|30|0|0|1|0|0.2|0.25|0.433
Luken Baker|ARI|5|0|0|0|0|3|0|1|5|0|0|0|0|0.2|0.2|0.2
Jasson Domínguez|NYY|32|1|3|4|0|4|1|6|30|0|1|2|0|0.2|0.25|0.367
P.J. Higgins|CIN|12|0|0|1|0|4|1|2|10|1|0|0|0|0.2|0.25|0.2
Jim Jarvis|ATL|5|0|0|0|0|2|0|1|5|0|0|0|0|0.2|0.2|0.2
Luis Matos|MIL|21|0|1|0|0|7|1|4|20|0|0|0|0|0.2|0.238|0.2
Logan O'Hoppe|LAA|110|1|10|8|0|26|11|19|95|1|3|2|0|0.2|0.3|0.253
Jhonny Pereda|SEA|16|0|2|0|0|5|0|3|15|0|1|0|0|0.2|0.25|0.2
Jesus Rodriguez|SFG|32|1|1|4|1|4|1|6|30|0|1|0|0|0.2|0.25|0.3
Brent Rooker|ATH|137|7|12|24|2|42|15|24|120|2|0|2|0|0.2|0.285|0.392
Esteury Ruiz|MIA|32|2|8|5|7|9|1|6|30|1|0|2|0|0.2|0.219|0.467
Tyler Tolbert|KCR|5|0|1|0|1|1|0|1|5|0|0|0|0|0.2|0.2|0.2
Will Wilson|SEA|6|1|1|2|0|1|1|1|5|0|0|0|0|0.2|0.333|0.8
Travis d'Arnaud|LAA|40|1|5|3|0|7|3|7|35|0|2|1|0|0.2|0.3|0.314
Salvador Perez|KCR|197|7|17|20|0|42|9|36|181|3|4|5|0|0.199|0.249|0.343
Luis Rengifo|MIL|150|0|12|14|2|18|11|27|136|1|1|8|0|0.199|0.262|0.257
Adrian Del Castillo|ARI|103|3|7|17|0|34|6|19|96|1|0|4|0|0.198|0.243|0.333
Gary Sánchez|MIL|108|5|15|15|0|22|20|17|86|0|2|3|1|0.198|0.361|0.43
Cam Smith|HOU|182|4|19|17|6|52|19|31|157|2|3|6|0|0.197|0.293|0.312
Nick Yorke|PIT|86|1|6|6|0|17|7|15|76|1|2|3|0|0.197|0.279|0.276
George Springer|TOR|125|3|10|9|1|24|11|22|112|0|1|5|0|0.196|0.274|0.321
Nasim Nuñez|WSH|165|0|19|14|20|32|21|27|138|1|1|1|1|0.196|0.304|0.217
Dansby Swanson|CHC|188|7|30|27|3|40|24|31|159|3|1|4|1|0.195|0.299|0.365
Vinnie Pasquantino|KCR|201|5|18|22|1|41|21|34|175|4|1|4|2|0.194|0.279|0.326
Luis Torrens|NYM|73|0|7|11|0|15|3|13|67|0|2|6|0|0.194|0.25|0.284
Spencer Torkelson|DET|188|7|15|19|0|63|25|31|160|1|2|9|0|0.194|0.309|0.381
Ryan McMahon|NYY|137|4|12|16|3|41|12|24|124|0|0|3|0|0.194|0.265|0.315
Tyrone Taylor|NYM|94|3|7|14|0|16|2|17|89|0|0|3|0|0.191|0.209|0.326
Yoán Moncada|LAA|129|3|9|10|1|45|17|21|110|0|2|1|1|0.191|0.31|0.3
Zach Cole|HOU|43|3|3|7|0|17|0|8|42|0|1|1|0|0.19|0.209|0.429
Billy Cook|PIT|21|0|5|0|3|8|0|4|21|0|0|0|0|0.19|0.19|0.19
Drew Romo|CHW|51|4|6|7|1|11|8|8|42|0|1|2|0|0.19|0.333|0.524
Jorge Barrosa|ARI|89|1|10|7|0|27|7|15|79|0|1|9|1|0.19|0.264|0.367
Nick Castellanos|SDP|100|3|7|18|1|29|4|18|95|1|0|5|0|0.189|0.22|0.337
Jarren Duran|BOS|187|5|21|22|10|49|15|32|169|1|2|9|0|0.189|0.262|0.331
Tyler Soderstrom|ATH|191|5|22|20|1|39|19|32|170|1|1|14|1|0.188|0.272|0.371
Rhys Hoskins|CLE|133|4|19|18|0|35|27|19|101|4|1|7|0|0.188|0.353|0.376
Victor Caratini|MIN|131|1|6|15|0|25|12|20|107|5|7|1|0|0.187|0.298|0.224
Jonah Heim|ATH|65|1|5|8|0|10|5|11|59|1|0|5|0|0.186|0.246|0.322
Danny Jansen|TEX|113|2|8|9|0|29|11|18|97|0|4|5|1|0.186|0.295|0.32
Bryce Johnson|SDP|31|0|5|2|4|12|3|5|27|0|0|2|0|0.185|0.267|0.259
Cedric Mullins|TBR|158|3|16|14|10|29|9|26|141|1|3|2|1|0.184|0.247|0.277
Victor Scott II|STL|133|2|15|7|6|35|8|21|114|1|1|2|0|0.184|0.242|0.254
Tyler Stephenson|CIN|141|3|8|13|0|38|19|22|120|2|0|4|0|0.183|0.291|0.292
Jordan Beck|COL|88|1|7|10|2|22|5|15|82|1|0|5|1|0.183|0.227|0.305
Coby Mayo|BAL|140|5|13|18|1|42|12|23|126|1|1|4|0|0.183|0.257|0.333
Connor Joe|SEA|39|1|2|3|2|11|6|6|33|0|0|2|0|0.182|0.308|0.333
Jahmai Jones|DET|60|2|6|6|0|21|5|10|55|0|0|2|0|0.182|0.25|0.327
CJ Kayfus|CLE|25|1|4|2|0|8|2|4|22|0|1|1|0|0.182|0.28|0.364
Sandy León|ATL|11|0|0|0|0|4|0|2|11|0|0|0|0|0.182|0.182|0.182
Manny Machado|SDP|192|7|25|22|1|43|23|30|165|3|0|5|0|0.182|0.277|0.339
Alek Thomas|ARI|100|2|12|10|4|23|3|17|94|0|2|9|0|0.181|0.222|0.34
Josh Lowe|LAA|126|4|7|12|1|36|6|21|117|1|1|2|0|0.179|0.224|0.299
Corey Seager|TEX|182|7|22|20|1|50|22|28|156|2|2|6|0|0.179|0.286|0.353
Marcell Ozuna|PIT|171|5|14|16|0|48|18|27|151|0|2|4|0|0.179|0.275|0.305
Jorge Polanco|NYM|61|1|3|2|0|11|5|10|56|0|0|3|0|0.179|0.246|0.286
TJ Friedl|CIN|166|2|14|8|5|40|12|26|146|1|4|6|0|0.178|0.258|0.26
Juan Brito|CLE|56|0|7|3|0|17|4|9|51|0|1|4|0|0.176|0.25|0.255
Colton Cowser|BAL|98|1|9|9|1|33|11|15|85|1|0|2|0|0.176|0.268|0.235
Jerar Encarnacion|SFG|35|0|1|0|0|8|1|6|34|0|0|1|0|0.176|0.2|0.206
James Outman|MIN|54|0|9|3|4|20|3|9|51|0|0|3|1|0.176|0.222|0.275
Will Benson|CIN|91|2|10|4|1|28|15|13|74|0|1|2|1|0.176|0.322|0.311
Lawrence Butler|ATH|149|3|16|13|4|41|18|23|131|0|0|3|0|0.176|0.275|0.267
Graham Pauley|MIA|81|1|8|9|1|19|5|13|75|0|0|6|0|0.173|0.225|0.293
Heriberto Hernández|MIA|93|1|5|12|4|18|11|14|81|0|1|0|1|0.173|0.28|0.235
Luisangel Acuña|CHW|96|0|8|3|8|16|6|15|87|1|1|1|0|0.172|0.232|0.184
Mookie Betts|LAD|63|4|10|9|0|7|4|10|58|0|1|1|0|0.172|0.238|0.397
Reese McGuire|CHW|34|0|1|3|0|9|2|5|29|0|2|0|0|0.172|0.273|0.172
Drew Millas|WSH|88|1|11|7|0|22|8|13|76|0|1|3|0|0.171|0.259|0.25
Zach McKinstry|DET|89|1|2|5|1|16|7|14|82|0|0|3|0|0.171|0.236|0.244
Denzel Clarke|ATH|60|0|4|6|2|24|4|9|53|0|0|1|0|0.17|0.228|0.189
Austin Wells|NYY|133|3|11|5|0|34|20|19|112|1|0|1|0|0.17|0.293|0.259
Caleb Durbin|BOS|158|1|14|15|4|25|11|24|142|0|4|8|0|0.169|0.248|0.246
Trent Grisham|NYY|186|6|27|27|3|35|30|26|154|2|0|6|1|0.169|0.301|0.338
Edgar Quero|CHW|112|1|5|10|1|29|9|16|95|3|3|1|0|0.168|0.255|0.211
Wenceel Pérez|DET|108|2|11|8|3|15|7|17|101|0|0|2|0|0.168|0.222|0.248
Jonathan India|KCR|58|2|8|8|0|13|8|8|48|0|2|1|0|0.167|0.31|0.313
Jace Jung|DET|8|0|1|0|0|1|2|1|6|0|0|0|0|0.167|0.375|0.167
Tyler O'Neill|BAL|92|2|13|7|0|22|12|13|78|0|2|1|0|0.167|0.293|0.256
Hayden Senger|NYM|8|0|1|1|0|0|0|1|6|0|0|0|0|0.167|0.167|0.167
Pavin Smith|ARI|8|0|1|1|0|2|2|1|6|0|0|0|0|0.167|0.375|0.167
Matt Wallner|MIN|135|4|14|10|0|53|10|20|120|0|5|3|0|0.167|0.259|0.292
Evan Carter|TEX|174|5|19|13|6|39|24|24|145|1|1|5|0|0.166|0.287|0.303
Royce Lewis|MIN|119|3|11|13|3|37|12|17|104|1|2|3|0|0.163|0.261|0.279
J.C. Escarra|NYY|53|0|4|7|0|12|3|8|49|1|0|3|1|0.163|0.208|0.265
Thomas Saggese|STL|73|0|8|2|0|23|5|11|68|0|0|2|0|0.162|0.219|0.191
Cal Raleigh|SEA|181|7|16|18|2|57|18|26|161|2|0|4|0|0.161|0.243|0.317
Harrison Bader|SFG|85|4|9|9|0|24|3|13|81|1|0|4|0|0.16|0.188|0.358
Tim Tawa|ARI|59|1|4|8|0|11|7|8|50|1|0|2|0|0.16|0.259|0.26
Felix Reyes|PHI|38|1|2|2|0|9|0|6|38|0|0|1|0|0.158|0.158|0.263
Ramón Urías|STL|68|2|9|5|0|12|6|9|57|1|4|3|0|0.158|0.279|0.316
Mitch Garver|SEA|73|1|9|3|0|23|15|9|58|0|0|1|0|0.155|0.329|0.224
Sebastián Rivero|LAA|28|0|0|0|0|5|1|4|26|0|0|0|0|0.154|0.185|0.154
Freddy Fermin|SDP|97|0|11|3|0|21|8|13|85|2|2|4|0|0.153|0.237|0.2
Christopher Morel|MIA|49|0|2|1|1|18|2|7|46|0|1|2|0|0.152|0.204|0.196
Spencer Jones|NYY|23|0|0|2|0|11|3|3|20|0|0|0|0|0.15|0.261|0.15
Alejandro Kirk|TOR|22|1|2|2|0|2|2|3|20|0|0|1|0|0.15|0.227|0.35
Sam Haggerty|TEX|36|0|3|1|1|14|1|5|34|0|1|0|0|0.147|0.194|0.147
Jake Rogers|DET|47|0|4|4|1|14|3|6|41|2|1|2|1|0.146|0.213|0.244
Jake Cronenworth|SDP|114|1|13|4|1|23|14|14|97|0|3|2|0|0.144|0.272|0.196
Bryce Eldridge|SFG|31|1|1|1|0|10|3|4|28|0|0|0|0|0.143|0.226|0.25
Tyler Heineman|TOR|70|0|4|3|0|14|1|9|63|0|2|0|0|0.143|0.182|0.143
Daniel Johnson|HOU|17|0|1|0|0|3|2|2|14|0|1|0|0|0.143|0.294|0.143
Bo Naylor|CLE|90|2|4|7|0|21|6|12|84|0|0|2|0|0.143|0.2|0.238
Jared Oliva|SFG|7|0|1|0|1|1|0|1|7|0|0|0|0|0.143|0.143|0.143
Ryan Ritter|COL|7|0|1|0|0|3|0|1|7|0|0|0|0|0.143|0.143|0.143
Ke'Bryan Hayes|CIN|128|2|10|5|1|20|8|17|120|0|0|2|1|0.142|0.195|0.225
Patrick Bailey|CLE|101|1|5|6|2|24|8|13|93|0|0|1|0|0.14|0.208|0.183
Noelvi Marte|CIN|31|0|2|0|1|10|2|4|29|0|0|0|0|0.138|0.194|0.138
Jose Trevino|CIN|32|0|2|2|0|5|1|4|29|0|0|1|0|0.138|0.167|0.172
Henry Davis|PIT|109|2|10|8|1|20|11|13|95|0|2|3|0|0.137|0.241|0.232
Davis Schneider|TOR|84|1|13|8|1|29|17|9|66|0|0|3|0|0.136|0.313|0.227
Leo Rivas|SEA|120|0|9|7|2|36|15|13|99|1|3|2|1|0.131|0.263|0.172
Colt Emerson|SEA|10|1|2|3|0|3|1|1|8|0|1|0|0|0.125|0.3|0.5
Sterlin Thompson|COL|8|0|0|0|0|1|0|1|8|0|0|0|0|0.125|0.125|0.125
Rece Hinds|CIN|36|0|2|5|0|18|1|4|33|1|1|3|0|0.121|0.167|0.212
Carson Williams|TBR|27|0|5|3|0|10|1|3|25|0|0|1|0|0.12|0.154|0.16
Shay Whitcomb|HOU|18|1|1|4|0|9|1|2|17|0|0|0|0|0.118|0.167|0.294
Jeimer Candelario|LAA|20|0|3|0|0|8|1|2|18|0|1|2|0|0.111|0.2|0.222
Rob Refsnyder|SEA|73|2|5|5|0|22|6|7|64|3|0|0|0|0.109|0.178|0.203
Blake Perkins|MIL|63|0|6|7|2|14|6|6|55|0|1|3|0|0.109|0.21|0.164
Petey Halpin|CLE|21|0|3|1|2|5|1|2|20|0|0|0|0|0.1|0.143|0.1
Greg Jones|MIL|22|0|0|1|1|9|0|2|21|0|0|0|0|0.095|0.095|0.095
César Salazar|HOU|13|0|0|0|0|1|2|1|11|0|0|0|0|0.091|0.231|0.091
Andy Ibáñez|NYM|26|0|1|5|0|3|1|2|23|2|0|0|0|0.087|0.115|0.087
Otto Kemp|PHI|25|0|0|0|0|10|1|2|23|0|1|0|0|0.087|0.16|0.087
Ha-Seong Kim|ATL|26|0|2|1|0|5|3|2|23|0|0|0|0|0.087|0.192|0.087
Rafael Marchán|PHI|61|1|3|4|0|12|1|5|58|0|2|0|0|0.086|0.131|0.138
Carlos Santana|ARI|26|0|1|0|0|8|2|2|24|0|0|1|0|0.083|0.154|0.125
Austin Wynns|ATH|43|0|3|0|0|10|3|3|39|0|0|0|0|0.077|0.143|0.077
Rodolfo Durán|SDP|15|1|1|2|0|4|1|1|14|0|0|0|0|0.071|0.133|0.286
Christian Koss|SFG|15|0|1|0|0|2|0|1|14|0|1|1|0|0.071|0.133|0.143
Sean Murphy|ATL|14|0|1|0|0|6|0|1|14|0|0|0|0|0.071|0.071|0.071
Will Brennan|SFG|15|0|0|0|0|2|0|1|15|0|0|0|0|0.067|0.067|0.067
Addison Barger|TOR|28|0|2|2|0|7|5|1|22|1|0|1|0|0.045|0.214|0.091
Ryan Bliss|SEA|2|0|0|0|0|2|0|0|2|0|0|0|0|0.0|0.0|0.0
Dylan Carlson|CHC|4|0|1|0|0|2|0|0|4|0|0|0|0|0.0|0.0|0.0
Maverick Handley|BAL|1|0|0|0|0|1|0|0|1|0|0|0|0|0.0|0.0|0.0
Brett Harris|ATH|6|0|0|0|0|2|1|0|4|0|1|0|0|0.0|0.333|0.0
Jackson Holliday|BAL|2|0|0|0|0|1|0|0|2|0|0|0|0|0.0|0.0|0.0
Nicky Lopez|CHC|5|0|1|0|0|2|0|0|5|0|0|0|0|0.0|0.0|0.0
Dylan Moore|PHI|15|0|3|0|1|6|3|0|12|0|0|0|0|0.0|0.2|0.0
Nick Morabito|NYM|4|0|0|0|0|2|0|0|3|0|1|0|0|0.0|0.25|0.0
Tommy Pham|NYM|14|0|1|0|0|7|1|0|13|0|0|0|0|0.0|0.071|0.0
César Prieto|STL|8|0|0|0|0|1|0|0|8|0|0|0|0|0.0|0.0|0.0
Jeferson Quero|MIL|2|0|0|0|0|0|1|0|1|0|0|0|0|0.0|0.5|0.0
Johnathan Rodríguez|BAL|11|0|0|1|0|4|3|0|7|1|0|0|0|0.0|0.273|0.0
Zack Short|DET|18|0|1|0|0|5|4|0|13|0|1|0|0|0.0|0.278|0.0
Alika Williams|ATH|1|0|0|0|0|0|0|0|1|0|0|0|0|0.0|0.0|0.0
Luke Williams|ATL|1|0|0|0|0|0|1|0|0|0|0|0|0|0.0|1.0|0.0
Patrick Wisdom|SEA|4|0|0|1|0|1|0|0|4|0|0|0|0|0.0|0.0|0.0
