name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Jackson Merrill|SDP|162|4|22|18|7|40|12|33|147|0|1|8|0|0.224|0.288|0.361
Joc Pederson|TEX|103|2|12|8|0|24|14|19|85|3|1|2|0|0.224|0.33|0.318
Luis Robert Jr.|NYM|98|2|10|8|2|17|13|19|85|0|0|3|0|0.224|0.327|0.329
Kyle Karros|COL|135|1|16|9|2|34|21|25|112|2|0|6|0|0.223|0.341|0.304
Andrés Chaparro|WSH|10|0|1|0|0|2|1|2|9|0|0|1|0|0.222|0.3|0.333
Sam Huff|BAL|9|0|1|1|0|5|0|2|9|0|0|1|0|0.222|0.222|0.333
Carter Jensen|KCR|134|6|16|17|0|43|15|26|117|1|1|3|0|0.222|0.313|0.402
Andrew McCutchen|TEX|61|1|6|5|0|19|6|12|54|1|0|2|0|0.222|0.295|0.315
Zach Neto|LAA|185|6|26|18|7|58|24|35|158|1|2|8|1|0.222|0.33|0.399
José Ramírez|CLE|179|6|25|15|15|25|30|33|149|0|0|8|0|0.221|0.352|0.396
Ramón Laureano|SDP|149|5|17|19|4|45|15|29|131|2|1|4|2|0.221|0.302|0.397
Pete Alonso|BAL|172|8|27|22|1|42|21|33|150|0|1|10|0|0.22|0.32|0.447
Brice Matthews|HOU|92|4|10|13|2|32|8|18|82|1|0|4|1|0.22|0.286|0.439
Ronny Mauricio|NYM|32|1|3|2|0|12|0|7|32|0|0|0|0|0.219|0.219|0.313
Lourdes Gurriel Jr.|ARI|61|0|4|4|0|11|6|12|55|0|0|2|0|0.218|0.295|0.255
Andruw Monasterio|BOS|60|1|7|9|1|12|5|12|55|0|0|4|0|0.218|0.283|0.345
Adrian Del Castillo|ARI|84|3|7|16|0|26|5|17|78|1|0|4|0|0.218|0.262|0.385
Josh Smith|TEX|108|0|6|6|2|20|14|20|92|1|1|2|0|0.217|0.324|0.239
George Valera|CLE|38|0|1|6|0|8|1|8|37|0|0|3|0|0.216|0.237|0.297
Matt Vierling|DET|98|2|9|15|1|15|8|19|88|2|0|8|0|0.216|0.276|0.375
Kerry Carpenter|DET|117|6|11|17|0|40|11|22|102|2|2|2|2|0.216|0.299|0.451
Garrett Mitchell|MIL|125|1|16|21|5|45|21|22|102|0|1|6|1|0.216|0.355|0.324
Sal Frelick|MIL|137|3|17|10|1|14|15|25|116|2|1|2|0|0.216|0.306|0.31
Gavin Sheets|SDP|114|5|13|13|2|25|6|23|107|0|1|9|0|0.215|0.263|0.439
Cam Smith|HOU|155|4|18|17|4|43|15|29|135|2|2|6|0|0.215|0.299|0.348
Ryan Kreidler|MIN|18|2|2|4|0|3|4|3|14|0|0|1|0|0.214|0.389|0.714
Tanner Murray|CHW|33|1|2|3|0|7|2|6|28|1|1|0|0|0.214|0.281|0.321
Lane Thomas|KCR|88|1|7|7|3|15|16|15|70|1|1|1|0|0.214|0.364|0.271
Nick Yorke|PIT|80|1|6|6|0|16|7|15|70|1|2|3|0|0.214|0.3|0.3
Steven Kwan|CLE|168|1|18|9|2|18|19|31|145|1|2|6|0|0.214|0.311|0.276
Kyle Schwarber|PHI|180|14|26|25|0|59|26|32|150|0|4|7|1|0.213|0.344|0.553
Austin Riley|ATL|168|5|20|24|3|45|14|32|151|1|2|7|0|0.212|0.286|0.358
Bryson Stott|PHI|128|3|11|15|6|24|7|25|118|0|1|4|2|0.212|0.262|0.356
Pedro Pagés|STL|93|3|8|8|2|24|4|18|85|1|2|3|0|0.212|0.261|0.353
Darell Hernaiz|ATH|61|1|5|5|2|10|8|11|52|0|0|0|0|0.212|0.317|0.269
J.C. Escarra|NYY|40|0|4|6|0|10|2|8|38|0|0|3|1|0.211|0.25|0.342
Kyle Higashioka|TEX|63|1|5|5|0|20|6|12|57|0|0|1|0|0.211|0.286|0.281
Nasim Nuñez|WSH|135|0|16|14|16|26|16|24|114|1|1|1|1|0.211|0.311|0.237
Gary Sánchez|MIL|94|5|12|14|0|19|17|16|76|0|1|2|1|0.211|0.362|0.461
Josh Bell|MIN|154|3|21|19|0|33|14|29|138|1|1|6|0|0.21|0.286|0.319
Ketel Marte|ARI|153|5|19|13|0|29|10|30|143|0|0|4|1|0.21|0.261|0.357
Jonah Heim|ATH|49|1|4|8|0|5|5|9|43|1|0|4|0|0.209|0.286|0.372
Spencer Torkelson|DET|152|6|13|15|0|47|22|27|129|0|1|8|0|0.209|0.329|0.411
Bryce Johnson|SDP|27|0|4|2|4|10|2|5|24|0|0|2|0|0.208|0.269|0.292
Jake Burger|TEX|157|6|14|21|0|43|6|31|149|1|1|5|0|0.208|0.242|0.362
Carlos Narváez|BOS|85|2|9|3|1|23|5|16|77|0|2|3|0|0.208|0.274|0.325
George Springer|TOR|93|2|5|7|1|17|9|17|82|0|1|5|0|0.207|0.293|0.341
Brett Baty|NYM|125|1|15|13|2|33|10|23|111|2|1|6|1|0.207|0.274|0.306
Matt McLain|CIN|162|3|15|12|5|39|19|29|140|0|2|6|0|0.207|0.311|0.314
Will Benson|CIN|71|2|9|4|1|21|13|12|58|0|0|2|1|0.207|0.352|0.379
Dansby Swanson|CHC|157|6|26|25|3|32|22|27|131|3|1|3|1|0.206|0.318|0.382
Tyrone Taylor|NYM|73|2|4|10|0|11|2|14|68|0|0|2|0|0.206|0.229|0.324
Jazz Chisholm Jr.|NYY|159|4|17|13|11|44|16|29|141|1|1|5|0|0.206|0.289|0.326
Tyler Soderstrom|ATH|160|5|21|20|1|36|18|29|141|1|0|11|1|0.206|0.294|0.404
Keibert Ruiz|WSH|76|2|7|13|0|12|1|15|73|1|1|7|0|0.205|0.224|0.384
Isiah Kiner-Falefa|BOS|42|0|5|4|2|7|2|8|39|0|0|0|0|0.205|0.244|0.205
Logan O'Hoppe|LAA|93|1|9|8|0|23|11|16|78|1|3|1|0|0.205|0.323|0.256
Kyle Manzardo|CLE|120|2|7|13|0|38|9|22|108|1|2|3|0|0.204|0.275|0.287
Gunnar Henderson|BAL|182|9|23|20|5|55|13|34|167|1|1|7|1|0.204|0.264|0.419
Carson Benge|NYM|124|3|14|11|6|29|11|23|113|0|0|5|0|0.204|0.274|0.327
Taylor Walls|TBR|95|0|12|6|5|24|11|16|79|0|1|3|0|0.203|0.308|0.241
Brenton Doyle|COL|104|1|16|3|8|36|10|19|94|0|0|3|0|0.202|0.279|0.266
J.P. Crawford|SEA|137|4|19|11|1|22|26|22|109|0|2|3|0|0.202|0.365|0.339
Gabriel Arias|CLE|32|2|2|4|0|12|2|6|30|0|0|1|0|0.2|0.25|0.433
Luken Baker|ARI|5|0|0|0|0|3|0|1|5|0|0|0|0|0.2|0.2|0.2
Victor Caratini|MIN|113|1|6|13|0|23|9|19|95|4|5|1|0|0.2|0.292|0.242
Billy Cook|PIT|20|0|5|0|2|8|0|4|20|0|0|0|0|0.2|0.2|0.2
Jasson Domínguez|NYY|32|1|3|4|0|4|1|6|30|0|1|2|0|0.2|0.25|0.367
Randal Grichuk|CHW|43|1|9|4|0|11|1|8|40|1|1|4|0|0.2|0.233|0.375
P.J. Higgins|CIN|12|0|0|1|0|4|1|2|10|1|0|0|0|0.2|0.25|0.2
Jim Jarvis|ATL|5|0|0|0|0|2|0|1|5|0|0|0|0|0.2|0.2|0.2
Leo Jiménez|MIA|32|0|2|1|0|4|4|5|25|1|2|0|0|0.2|0.344|0.2
Jahmai Jones|DET|48|2|6|5|0|15|3|9|45|0|0|2|0|0.2|0.25|0.378
Luis Matos|MIL|21|0|1|0|0|7|1|4|20|0|0|0|0|0.2|0.238|0.2
Sebastián Rivero|LAA|16|0|0|0|0|1|1|3|15|0|0|0|0|0.2|0.25|0.2
Max Schuemann|NYY|6|0|1|1|0|1|1|1|5|0|0|1|0|0.2|0.333|0.4
Tyler Tolbert|KCR|5|0|1|0|1|1|0|1|5|0|0|0|0|0.2|0.2|0.2
Will Wilson|SEA|6|1|1|2|0|1|1|1|5|0|0|0|0|0.2|0.333|0.8
Mike Yastrzemski|ATL|124|0|14|6|1|31|8|23|115|0|1|4|1|0.2|0.258|0.252
Travis d'Arnaud|LAA|40|1|5|3|0|7|3|7|35|0|2|1|0|0.2|0.3|0.314
Trevor Story|BOS|161|2|14|18|4|52|7|30|151|2|1|6|0|0.199|0.236|0.278
Owen Caissie|MIA|114|2|11|17|2|47|7|20|101|4|2|6|0|0.198|0.254|0.317
Willy Adames|SFG|159|3|14|6|1|48|6|30|152|0|1|11|0|0.197|0.233|0.329
Corey Seager|TEX|166|7|21|19|1|46|21|28|142|2|1|6|0|0.197|0.301|0.387
Manny Machado|SDP|156|6|22|19|1|34|21|26|132|2|0|4|0|0.197|0.303|0.364
Marcell Ozuna|PIT|139|4|11|14|0|36|11|25|127|0|1|4|0|0.197|0.266|0.323
Brent Rooker|ATH|99|5|9|18|2|32|10|17|87|2|0|1|0|0.195|0.273|0.379
Danny Jansen|TEX|92|2|6|8|0|27|8|16|82|0|2|4|1|0.195|0.283|0.341
Jared Triolo|PIT|39|0|2|2|0|7|2|7|36|0|1|2|0|0.194|0.256|0.25
Jarren Duran|BOS|145|4|19|18|8|38|10|26|134|0|1|6|0|0.194|0.255|0.328
Rhys Hoskins|CLE|111|3|15|14|0|31|20|17|88|2|1|6|0|0.193|0.342|0.364
James McCann|ARI|54|0|3|6|0|17|1|10|52|0|0|3|0|0.192|0.208|0.25
Richie Palacios|TBR|66|1|9|5|4|14|10|10|52|1|3|1|0|0.192|0.348|0.269
Vinnie Pasquantino|KCR|163|5|16|18|1|33|17|27|141|4|1|4|2|0.191|0.276|0.355
Salvador Perez|KCR|163|5|14|17|0|37|6|29|152|2|3|5|0|0.191|0.233|0.322
Yoán Moncada|LAA|117|3|9|9|0|41|15|19|100|0|2|1|1|0.19|0.308|0.31
Joey Ortiz|MIL|90|0|13|9|4|19|8|15|79|1|0|1|0|0.19|0.261|0.203
Tyler Stephenson|CIN|110|2|6|6|0|32|14|18|95|1|0|4|0|0.189|0.291|0.295
Santiago Espinal|LAD|34|0|3|2|0|5|0|6|32|0|0|2|0|0.188|0.188|0.25
Victor Scott II|STL|113|1|13|5|6|29|8|18|96|1|1|2|0|0.188|0.255|0.24
Jorge Barrosa|ARI|84|1|9|7|0|25|6|14|75|0|1|9|1|0.187|0.256|0.373
Ezequiel Tovar|COL|144|1|10|10|3|42|7|25|134|1|2|8|0|0.187|0.236|0.269
TJ Friedl|CIN|153|2|14|7|4|34|12|25|135|0|3|6|0|0.185|0.267|0.274
Zach McKinstry|DET|60|1|2|5|1|13|6|10|54|0|0|3|0|0.185|0.267|0.296
Tyler O'Neill|BAL|64|1|9|5|0|13|8|10|54|0|2|0|0|0.185|0.313|0.241
Lawrence Butler|ATH|129|3|14|12|4|34|15|21|114|0|0|3|0|0.184|0.279|0.289
Kody Clemens|MIN|104|3|11|9|4|30|11|16|87|0|4|4|0|0.184|0.304|0.333
Nick Castellanos|SDP|76|1|4|11|1|20|4|13|71|1|0|4|0|0.183|0.224|0.282
Austin Wells|NYY|113|3|10|5|0|25|19|17|93|1|0|1|0|0.183|0.319|0.29
Travis Bazzana|CLE|43|1|7|4|7|6|8|6|33|0|2|0|0|0.182|0.372|0.273
CJ Kayfus|CLE|25|1|4|2|0|8|2|4|22|0|1|1|0|0.182|0.28|0.364
Sung-Mun Song|SDP|12|0|3|2|1|3|1|2|11|0|0|1|0|0.182|0.25|0.273
Alek Thomas|ARI|100|2|12|10|4|23|3|17|94|0|2|9|0|0.181|0.222|0.34
Colton Cowser|BAL|84|0|8|7|0|27|10|13|72|1|0|2|0|0.181|0.277|0.208
Luis Rengifo|MIL|120|0|11|11|1|13|11|19|106|1|1|8|0|0.179|0.261|0.255
Mookie Betts|LAD|32|2|7|7|0|4|3|5|28|0|1|1|0|0.179|0.281|0.429
Jorge Polanco|NYM|61|1|3|2|0|11|5|10|56|0|0|3|0|0.179|0.246|0.286
Jakob Marsee|MIA|173|2|21|13|10|45|22|26|146|1|3|4|2|0.178|0.297|0.274
Caleb Durbin|BOS|137|1|14|14|4|19|11|22|124|0|2|7|0|0.177|0.255|0.258
Drew Millas|WSH|69|1|8|6|0|20|5|11|62|0|0|3|0|0.177|0.239|0.274
Alec Bohm|PHI|145|3|9|19|0|22|10|23|130|3|2|4|0|0.177|0.241|0.277
Juan Brito|CLE|56|0|7|3|0|17|4|9|51|0|1|4|0|0.176|0.25|0.255
Jerar Encarnacion|SFG|35|0|1|0|0|8|1|6|34|0|0|1|0|0.176|0.2|0.206
Trent Grisham|NYY|151|5|23|23|2|26|24|22|125|2|0|6|1|0.176|0.305|0.36
Luisangel Acuña|CHW|89|0|7|3|6|14|6|14|80|1|1|1|0|0.175|0.239|0.188
Evan Carter|TEX|142|4|16|11|6|31|22|20|115|1|1|5|0|0.174|0.309|0.322
Connor Joe|SEA|26|1|2|3|1|7|3|4|23|0|0|1|0|0.174|0.269|0.348
Graham Pauley|MIA|81|1|8|9|1|19|5|13|75|0|0|6|0|0.173|0.225|0.293
Reese McGuire|CHW|34|0|1|3|0|9|2|5|29|0|2|0|0|0.172|0.273|0.172
Matt Wallner|MIN|131|4|14|10|0|49|10|20|116|0|5|3|0|0.172|0.267|0.302
Denzel Clarke|ATH|60|0|4|6|2|24|4|9|53|0|0|1|0|0.17|0.228|0.189
Freddy Fermin|SDP|78|0|11|3|0|16|8|11|66|2|2|4|0|0.167|0.269|0.227
Mitch Garver|SEA|60|0|7|1|0|18|12|8|48|0|0|1|0|0.167|0.333|0.188
Sam Haggerty|TEX|32|0|2|1|1|13|1|5|30|0|1|0|0|0.167|0.219|0.167
Tyler Heineman|TOR|60|0|4|3|0|14|1|9|54|0|2|0|0|0.167|0.211|0.167
Jonathan India|KCR|58|2|8|8|0|13|8|8|48|0|2|1|0|0.167|0.31|0.313
Jace Jung|DET|8|0|1|0|0|1|2|1|6|0|0|0|0|0.167|0.375|0.167
Royce Lewis|MIN|97|3|9|11|2|27|10|14|84|1|2|2|0|0.167|0.268|0.298
Christopher Morel|MIA|27|0|1|0|0|9|2|4|24|0|1|0|0|0.167|0.259|0.167
Wenceel Pérez|DET|77|2|8|7|3|10|5|12|72|0|0|2|0|0.167|0.221|0.278
Jake Rogers|DET|40|0|4|4|1|11|1|6|36|2|1|2|1|0.167|0.2|0.278
Pavin Smith|ARI|8|0|1|1|0|2|2|1|6|0|0|0|0|0.167|0.375|0.167
Cal Raleigh|SEA|164|7|13|18|2|51|16|24|146|2|0|4|0|0.164|0.244|0.336
Luis Torrens|NYM|46|0|4|6|0|10|1|7|43|0|1|3|0|0.163|0.2|0.233
Jordan Beck|COL|80|1|6|10|2|21|5|12|74|1|0|3|1|0.162|0.213|0.27
Hao-Yu  Lee|DET|47|1|3|5|0|16|3|7|44|0|0|2|0|0.159|0.213|0.273
Edgar Quero|CHW|97|0|3|7|1|23|9|13|82|2|2|1|0|0.159|0.253|0.171
Josh Lowe|LAA|109|4|7|10|1|32|5|16|101|1|1|1|0|0.158|0.204|0.287
Coby Mayo|BAL|110|3|10|12|1|35|8|16|101|1|0|3|0|0.158|0.218|0.277
Thomas Saggese|STL|61|0|5|2|0|20|4|9|57|0|0|2|0|0.158|0.213|0.193
Ramón Urías|STL|68|2|9|5|0|12|6|9|57|1|4|3|0|0.158|0.279|0.316
Henry Davis|PIT|88|2|10|7|1|17|8|12|77|0|2|3|0|0.156|0.253|0.273
Bryce Eldridge|SFG|14|1|1|1|0|4|1|2|13|0|0|0|0|0.154|0.214|0.385
Tim Tawa|ARI|54|1|3|6|0|11|6|7|46|1|0|2|0|0.152|0.245|0.261
Alejandro Kirk|TOR|22|1|2|2|0|2|2|3|20|0|0|1|0|0.15|0.227|0.35
Drew Romo|CHW|29|3|4|4|0|3|8|3|20|0|1|0|0|0.15|0.414|0.6
Heriberto Hernández|MIA|79|0|4|9|3|14|11|10|67|0|1|0|1|0.149|0.278|0.179
Patrick Bailey|SFG|89|1|5|5|2|22|7|12|82|0|0|0|0|0.146|0.213|0.183
Jake Cronenworth|SDP|114|1|13|4|1|23|14|14|97|0|3|2|0|0.144|0.272|0.196
Zach Dezenzo|HOU|7|1|1|2|0|2|0|1|7|0|0|0|0|0.143|0.143|0.571
Daniel Johnson|HOU|17|0|1|0|0|3|2|2|14|0|1|0|0|0.143|0.294|0.143
Cedric Mullins|TBR|124|2|9|10|7|24|6|16|112|1|2|2|1|0.143|0.198|0.232
Bo Naylor|CLE|90|2|4|7|0|21|6|12|84|0|0|2|0|0.143|0.2|0.238
Jared Oliva|SFG|7|0|1|0|1|1|0|1|7|0|0|0|0|0.143|0.143|0.143
Ryan Ritter|COL|7|0|1|0|0|3|0|1|7|0|0|0|0|0.143|0.143|0.143
Davis Schneider|TOR|71|1|13|8|1|23|15|8|56|0|0|3|0|0.143|0.324|0.25
Leo Rivas|SEA|112|0|8|7|2|34|14|13|92|1|3|2|1|0.141|0.273|0.185
Felix Reyes|PHI|36|1|2|2|0|9|0|5|36|0|0|1|0|0.139|0.139|0.25
Noelvi Marte|CIN|31|0|2|0|1|10|2|4|29|0|0|0|0|0.138|0.194|0.138
Ke'Bryan Hayes|CIN|104|2|7|3|0|18|7|13|97|0|0|1|1|0.134|0.192|0.227
Shay Whitcomb|HOU|16|1|1|4|0|9|1|2|15|0|0|0|0|0.133|0.188|0.333
Carson Williams|TBR|25|0|4|3|0|9|1|3|23|0|0|1|0|0.13|0.167|0.174
Jose Trevino|CIN|26|0|1|0|0|4|1|3|24|0|0|1|0|0.125|0.16|0.167
Rob Refsnyder|SEA|55|2|4|4|0|14|4|6|49|2|0|0|0|0.122|0.182|0.245
Rece Hinds|CIN|36|0|2|5|0|18|1|4|33|1|1|3|0|0.121|0.167|0.212
James Outman|MIN|35|0|6|0|4|13|2|4|33|0|0|2|0|0.121|0.171|0.182
Petey Halpin|CLE|18|0|2|1|2|4|1|2|17|0|0|0|0|0.118|0.167|0.118
Harrison Bader|SFG|55|1|4|3|0|17|2|6|52|1|0|1|0|0.115|0.145|0.192
Jeimer Candelario|LAA|20|0|3|0|0|8|1|2|18|0|1|2|0|0.111|0.2|0.222
Yohel Pozo|STL|18|0|0|3|0|1|0|2|18|0|0|1|0|0.111|0.111|0.167
Blake Perkins|MIL|54|0|6|5|1|13|5|5|47|0|1|3|0|0.106|0.208|0.17
Andy Ibáñez|NYM|23|0|1|5|0|3|1|2|20|2|0|0|0|0.1|0.13|0.1
Otto Kemp|PHI|22|0|0|0|0|9|1|2|20|0|1|0|0|0.1|0.182|0.1
Greg Jones|MIL|22|0|0|1|1|9|0|2|21|0|0|0|0|0.095|0.095|0.095
Sean Murphy|ATL|11|0|0|0|0|6|0|1|11|0|0|0|0|0.091|0.091|0.091
Carlos Santana|ARI|26|0|1|0|0|8|2|2|24|0|0|1|0|0.083|0.154|0.125
Christian Koss|SFG|14|0|0|0|0|2|0|1|13|0|1|1|0|0.077|0.143|0.154
Austin Wynns|ATH|43|0|3|0|0|10|3|3|39|0|0|0|0|0.077|0.143|0.077
Rafael Marchán|PHI|57|1|3|2|0|12|1|4|54|0|2|0|0|0.074|0.123|0.13
Addison Barger|TOR|28|0|2|2|0|7|5|1|22|1|0|1|0|0.045|0.214|0.091
José Azocar|ATL|2|0|0|0|1|1|0|0|2|0|0|0|0|0.0|0.0|0.0
Ryan Bliss|SEA|2|0|0|0|0|2|0|0|2|0|0|0|0|0.0|0.0|0.0
Will Brennan|SFG|9|0|0|0|0|2|0|0|9|0|0|0|0|0.0|0.0|0.0
Vidal Bruján|NYM|4|0|1|0|0|0|1|0|3|0|0|0|0|0.0|0.25|0.0
Dylan Carlson|CHC|4|0|1|0|0|2|0|0|4|0|0|0|0|0.0|0.0|0.0
Rodolfo Durán|SDP|3|0|0|0|0|0|0|0|3|0|0|0|0|0.0|0.0|0.0
Brett Harris|ATH|6|0|0|0|0|2|1|0|4|0|1|0|0|0.0|0.333|0.0
Spencer Jones|NYY|6|0|0|0|0|4|1|0|5|0|0|0|0|0.0|0.167|0.0
Nicky Lopez|CHC|5|0|1|0|0|2|0|0|5|0|0|0|0|0.0|0.0|0.0
Dylan Moore|PHI|15|0|3|0|1|6|3|0|12|0|0|0|0|0.0|0.2|0.0
Tommy Pham|NYM|14|0|1|0|0|7|1|0|13|0|0|0|0|0.0|0.071|0.0
César Prieto|STL|5|0|0|0|0|1|0|0|5|0|0|0|0|0.0|0.0|0.0
Jeferson Quero|MIL|2|0|0|0|0|0|1|0|1|0|0|0|0|0.0|0.5|0.0
Johnathan Rodríguez|BAL|11|0|0|1|0|4|3|0|7|1|0|0|0|0.0|0.273|0.0
César Salazar|HOU|3|0|0|0|0|0|0|0|3|0|0|0|0|0.0|0.0|0.0
Zack Short|DET|7|0|0|0|0|2|2|0|5|0|0|0|0|0.0|0.286|0.0
Luke Williams|ATL|1|0|0|0|0|0|1|0|0|0|0|0|0|0.0|1.0|0.0
Patrick Wisdom|SEA|1|0|0|0|0|1|0|0|1|0|0|0|0|0.0|0.0|0.0
