name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Bo Bichette|NYM|184|2|17|18|1|31|12|38|170|2|0|5|0|0.224|0.272|0.288
Luis Robert Jr.|NYM|98|2|10|8|2|17|13|19|85|0|0|3|0|0.224|0.327|0.329
Willy Adames|SFG|178|3|15|11|1|53|6|38|171|0|1|12|0|0.222|0.253|0.345
Travis Bazzana|CLE|59|1|7|6|7|9|12|10|45|0|2|1|0|0.222|0.407|0.311
Andrés Chaparro|WSH|10|0|1|0|0|2|1|2|9|0|0|1|0|0.222|0.3|0.333
Kody Clemens|MIN|116|4|14|10|5|31|11|22|99|0|4|7|0|0.222|0.325|0.414
Sam Huff|BAL|9|0|1|1|0|5|0|2|9|0|0|1|0|0.222|0.222|0.333
Connor Joe|SEA|30|1|2|3|1|7|3|6|27|0|0|2|0|0.222|0.3|0.407
Luke Keaschall|MIN|175|1|18|15|9|27|18|34|153|2|2|8|0|0.222|0.309|0.294
Joe Mack|MIA|28|0|3|2|0|9|1|6|27|0|0|3|0|0.222|0.25|0.333
Dane Myers|CIN|65|1|12|4|2|15|10|12|54|0|1|0|0|0.222|0.354|0.278
Bryce Teodosio|LAA|49|0|5|2|4|17|3|10|45|0|0|2|0|0.222|0.271|0.267
Brandon Valenzuela|TOR|70|4|10|10|0|20|7|14|63|0|0|1|0|0.222|0.3|0.429
Jorge Soler|LAA|170|8|20|28|0|55|18|32|145|3|4|7|0|0.221|0.318|0.434
Mike Yastrzemski|ATL|128|1|17|10|1|31|8|26|118|0|2|5|1|0.22|0.281|0.305
Austin Slater|NYM|46|0|3|2|1|14|4|9|41|1|0|1|0|0.22|0.283|0.244
Nick Allen|HOU|34|0|6|0|0|6|2|7|32|0|0|1|0|0.219|0.265|0.25
Ronny Mauricio|NYM|32|1|3|2|0|12|0|7|32|0|0|0|0|0.219|0.219|0.313
Marcus Semien|NYM|165|2|13|13|5|33|11|33|151|1|1|6|0|0.219|0.274|0.298
Kyle Karros|COL|143|1|17|10|2|36|22|26|119|2|0|6|0|0.218|0.336|0.294
Pete Alonso|BAL|187|8|27|23|1|46|21|36|165|0|1|10|0|0.218|0.31|0.424
Andrew McCutchen|TEX|62|1|6|5|0|19|6|12|55|1|0|2|0|0.218|0.29|0.309
Geraldo Perdomo|ARI|162|2|16|12|6|22|25|29|133|2|0|6|3|0.218|0.338|0.353
Josh Smith|TEX|108|0|6|6|2|20|14|20|92|1|1|2|0|0.217|0.324|0.239
Bryson Stott|PHI|139|3|12|16|8|25|7|28|129|0|1|6|2|0.217|0.263|0.364
Brett Baty|NYM|135|1|16|13|2|37|11|26|120|2|1|6|1|0.217|0.284|0.308
Gabriel Moreno|ARI|82|1|8|9|1|19|5|16|74|2|1|6|0|0.216|0.268|0.338
George Valera|CLE|38|0|1|6|0|8|1|8|37|0|0|3|0|0.216|0.237|0.297
Austin Riley|ATL|179|6|22|25|3|47|14|35|162|1|2|7|0|0.216|0.285|0.37
Kerry Carpenter|DET|117|6|11|17|0|40|11|22|102|2|2|2|2|0.216|0.299|0.451
Luis Torrens|NYM|56|0|6|8|0|11|3|11|51|0|1|4|0|0.216|0.273|0.294
Ketel Marte|ARI|170|5|20|15|0|30|12|34|158|0|0|5|2|0.215|0.271|0.367
Jackson Merrill|SDP|176|4|22|18|8|44|15|34|158|0|1|8|0|0.215|0.287|0.342
Ryan Kreidler|MIN|18|2|2|4|0|3|4|3|14|0|0|1|0|0.214|0.389|0.714
Tanner Murray|CHW|33|1|2|3|0|7|2|6|28|1|1|0|0|0.214|0.281|0.321
Joc Pederson|TEX|118|3|13|9|0|28|16|21|98|3|1|3|0|0.214|0.322|0.337
Lenyn Sosa|TOR|91|1|8|9|0|20|0|19|89|1|0|6|0|0.213|0.211|0.315
Josh Bell|MIN|166|3|21|22|1|38|14|32|150|1|1|7|0|0.213|0.283|0.32
Ramón Laureano|SDP|155|5|18|19|4|48|16|29|136|2|1|4|2|0.213|0.297|0.382
Brett Sullivan|COL|72|0|3|7|0|17|4|14|66|0|1|6|0|0.212|0.268|0.303
Trevor Story|BOS|172|3|16|19|4|55|8|34|161|2|1|7|0|0.211|0.25|0.311
Elias Díaz|KCR|20|1|2|3|0|4|1|4|19|0|0|2|0|0.211|0.25|0.474
Luis Rengifo|MIL|128|0|12|11|2|14|11|24|114|1|1|8|0|0.211|0.283|0.281
Jared Triolo|PIT|41|0|2|2|1|8|2|8|38|0|1|2|0|0.211|0.268|0.263
Carlos Narváez|BOS|89|2|9|3|1|24|5|17|81|0|2|3|0|0.21|0.273|0.321
Vinnie Pasquantino|KCR|176|5|16|21|1|34|18|32|153|4|1|4|2|0.209|0.29|0.359
Pedro Pagés|STL|100|3|9|8|2|25|4|19|91|1|2|3|0|0.209|0.255|0.341
Bryce Johnson|SDP|27|0|5|2|4|10|2|5|24|0|0|2|0|0.208|0.269|0.292
Hao-Yu  Lee|DET|51|1|4|6|0|16|3|10|48|0|0|2|1|0.208|0.255|0.354
Nasim Nuñez|WSH|145|0|17|14|17|28|19|25|120|1|1|1|1|0.208|0.319|0.233
Cam Smith|HOU|167|4|18|17|6|48|18|30|144|2|2|6|0|0.208|0.301|0.333
J.P. Crawford|SEA|155|5|21|14|1|23|28|26|125|0|2|3|0|0.208|0.361|0.352
José Ramírez|CLE|197|6|26|16|18|28|32|34|164|0|1|8|0|0.207|0.34|0.366
Keibert Ruiz|WSH|85|3|9|15|0|14|1|17|82|1|1|8|0|0.207|0.224|0.415
Taylor Walls|TBR|111|0|14|8|6|26|13|19|92|0|1|3|1|0.207|0.311|0.261
Steven Kwan|CLE|182|1|18|9|2|21|22|32|155|1|2|6|0|0.206|0.311|0.265
Nick Yorke|PIT|83|1|6|6|0|16|7|15|73|1|2|3|0|0.205|0.289|0.288
Garrett Mitchell|MIL|137|1|17|22|5|52|22|23|112|1|1|6|1|0.205|0.338|0.304
Matt McLain|CIN|175|3|15|14|5|40|21|31|151|0|2|7|0|0.205|0.31|0.311
Isiah Kiner-Falefa|BOS|42|0|5|4|3|7|2|8|39|0|0|0|0|0.205|0.244|0.205
Logan O'Hoppe|LAA|93|1|9|8|0|23|11|16|78|1|3|1|0|0.205|0.323|0.256
Randal Grichuk|CHW|47|2|10|5|0|12|1|9|44|1|1|4|0|0.205|0.234|0.432
Brice Matthews|HOU|108|4|12|13|2|36|8|20|98|1|0|4|1|0.204|0.262|0.388
Kyle Manzardo|CLE|133|2|10|13|0|41|12|24|118|1|2|4|0|0.203|0.286|0.288
Kyle Higashioka|TEX|70|1|5|5|0|22|6|13|64|0|0|1|0|0.203|0.271|0.266
Jazz Chisholm Jr.|NYY|171|4|17|14|11|50|16|31|153|1|1|7|0|0.203|0.281|0.327
Joey Ortiz|MIL|101|1|14|11|4|21|8|18|89|2|0|1|0|0.202|0.263|0.247
George Springer|TOR|107|2|9|8|1|20|11|19|94|0|1|5|0|0.202|0.292|0.319
Victor Caratini|MIN|118|1|6|13|0|23|10|20|99|4|5|1|0|0.202|0.297|0.242
Owen Caissie|MIA|118|3|13|19|2|48|8|21|104|4|2|6|0|0.202|0.263|0.346
Spencer Torkelson|DET|165|6|14|16|0|53|24|28|139|1|1|8|0|0.201|0.321|0.388
Tyler Soderstrom|ATH|168|5|22|20|1|36|18|30|149|1|0|12|1|0.201|0.286|0.396
Gabriel Arias|CLE|32|2|2|4|0|12|2|6|30|0|0|1|0|0.2|0.25|0.433
José Azocar|ATL|5|0|0|0|1|2|0|1|5|0|0|0|0|0.2|0.2|0.2
Luken Baker|ARI|5|0|0|0|0|3|0|1|5|0|0|0|0|0.2|0.2|0.2
Jasson Domínguez|NYY|32|1|3|4|0|4|1|6|30|0|1|2|0|0.2|0.25|0.367
Brenton Doyle|COL|110|1|17|3|8|36|10|20|100|0|0|3|0|0.2|0.273|0.26
Santiago Espinal|LAD|37|1|4|3|0|5|0|7|35|0|0|2|0|0.2|0.2|0.343
A.J. Ewing|NYM|9|0|3|2|1|3|4|1|5|0|0|0|1|0.2|0.556|0.6
P.J. Higgins|CIN|12|0|0|1|0|4|1|2|10|1|0|0|0|0.2|0.25|0.2
Jim Jarvis|ATL|5|0|0|0|0|2|0|1|5|0|0|0|0|0.2|0.2|0.2
Luis Matos|MIL|21|0|1|0|0|7|1|4|20|0|0|0|0|0.2|0.238|0.2
James McCann|ARI|58|0|3|6|0|17|1|11|55|0|0|3|0|0.2|0.214|0.255
Gary Sánchez|MIL|99|5|13|14|0|22|18|16|80|0|1|2|1|0.2|0.354|0.438
Lane Thomas|KCR|94|1|8|7|3|19|17|15|75|1|1|1|0|0.2|0.351|0.253
Tyler Tolbert|KCR|5|0|1|0|1|1|0|1|5|0|0|0|0|0.2|0.2|0.2
Matt Vierling|DET|113|2|9|17|1|18|11|20|100|2|0|9|0|0.2|0.274|0.35
Will Wilson|SEA|6|1|1|2|0|1|1|1|5|0|0|0|0|0.2|0.333|0.8
Travis d'Arnaud|LAA|40|1|5|3|0|7|3|7|35|0|2|1|0|0.2|0.3|0.314
Adrian Del Castillo|ARI|93|3|7|16|0|30|6|17|86|1|0|4|0|0.198|0.247|0.349
Gunnar Henderson|BAL|198|9|23|21|5|57|13|36|183|1|1|7|1|0.197|0.253|0.393
Ryan McMahon|NYY|124|3|11|13|1|39|12|22|112|0|0|3|0|0.196|0.274|0.304
Ezequiel Tovar|COL|154|1|12|11|3|44|8|28|143|1|2|8|0|0.196|0.247|0.273
Danny Jansen|TEX|99|2|6|9|0|28|8|17|87|0|3|4|1|0.195|0.286|0.333
Dansby Swanson|CHC|166|6|26|25|3|34|23|27|139|3|1|3|1|0.194|0.307|0.36
Lourdes Gurriel Jr.|ARI|74|0|4|6|0|13|7|13|67|0|0|3|0|0.194|0.27|0.239
Salvador Perez|KCR|172|6|15|18|0|38|6|31|161|2|3|5|0|0.193|0.233|0.335
Jorge Barrosa|ARI|88|1|10|7|0|26|7|15|78|0|1|9|1|0.192|0.267|0.372
Rhys Hoskins|CLE|122|3|17|14|0|33|25|18|94|2|1|6|0|0.191|0.361|0.351
Billy Cook|PIT|21|0|5|0|2|8|0|4|21|0|0|0|0|0.19|0.19|0.19
Yoán Moncada|LAA|123|3|9|9|0|43|16|20|105|0|2|1|1|0.19|0.309|0.305
Marcell Ozuna|PIT|153|4|12|14|0|39|14|26|137|0|2|4|0|0.19|0.275|0.307
Zach Dezenzo|HOU|17|1|2|2|0|5|1|3|16|0|0|2|0|0.188|0.235|0.5
Manny Machado|SDP|169|6|22|20|1|38|21|27|144|3|0|4|0|0.188|0.286|0.34
Brent Rooker|ATH|111|5|9|18|2|35|13|18|96|2|0|1|0|0.188|0.279|0.354
Tyler Stephenson|CIN|123|3|7|11|0|34|15|20|107|1|0|4|0|0.187|0.285|0.308
Tyrone Taylor|NYM|80|2|4|11|0|15|2|14|75|0|0|2|0|0.187|0.208|0.293
Alec Bohm|PHI|156|3|10|20|0|23|11|26|140|3|2|4|0|0.186|0.25|0.279
Nick Castellanos|SDP|86|2|5|15|1|25|4|15|81|1|0|4|0|0.185|0.221|0.309
TJ Friedl|CIN|160|2|14|7|5|37|12|26|141|0|4|6|0|0.184|0.268|0.27
Jarren Duran|BOS|158|4|19|18|9|42|10|27|147|0|1|6|0|0.184|0.241|0.306
Jonah Heim|ATH|55|1|4|8|0|8|5|9|49|1|0|4|0|0.184|0.255|0.327
Will Benson|CIN|82|2|9|4|1|24|14|12|66|0|1|2|1|0.182|0.333|0.333
J.C. Escarra|NYY|47|0|4|6|0|11|3|8|44|0|0|3|1|0.182|0.234|0.295
Justin Foscue|TEX|11|1|1|2|0|3|0|2|11|0|0|0|0|0.182|0.182|0.455
CJ Kayfus|CLE|25|1|4|2|0|8|2|4|22|0|1|1|0|0.182|0.28|0.364
Alek Thomas|ARI|100|2|12|10|4|23|3|17|94|0|2|9|0|0.181|0.222|0.34
Jakob Marsee|MIA|185|2|22|13|12|46|24|28|155|1|4|4|2|0.181|0.304|0.271
Jahmai Jones|DET|53|2|6|5|0|19|3|9|50|0|0|2|0|0.18|0.226|0.34
Austin Wells|NYY|120|3|11|5|0|27|19|18|100|1|0|1|0|0.18|0.308|0.28
Jordan Beck|COL|84|1|7|10|2|21|5|14|78|1|0|4|1|0.179|0.226|0.295
Corey Seager|TEX|182|7|22|20|1|50|22|28|156|2|2|6|0|0.179|0.286|0.353
Jorge Polanco|NYM|61|1|3|2|0|11|5|10|56|0|0|3|0|0.179|0.246|0.286
Evan Carter|TEX|156|5|18|13|6|34|22|23|129|1|1|5|0|0.178|0.301|0.333
Victor Scott II|STL|118|1|13|5|6|33|8|18|101|1|1|2|0|0.178|0.243|0.228
Zach McKinstry|DET|68|1|2|5|1|15|6|11|62|0|0|3|0|0.177|0.25|0.274
Tyler O'Neill|BAL|75|1|11|6|0|18|11|11|62|0|2|1|0|0.177|0.32|0.242
Juan Brito|CLE|56|0|7|3|0|17|4|9|51|0|1|4|0|0.176|0.25|0.255
Jerar Encarnacion|SFG|35|0|1|0|0|8|1|6|34|0|0|1|0|0.176|0.2|0.206
Trent Grisham|NYY|167|6|25|26|2|28|28|24|137|2|0|6|1|0.175|0.311|0.365
Luisangel Acuña|CHW|89|0|7|3|6|14|6|14|80|1|1|1|0|0.175|0.239|0.188
Lawrence Butler|ATH|137|3|14|12|4|37|17|21|120|0|0|3|0|0.175|0.277|0.275
Coby Mayo|BAL|120|4|12|16|1|37|10|19|109|1|0|4|0|0.174|0.242|0.321
Graham Pauley|MIA|81|1|8|9|1|19|5|13|75|0|0|6|0|0.173|0.225|0.293
Reese McGuire|CHW|34|0|1|3|0|9|2|5|29|0|2|0|0|0.172|0.273|0.172
Drew Millas|WSH|72|1|8|6|0|20|6|11|64|0|0|3|0|0.172|0.243|0.266
Freddy Fermin|SDP|82|0|11|3|0|17|8|12|70|2|2|4|0|0.171|0.268|0.229
Colton Cowser|BAL|88|0|8|7|0|29|10|13|76|1|0|2|0|0.171|0.264|0.197
Mookie Betts|LAD|45|3|8|8|0|5|3|7|41|0|1|1|0|0.171|0.244|0.415
Denzel Clarke|ATH|60|0|4|6|2|24|4|9|53|0|0|1|0|0.17|0.228|0.189
Mitch Garver|SEA|61|0|7|1|0|18|13|8|48|0|0|1|0|0.167|0.344|0.188
Jonathan India|KCR|58|2|8|8|0|13|8|8|48|0|2|1|0|0.167|0.31|0.313
Jace Jung|DET|8|0|1|0|0|1|2|1|6|0|0|0|0|0.167|0.375|0.167
Ha-Seong Kim|ATL|7|0|0|0|0|1|1|1|6|0|0|0|0|0.167|0.286|0.167
Royce Lewis|MIN|104|3|10|12|3|31|11|15|90|1|2|3|0|0.167|0.269|0.3
Jake Rogers|DET|40|0|4|4|1|11|1|6|36|2|1|2|1|0.167|0.2|0.278
César Salazar|HOU|6|0|0|0|0|0|0|1|6|0|0|0|0|0.167|0.167|0.167
Pavin Smith|ARI|8|0|1|1|0|2|2|1|6|0|0|0|0|0.167|0.375|0.167
Sung-Mun Song|SDP|14|0|3|2|2|4|2|2|12|0|0|1|0|0.167|0.286|0.25
Matt Wallner|MIN|135|4|14|10|0|53|10|20|120|0|5|3|0|0.167|0.259|0.292
Caleb Durbin|BOS|147|1|14|14|4|23|11|22|133|0|3|7|0|0.165|0.245|0.241
Wenceel Pérez|DET|91|2|10|8|3|12|6|14|85|0|0|2|0|0.165|0.22|0.259
Heriberto Hernández|MIA|86|0|4|11|3|15|11|12|74|0|1|0|1|0.162|0.279|0.189
Cal Raleigh|SEA|181|7|16|18|2|57|18|26|161|2|0|4|0|0.161|0.243|0.317
Sam Haggerty|TEX|33|0|2|1|1|13|1|5|31|0|1|0|0|0.161|0.212|0.161
Christopher Morel|MIA|34|0|2|1|1|13|2|5|31|0|1|0|0|0.161|0.235|0.161
Drew Romo|CHW|40|4|6|6|0|9|8|5|31|0|1|1|0|0.161|0.35|0.581
Josh Lowe|LAA|115|4|7|10|1|34|6|17|106|1|1|1|0|0.16|0.211|0.283
Sebastián Rivero|LAA|27|0|0|0|0|4|1|4|25|0|0|0|0|0.16|0.192|0.16
Edgar Quero|CHW|99|0|3|7|1|23|9|13|82|3|3|1|0|0.159|0.258|0.171
Ramón Urías|STL|68|2|9|5|0|12|6|9|57|1|4|3|0|0.158|0.279|0.316
Tyler Heineman|TOR|65|0|4|3|0|14|1|9|58|0|2|0|0|0.155|0.197|0.155
Tim Tawa|ARI|55|1|4|6|0|11|7|7|46|1|0|2|0|0.152|0.259|0.261
Henry Davis|PIT|100|2|10|8|1|18|11|13|86|0|2|3|0|0.151|0.263|0.256
Alejandro Kirk|TOR|22|1|2|2|0|2|2|3|20|0|0|1|0|0.15|0.227|0.35
Cedric Mullins|TBR|141|2|10|13|8|26|6|19|127|1|3|2|1|0.15|0.204|0.228
Thomas Saggese|STL|65|0|5|2|0|22|4|9|61|0|0|2|0|0.148|0.2|0.18
Jake Cronenworth|SDP|114|1|13|4|1|23|14|14|97|0|3|2|0|0.144|0.272|0.196
Daniel Johnson|HOU|17|0|1|0|0|3|2|2|14|0|1|0|0|0.143|0.294|0.143
Bo Naylor|CLE|90|2|4|7|0|21|6|12|84|0|0|2|0|0.143|0.2|0.238
Jared Oliva|SFG|7|0|1|0|1|1|0|1|7|0|0|0|0|0.143|0.143|0.143
Ryan Ritter|COL|7|0|1|0|0|3|0|1|7|0|0|0|0|0.143|0.143|0.143
Davis Schneider|TOR|73|1|13|8|1|24|16|8|57|0|0|3|0|0.14|0.329|0.246
Felix Reyes|PHI|36|1|2|2|0|9|0|5|36|0|0|1|0|0.139|0.139|0.25
Patrick Bailey|CLE|94|1|5|6|2|23|7|12|87|0|0|0|0|0.138|0.202|0.172
Noelvi Marte|CIN|31|0|2|0|1|10|2|4|29|0|0|0|0|0.138|0.194|0.138
Leo Rivas|SEA|115|0|8|7|2|35|14|13|95|1|3|2|1|0.137|0.265|0.179
Yohel Pozo|STL|22|0|0|4|0|2|0|3|22|0|0|1|0|0.136|0.136|0.182
Ke'Bryan Hayes|CIN|110|2|7|3|0|19|7|14|103|0|0|1|1|0.136|0.191|0.223
Harrison Bader|SFG|62|2|5|4|0|19|2|8|59|1|0|2|0|0.136|0.161|0.271
Rob Refsnyder|SEA|61|2|5|4|0|16|6|7|53|2|0|0|0|0.132|0.213|0.245
Carson Williams|TBR|25|0|4|3|0|9|1|3|23|0|0|1|0|0.13|0.167|0.174
Jose Trevino|CIN|26|0|1|0|0|4|1|3|24|0|0|1|0|0.125|0.16|0.167
Shay Whitcomb|HOU|17|1|1|4|0|9|1|2|16|0|0|0|0|0.125|0.176|0.313
Blake Perkins|MIL|56|0|6|7|1|13|5|6|49|0|1|3|0|0.122|0.218|0.184
Rece Hinds|CIN|36|0|2|5|0|18|1|4|33|1|1|3|0|0.121|0.167|0.212
James Outman|MIN|35|0|6|0|4|13|2|4|33|0|0|2|0|0.121|0.171|0.182
Jeimer Candelario|LAA|20|0|3|0|0|8|1|2|18|0|1|2|0|0.111|0.2|0.222
Petey Halpin|CLE|20|0|3|1|2|4|1|2|19|0|0|0|0|0.105|0.15|0.105
Otto Kemp|PHI|22|0|0|0|0|9|1|2|20|0|1|0|0|0.1|0.182|0.1
Bryce Eldridge|SFG|23|1|1|1|0|9|2|2|21|0|0|0|0|0.095|0.174|0.238
Greg Jones|MIL|22|0|0|1|1|9|0|2|21|0|0|0|0|0.095|0.095|0.095
Andy Ibáñez|NYM|26|0|1|5|0|3|1|2|23|2|0|0|0|0.087|0.115|0.087
Spencer Jones|NYY|15|0|0|1|0|6|3|1|12|0|0|0|0|0.083|0.267|0.083
Carlos Santana|ARI|26|0|1|0|0|8|2|2|24|0|0|1|0|0.083|0.154|0.125
Austin Wynns|ATH|43|0|3|0|0|10|3|3|39|0|0|0|0|0.077|0.143|0.077
Rafael Marchán|PHI|57|1|3|2|0|12|1|4|54|0|2|0|0|0.074|0.123|0.13
Christian Koss|SFG|15|0|1|0|0|2|0|1|14|0|1|1|0|0.071|0.133|0.143
Sean Murphy|ATL|14|0|1|0|0|6|0|1|14|0|0|0|0|0.071|0.071|0.071
Addison Barger|TOR|28|0|2|2|0|7|5|1|22|1|0|1|0|0.045|0.214|0.091
Ryan Bliss|SEA|2|0|0|0|0|2|0|0|2|0|0|0|0|0.0|0.0|0.0
Will Brennan|SFG|9|0|0|0|0|2|0|0|9|0|0|0|0|0.0|0.0|0.0
Vidal Bruján|NYM|4|0|1|0|0|0|1|0|3|0|0|0|0|0.0|0.25|0.0
Dylan Carlson|CHC|4|0|1|0|0|2|0|0|4|0|0|0|0|0.0|0.0|0.0
Rodolfo Durán|SDP|8|0|0|0|0|4|0|0|8|0|0|0|0|0.0|0.0|0.0
Brett Harris|ATH|6|0|0|0|0|2|1|0|4|0|1|0|0|0.0|0.333|0.0
Nicky Lopez|CHC|5|0|1|0|0|2|0|0|5|0|0|0|0|0.0|0.0|0.0
Dylan Moore|PHI|15|0|3|0|1|6|3|0|12|0|0|0|0|0.0|0.2|0.0
Tommy Pham|NYM|14|0|1|0|0|7|1|0|13|0|0|0|0|0.0|0.071|0.0
César Prieto|STL|5|0|0|0|0|1|0|0|5|0|0|0|0|0.0|0.0|0.0
Jeferson Quero|MIL|2|0|0|0|0|0|1|0|1|0|0|0|0|0.0|0.5|0.0
Johnathan Rodríguez|BAL|11|0|0|1|0|4|3|0|7|1|0|0|0|0.0|0.273|0.0
Zack Short|DET|13|0|1|0|0|3|3|0|9|0|1|0|0|0.0|0.308|0.0
Anthony Volpe|NYY|3|0|0|0|0|1|0|0|3|0|0|0|0|0.0|0.0|0.0
Luke Williams|ATL|1|0|0|0|0|0|1|0|0|0|0|0|0|0.0|1.0|0.0
Patrick Wisdom|SEA|1|0|0|0|0|1|0|0|1|0|0|0|0|0.0|0.0|0.0
