name|team|ip|w|sv|hld|era|whip|so|hr|qs|er|h|bb|hbp|bf
JT Brubaker|SFG|17.7|0|0|0|4.08|1.75|14|1|0|8|20|11|0|80
Dean Kremer|BAL|11.0|0|0|0|4.09|0.91|16|4|1|5|8|2|0|43
Yohan Ramírez|PIT|22.0|2|1|1|4.09|1.27|24|1|0|10|17|11|3|95
Connor Seabold|DET|11.0|1|0|0|4.09|1.55|11|2|0|5|12|5|1|50
Blake Treinen|LAD|11.0|1|0|5|4.09|1.45|12|2|0|5|13|3|1|49
Jack Perkins|ATH|15.3|2|3|1|4.11|1.24|21|0|0|7|14|5|2|67
Michael Soroka|ARI|37.0|4|0|0|4.14|1.43|42|4|2|17|42|11|3|163
Cade Cavalli|WSH|34.7|1|0|0|4.15|1.7|40|1|2|16|42|17|5|165
Nathan Eovaldi|TEX|47.7|4|0|0|4.15|1.17|47|10|4|22|46|10|3|200
Tyler Holton|DET|17.3|0|0|3|4.15|1.67|12|2|0|8|21|8|1|78
Tommy Nance|TOR|17.3|0|0|1|4.15|1.27|21|1|0|8|16|6|0|72
Luis Severino|ATH|43.3|2|0|0|4.15|1.48|43|5|2|20|39|25|2|186
Tanner Bibee|CLE|45.3|0|0|0|4.17|1.35|45|7|3|21|43|18|1|194
Bailey Ober|MIN|43.0|3|0|0|4.19|1.19|32|5|3|20|36|15|2|180
Shawn Armstrong|CLE|10.7|1|0|3|4.22|1.41|13|2|0|5|8|7|1|47
Jeremiah Estrada|SDP|10.7|1|0|5|4.22|1.03|14|1|0|5|6|5|0|42
Jameson Taillon|CHC|40.3|2|0|0|4.24|1.14|36|11|3|19|32|14|1|164
Didier Fuentes|ATL|12.7|1|0|2|4.26|1.18|16|1|0|6|11|4|1|54
Cody Laweryson|MIN|6.3|0|1|1|4.26|0.79|8|0|0|3|3|2|2|26
Eric Orze|MIN|19.0|1|1|4|4.26|1.47|16|0|0|9|17|11|0|83
Justin Sterner|ATH|19.0|1|0|7|4.26|1.37|20|3|0|9|20|6|0|83
Anthony Bender|MIA|14.7|1|1|4|4.3|1.3|17|0|0|7|11|8|2|65
Jose Franco|CIN|14.7|0|0|1|4.3|1.77|12|2|0|7|15|11|0|67
Logan Gilbert|SEA|44.0|2|0|0|4.3|1.3|43|8|2|21|47|10|3|185
Brad Keller|PHI|16.7|1|3|4|4.32|1.32|18|2|0|8|16|6|1|71
Steven Okert|HOU|16.7|0|0|3|4.32|1.32|11|2|0|8|15|7|0|70
Peyton Pallette|CLE|16.7|1|0|1|4.32|1.44|18|1|0|8|12|12|2|75
Reid Detmers|LAA|43.7|1|0|0|4.33|1.24|47|3|3|21|39|15|3|188
Grant Holmes|ATL|37.3|2|0|0|4.34|1.31|29|6|3|18|32|17|0|160
Andre Pallante|STL|37.3|3|0|0|4.34|1.37|29|5|1|18|35|16|3|165
Jake Bennett|BOS|10.3|1|0|0|4.35|1.45|4|1|0|5|11|4|0|42
Brandon Young|BAL|20.7|3|0|0|4.35|1.45|14|3|1|10|22|8|0|93
Taylor Rogers|MIN|16.3|0|0|4|4.41|1.59|13|0|0|8|20|6|1|73
Luke Weaver|NYM|16.3|2|0|4|4.41|1.16|16|2|0|8|13|6|0|68
Jake Woodford|MIL|16.3|1|1|0|4.41|1.47|14|1|0|8|21|3|0|73
Tejay Antone|CIN|2.0|0|0|0|4.5|0.5|2|0|0|1|1|0|0|7
Kervin Castro|NYY|2.0|0|0|0|4.5|1.0|2|0|0|1|2|0|0|8
Enyel De Los Santos|HOU|16.0|0|3|1|4.5|1.19|14|1|0|8|15|4|0|67
Dax Fulton|MIA|4.0|0|0|0|4.5|1.25|3|0|0|2|3|2|0|16
Logan Henderson|MIL|8.0|0|0|0|4.5|0.88|11|0|1|4|6|1|0|30
Edgardo Henriquez|LAD|14.0|1|0|0|4.5|1.29|12|1|0|7|11|7|2|59
Stephen Kolek|KCR|6.0|1|0|0|4.5|0.67|3|1|1|3|4|0|0|22
Carmen Mlodzinski|PIT|40.0|2|0|0|4.5|1.45|41|2|1|20|45|13|2|177
Doug Nikhazy|CHW|2.0|0|0|0|4.5|1.5|1|0|0|1|1|2|0|9
Anthony Nunez|BAL|18.0|1|1|5|4.5|1.17|20|4|0|9|16|5|0|77
Nick Pivetta|SDP|16.0|1|0|0|4.5|1.13|24|0|0|8|12|6|0|66
Lucas Sims|CHW|10.0|0|0|2|4.5|1.6|10|1|0|5|9|7|1|46
Framber Valdez|DET|43.3|2|0|0|4.57|1.41|35|5|5|22|46|15|4|195
Ryan Zeferjahn|LAA|19.7|2|1|2|4.58|1.12|25|0|0|10|11|11|3|84
Cody Bolton|HOU|11.7|0|1|0|4.63|1.8|14|1|0|6|12|9|1|56
Cole Sands|MIN|11.7|1|1|3|4.63|1.37|11|2|0|6|12|4|0|50
Kyle Backhus|PHI|9.7|0|0|0|4.66|1.24|10|2|0|5|11|1|0|41
Juan Mejia|COL|19.3|0|2|2|4.66|1.6|25|2|0|10|22|9|1|87
Noah Schultz|CHW|25.0|2|0|0|4.68|1.32|23|2|2|13|17|16|0|106
Zac Gallen|ARI|38.3|1|0|0|4.7|1.49|25|4|1|20|45|12|1|169
Trevor Rogers|BAL|30.3|2|0|0|4.75|1.45|27|3|3|16|34|10|1|133
Sam Aldegheri|LAA|5.7|1|0|0|4.76|1.59|2|1|0|3|6|3|0|26
Bubba Chandler|PIT|34.0|1|0|0|4.76|1.5|31|5|1|18|25|26|1|152
Chase Petty|CIN|5.7|0|0|0|4.76|1.06|1|1|0|3|4|2|0|23
Drew Anderson|DET|20.7|1|1|2|4.79|1.4|25|3|0|11|17|12|1|91
Ron Marinaccio|SDP|20.7|1|0|1|4.79|1.35|16|2|0|11|22|6|0|86
Emmet Sheehan|LAD|35.7|2|0|0|4.79|1.35|43|6|2|19|38|10|1|152
Michael Petersen|MIA|15.0|1|1|4|4.8|1.2|16|1|0|8|13|5|0|63
Cole Winn|TEX|15.0|2|1|4|4.8|1.33|17|3|0|8|14|6|0|66
Kyle Bradish|BAL|41.0|1|0|0|4.83|1.66|45|5|2|22|46|22|1|185
Cole Ragans|KCR|35.3|1|0|0|4.84|1.42|45|10|3|19|27|23|0|151
Aaron Bummer|ATL|13.0|1|0|4|4.85|1.54|11|4|0|7|15|5|1|62
Grant Wolfram|BAL|13.0|1|0|5|4.85|1.54|20|0|0|7|19|1|3|62
Jack Leiter|TEX|42.7|1|0|0|4.85|1.41|49|7|1|23|42|18|2|187
Dustin May|STL|42.7|3|0|0|4.85|1.43|32|4|5|23|50|11|3|179
Anthony Kay|CHW|35.0|2|0|0|4.89|1.57|25|6|0|19|38|17|5|163
Kyle Leahy|STL|34.7|4|0|0|4.93|1.64|27|6|0|19|44|13|3|159
Andrew Morris|MIN|16.3|1|0|3|4.96|1.53|15|1|0|9|20|5|0|73
Justin Bruihl|STL|18.0|0|0|5|5.0|1.44|11|1|0|10|14|12|4|82
Griffin Jax|TBR|18.0|1|0|2|5.0|1.44|17|3|0|10|16|10|0|79
Tyler Mahle|SFG|36.0|1|0|0|5.0|1.53|34|6|1|20|37|18|0|158
Eury Pérez|MIA|41.3|2|0|0|5.01|1.43|45|7|2|23|38|21|3|182
Kumar Rocker|TEX|32.3|1|0|0|5.01|1.52|27|4|2|18|36|13|1|145
Mike Burrows|HOU|44.7|2|0|0|5.04|1.48|42|8|2|25|52|14|2|194
Logan Webb|SFG|48.0|2|0|0|5.06|1.4|42|4|5|27|52|15|3|208
AJ Blubaugh|HOU|23.0|2|0|2|5.09|1.39|21|4|0|13|19|13|1|101
Ian Seymour|TBR|17.7|1|1|8|5.09|1.36|20|1|0|10|17|7|1|76
Jake Bird|NYY|12.3|1|0|4|5.11|1.3|12|1|0|7|12|4|1|53
Cade Povich|BAL|19.3|1|0|0|5.12|1.34|12|4|1|11|19|7|1|82
Andrew Abbott|CIN|40.3|1|0|0|5.13|1.64|28|5|2|23|47|19|0|182
Aaron Nola|PHI|42.0|2|0|0|5.14|1.48|44|7|3|24|47|15|0|183
Joe Boyle|TBR|15.7|0|0|0|5.17|1.09|16|1|1|9|11|6|0|66
Tony Santillan|CIN|15.7|1|1|9|5.17|1.53|16|5|0|9|15|9|0|68
MacKenzie Gore|TEX|40.0|2|0|0|5.18|1.4|48|5|1|23|35|21|1|176
Christian Roa|HOU|8.7|0|0|0|5.19|1.96|6|1|0|5|10|7|3|43
Elmer Rodríguez|NYY|8.7|0|0|0|5.19|2.08|5|0|0|5|10|8|2|44
Jake Irvin|WSH|39.7|1|0|0|5.22|1.36|41|5|0|23|38|16|5|176
Connor Brogdon|CLE|15.3|2|1|4|5.28|1.11|14|5|0|9|14|3|0|67
Matt Festa|CLE|18.7|1|1|5|5.3|1.18|19|4|0|11|18|4|1|80
José Alvarado|PHI|13.3|0|0|5|5.4|1.95|18|0|0|8|19|7|3|68
Noah Cameron|KCR|31.7|2|0|0|5.4|1.61|28|5|1|19|40|11|0|144
Luis Curvelo|TEX|5.0|0|0|1|5.4|1.6|3|2|0|3|6|2|0|22
Trey Gibson|BAL|6.7|0|0|0|5.4|1.5|4|2|0|4|7|3|0|31
Kyle Hart|SDP|16.7|0|0|4|5.4|1.08|10|0|0|10|12|6|2|68
Jimmy Herget|COL|15.0|0|1|3|5.4|1.33|16|2|0|9|17|3|1|65
Jeff Hoffman|TOR|16.7|1|3|5|5.4|1.74|30|2|0|10|22|7|2|81
Kenley Jansen|DET|8.3|0|6|0|5.4|1.56|10|3|0|5|8|5|0|37
Rhett Lowder|CIN|38.3|3|0|0|5.4|1.41|27|2|3|23|36|18|0|166
Dylan Moore|PHI|1.7|0|0|0|5.4|1.2|0|0|0|1|1|1|1|8
Connor Phillips|CIN|20.0|1|1|4|5.4|1.8|21|1|0|12|15|21|3|97
Robby Snelling|MIA|5.0|0|0|0|5.4|1.8|2|1|0|3|5|4|0|22
Cole Wilcox|SEA|13.3|0|0|0|5.4|2.18|15|1|0|8|17|12|2|70
Shane Baz|BAL|44.3|1|0|0|5.48|1.56|38|5|0|27|50|19|2|198
Greg Weissert|BOS|14.7|0|0|3|5.52|1.64|18|4|0|9|19|5|0|68
Jack Flaherty|DET|34.0|0|0|0|5.56|1.65|42|5|1|21|30|26|5|162
Danny Coulombe|BOS|8.0|0|0|3|5.63|1.5|5|1|0|5|9|3|1|36
Mason Englert|TBR|16.0|0|1|0|5.63|1.56|13|4|0|10|21|4|0|73
Brady Singer|CIN|38.3|2|0|0|5.63|1.64|26|8|2|24|53|10|3|178
Walker Buehler|SDP|30.3|2|0|0|5.64|1.52|29|2|1|19|34|12|2|137
Adrian Morejon|SDP|20.7|2|1|7|5.66|1.31|26|2|0|13|22|5|1|90
Tyler Davis|CHW|6.3|0|0|0|5.68|0.79|4|1|0|4|2|3|0|23
Ryne Nelson|ARI|38.0|1|0|0|5.68|1.26|35|8|1|24|34|14|0|166
Devin Williams|NYM|12.7|2|5|0|5.68|1.66|21|1|0|8|15|6|0|58
Germán Márquez|SDP|29.7|3|0|0|5.76|1.45|19|8|0|19|31|12|1|128
Garrett Cleavinger|TBR|4.7|1|0|5|5.79|2.14|6|0|0|3|6|4|0|23
Yusei Kikuchi|LAA|31.0|0|0|0|5.81|1.58|33|3|1|20|35|14|1|142
Mitchell Parker|WSH|17.0|2|0|3|5.82|1.24|15|3|0|11|16|5|1|72
Brandon Pfaadt|ARI|29.3|0|0|0|5.83|1.43|22|5|1|19|28|14|1|128
Cameron Foster|BAL|7.7|0|0|0|5.87|2.35|9|0|0|5|12|6|0|39
Brandon Sproat|MIL|30.7|0|0|0|5.87|1.53|30|7|1|20|29|18|1|131
Chris Bassitt|BAL|32.0|2|0|0|5.91|1.91|20|3|1|21|44|17|5|156
Mason Fluharty|TOR|13.7|2|0|5|5.93|1.46|19|1|0|9|13|7|0|60
Shaun Anderson|LAA|16.7|1|0|0|5.94|1.5|12|3|0|11|17|8|1|73
Tanner Banks|PHI|16.7|0|0|2|5.94|2.1|21|1|0|11|26|9|0|85
Roki Sasaki|LAD|28.7|1|0|0|5.97|1.67|26|8|1|19|33|15|3|134
Jesús Luzardo|PHI|43.7|3|0|0|5.98|1.4|57|5|3|29|49|12|2|190
Javier Assad|CHC|24.0|3|0|0|6.0|1.25|13|3|0|16|23|7|0|100
Brendan Beck|NYY|3.0|0|0|0|6.0|1.67|1|1|0|2|2|3|0|13
Ryan Borucki|SFG|12.0|0|0|1|6.0|1.75|9|2|0|8|17|4|0|55
Matthew Boyd|CHC|24.0|2|0|0|6.0|1.29|31|2|1|16|25|6|0|100
Kyle Freeland|COL|30.0|1|0|0|6.0|1.47|28|7|1|20|36|8|4|136
Yoendrys Gómez|MIN|18.0|0|1|0|6.0|1.61|13|5|0|12|19|10|1|84
Jayden Murray|HOU|6.0|0|0|0|6.0|2.0|5|0|0|4|7|5|0|28
Andrés Muñoz|SEA|15.0|3|7|0|6.0|1.4|25|3|0|10|14|7|0|66
Andrew Nardi|MIA|15.0|3|0|5|6.0|1.67|15|2|0|10|14|11|0|68
Eric Lauer|TOR|31.3|1|0|0|6.03|1.5|22|8|0|21|33|14|0|141
Luis Gil|NYY|19.3|1|0|0|6.05|1.34|9|6|1|13|15|11|3|85
Jordan Leasure|CHW|16.3|2|0|3|6.06|1.22|17|5|0|11|12|8|0|68
David Morgan|SDP|13.3|2|0|0|6.08|2.1|15|2|0|9|17|11|2|68
Brandon Williamson|CIN|28.0|2|0|0|6.11|1.64|19|4|1|19|26|20|3|128
Jacob Lopez|ATH|35.3|3|0|1|6.11|1.75|28|8|0|24|38|24|0|167
Camilo Doval|NYY|14.7|1|0|2|6.14|1.23|16|3|0|10|15|3|0|64
Slade Cecconi|CLE|41.0|2|0|0|6.15|1.59|31|8|1|28|49|16|3|187
Jonathan Bowlan|PHI|11.7|1|0|0|6.17|1.29|11|0|0|8|12|3|0|47
Will Vest|DET|11.7|1|0|4|6.17|1.46|13|1|0|8|11|6|0|52
Cionel Pérez|WSH|16.0|2|0|4|6.19|1.69|9|2|0|11|16|11|0|73
Adrian Houser|SFG|36.3|0|0|0|6.19|1.54|19|7|1|25|45|11|1|166
Hunter Dobbins|STL|4.3|0|0|0|6.23|1.62|4|0|0|3|2|5|0|19
Michael Kelly|ATH|4.3|0|0|0|6.23|2.31|4|1|0|3|6|4|0|22
Trevor Martin|TBR|4.3|0|0|0|6.23|1.62|4|1|0|3|6|1|1|21
Trevor Megill|MIL|13.0|0|4|4|6.23|1.31|15|0|0|9|12|5|1|58
Osvaldo Bido|CHW|18.7|2|1|0|6.27|1.34|11|3|0|13|15|10|4|81
David Peterson|NYM|34.3|1|0|1|6.29|1.6|35|2|0|24|41|14|2|159
Garrett Crochet|BOS|30.0|3|0|0|6.3|1.47|37|5|3|21|33|11|4|138
Ryan Feltner|COL|20.0|1|0|0|6.3|1.5|17|5|0|14|22|8|0|88
Victor Vodnik|COL|15.7|1|4|0|6.32|1.79|14|2|0|11|19|9|1|73
Zach Agnos|COL|22.7|0|2|0|6.35|1.59|18|3|0|16|26|10|1|104
Tanner Gordon|COL|17.0|0|0|0|6.35|1.41|20|5|0|12|20|4|0|74
Alex Lange|KCR|17.0|0|0|0|6.35|1.59|20|2|0|12|15|12|1|77
José Suarez|SEA|18.3|0|1|0|6.38|2.07|24|0|0|13|24|14|1|90
Angel Zerpa|MIL|12.7|0|2|2|6.39|1.74|8|2|0|9|16|6|0|55
Cole Henry|WSH|7.0|0|0|0|6.43|1.71|8|1|0|5|8|4|1|34
Emilio Pagán|CIN|14.0|2|6|0|6.43|1.43|11|3|0|10|14|6|1|62
Ryan Walker|SFG|15.3|0|3|2|6.46|1.89|14|2|0|11|19|10|0|73
Ryan Watson|BOS|23.7|0|0|1|6.46|1.65|17|5|0|17|30|9|2|111
Luis Castillo|SEA|38.3|0|0|0|6.57|1.62|37|6|1|28|49|13|4|178
Justin Lawrence|PIT|15.0|0|0|2|6.6|1.33|16|3|0|11|15|5|3|68
Luinder Avila|KCR|12.0|0|0|0|6.75|2.08|12|1|0|9|19|6|0|57
Brady Basso|ATH|2.7|0|0|1|6.75|2.25|1|1|0|2|5|1|0|14
Griffin Canning|SDP|9.3|0|0|0|6.75|1.61|12|1|0|7|10|5|0|41
Hunter Harvey|CHC|4.0|0|0|0|6.75|1.5|4|2|0|3|5|1|0|18
Craig Kimbrel|NYM|9.3|0|0|1|6.75|1.71|12|1|0|7|10|6|0|42
Chase Lee|TOR|1.3|0|0|0|6.75|0.75|1|1|0|1|1|0|0|5
Nick Lodolo|CIN|5.3|0|0|0|6.75|1.13|2|2|0|4|5|1|1|21
Trevor Richards|CHW|5.3|0|0|0|6.75|1.88|6|1|0|4|7|3|0|25
Ryne Stanek|STL|16.0|1|1|5|6.75|1.94|21|1|0|12|18|13|0|79
Ken Waldichuk|WSH|9.3|0|0|0|6.75|1.5|8|4|0|7|8|6|1|41
Sean Manaea|NYM|22.3|0|0|0|6.85|1.75|24|3|0|17|29|10|3|108
Andrew Painter|PHI|32.7|1|0|0|6.89|1.71|30|6|0|25|44|12|1|153
Michael Lorenzen|COL|39.0|2|0|0|6.92|1.9|26|7|1|30|62|12|3|190
Simeon Woods Richardson|MIN|39.0|0|0|0|6.92|1.72|19|8|1|30|51|16|2|179
Zack Littell|WSH|36.3|1|0|0|6.94|1.6|17|14|0|28|45|13|0|168
Chris Martin|TEX|6.3|1|0|1|7.11|1.74|7|1|0|5|11|0|1|29
Tatsuya Imai|HOU|8.7|1|0|0|7.27|2.08|13|0|0|7|7|11|1|44
Seth Johnson|PHI|3.7|0|0|0|7.36|2.18|4|0|0|3|5|3|1|21
Lance McCullers Jr.|HOU|34.0|2|0|0|7.41|1.5|37|5|2|28|31|20|2|148
Brayan Bello|BOS|32.7|2|0|0|7.44|1.93|24|8|1|27|47|16|0|158
Miles Mikolas|WSH|32.7|1|0|0|7.44|1.53|22|9|0|27|39|11|0|146
Valente Bellozo|COL|10.7|0|0|0|7.59|1.59|8|5|0|9|10|7|1|48
Merrill Kelly|ARI|26.0|2|0|0|7.62|1.92|20|6|1|22|32|18|0|124
Ryan Weiss|HOU|26.0|0|0|0|7.62|2.12|30|8|0|22|35|20|0|131
Chris Paddack|MIA|30.7|0|0|0|7.63|1.66|27|6|1|26|41|10|1|146
Philip Abner|ARI|2.3|0|0|0|7.71|0.86|1|0|0|2|1|1|0|8
Hunter Barco|PIT|11.7|0|0|1|7.71|1.97|8|3|0|10|14|9|2|60
Enmanuel De Jesus|DET|11.7|1|0|0|7.71|2.31|14|0|0|10|19|8|0|62
Chris Devenski|PIT|2.3|0|0|0|7.71|2.14|3|1|0|2|5|0|0|12
Andrew Hoffmann|ARI|11.7|1|0|0|7.71|2.06|12|3|0|10|16|8|1|59
John Klein|MIN|2.3|0|0|0|7.71|1.29|1|1|0|2|2|1|0|9
Drew Pomeranz|LAA|14.0|0|0|6|7.71|1.71|12|4|0|12|17|7|2|67
Matt Waldron|SDP|18.7|1|0|0|7.71|1.55|15|4|0|16|24|5|2|86
Hunter Gaddis|CLE|8.0|0|0|3|7.88|2.25|8|2|0|7|13|5|0|42
Justin Topa|MIN|16.0|0|2|3|7.88|1.94|10|4|0|14|23|8|0|75
J.P. France|HOU|6.7|0|0|0|8.1|1.65|4|1|0|6|6|5|1|31
Bennett Sousa|HOU|3.3|0|0|0|8.1|2.4|4|0|0|3|3|5|0|17
Joel Payamps|ATL|7.7|0|0|2|8.22|1.7|9|2|0|7|9|4|0|36
Anthony Banda|MIN|16.3|1|0|2|8.27|1.53|14|2|0|15|18|7|6|80
Elvis Alvarado|ATH|9.7|2|0|3|8.38|1.86|9|1|0|9|11|7|0|44
José Urquidy|PIT|6.3|0|1|0|8.53|2.68|6|1|0|6|15|2|0|36
Kyle Nicolas|CIN|7.3|1|0|0|8.59|2.86|7|1|0|7|8|13|0|42
Mark Leiter Jr.|ATH|15.7|0|3|1|8.62|1.91|17|2|0|15|24|6|1|77
Phil Maton|CHC|8.3|0|0|2|8.64|1.8|11|1|0|8|10|5|3|43
Charlie Barnes|CHC|3.0|0|0|0|9.0|2.33|1|0|0|3|4|3|1|17
Eric Cerantola|KCR|3.0|0|0|0|9.0|2.0|5|1|0|3|2|4|0|14
Riley Cornelio|WSH|2.0|0|0|0|9.0|3.0|1|0|0|2|2|4|0|12
Luke Little|CHC|1.0|0|0|0|9.0|2.0|1|1|0|1|2|0|0|5
Miguel Rojas|LAD|1.0|0|0|0|9.0|2.0|0|0|0|1|1|1|1|6
César Salazar|HOU|1.0|0|0|0|9.0|1.0|0|1|0|1|1|0|0|4
Kodai Senga|NYM|20.0|0|0|0|9.0|1.95|23|5|1|20|26|13|1|97
Josh Simpson|SEA|2.0|0|0|0|9.0|1.0|3|2|0|2|2|0|0|8
Joey Wiemer|WSH|1.0|0|0|0|9.0|3.0|0|0|0|1|2|1|1|7
Ben Williamson|TBR|1.0|0|0|0|9.0|1.0|0|1|0|1|1|0|0|4
Taijuan Walker|PHI|22.7|1|0|0|9.13|2.07|17|8|0|23|36|11|1|115
Bryan Abreu|HOU|12.7|1|1|2|9.24|2.29|20|4|0|13|13|16|1|66
Matt Svanson|STL|19.7|0|0|1|9.61|2.03|19|5|0|21|27|13|1|98
Ben Casparius|LAD|4.7|0|0|0|9.64|2.14|4|1|0|5|6|4|0|23
Andre Granillo|WSH|9.3|0|0|0|9.64|2.25|3|2|0|10|13|8|1|50
Alex Hoppe|SEA|4.7|0|0|0|9.64|1.93|8|0|0|5|6|3|1|24
Max Scherzer|TOR|18.7|1|0|0|9.64|1.61|10|7|2|20|22|8|1|84
Johan Oviedo|BOS|3.7|0|0|0|9.82|1.91|3|2|0|4|6|1|1|18
Taylor Rashi|ARI|3.7|1|0|0|9.82|1.09|4|1|0|4|3|1|0|15
Pete Fairbanks|MIA|9.0|0|5|1|10.0|1.44|13|1|0|10|9|4|1|41
Nick Raquet|BAL|2.7|0|0|0|10.13|1.88|1|1|0|3|3|2|1|14
Jordan Romano|LAA|8.0|0|4|0|10.13|2.13|12|1|0|9|11|6|1|42
Kolby Allard|CLE|8.7|0|0|0|10.38|2.19|9|2|0|10|16|3|1|45
Edwin Díaz|LAD|6.0|1|4|0|10.5|2.33|10|1|0|7|9|5|1|33
Chris Murphy|CHW|6.0|1|1|0|10.5|2.33|6|1|0|7|9|5|0|32
Luis García|MIN|11.0|0|1|0|10.64|2.0|4|2|0|13|18|4|1|55
Gavin Hollowell|CHC|1.7|0|0|0|10.8|3.6|1|1|0|2|2|4|0|11
Corbin Martin|CHC|5.0|0|1|0|10.8|2.0|4|2|0|6|5|5|0|25
Cam Sanders|PIT|5.0|0|0|0|10.8|2.2|7|0|0|6|6|5|1|27
Shane Smith|CHW|8.3|0|0|0|10.8|2.52|11|1|0|10|12|9|1|49
Keegan Akin|BAL|5.7|0|0|0|11.12|1.94|5|2|0|7|11|0|0|27
James McCann|ARI|4.0|0|0|0|11.25|3.0|0|1|0|5|9|3|0|23
Nick Sandlin|LAA|8.7|0|0|0|11.42|1.62|6|2|0|11|9|5|3|40
Colton Gordon|HOU|9.3|0|0|0|11.57|2.57|11|6|0|12|21|3|1|50
George Klassen|LAA|4.7|0|0|0|11.57|3.64|6|1|0|6|7|10|0|32
Steven Cruz|KCR|6.0|0|0|0|12.0|1.83|9|4|0|8|7|4|0|29
Josh Fleming|TOR|3.0|0|0|0|12.0|2.67|1|1|0|4|6|2|1|18
Blake Snell|LAD|3.0|0|0|0|12.0|2.67|5|0|0|4|6|2|0|18
Chris Roycroft|STL|3.7|0|0|0|12.27|3.55|3|1|0|5|8|5|0|25
Justin Verlander|DET|3.7|0|0|0|12.27|2.18|1|1|0|5|6|2|0|19
Cristian Javier|HOU|9.3|0|0|0|12.54|2.36|4|2|0|13|13|9|2|48
Andrew Kittredge|BAL|5.7|0|0|1|12.71|2.82|7|1|0|8|13|3|0|34
Bailey Falter|KCR|3.3|0|0|0|13.5|3.0|4|1|0|5|8|2|0|20
Christian Koss|SFG|2.0|0|0|0|13.5|2.5|0|0|0|3|5|0|0|10
Joey Lucchesi|LAA|3.3|0|0|1|13.5|3.9|4|1|0|5|7|6|1|24
Rolddy Muñoz|ATL|2.0|0|0|0|13.5|3.0|3|1|0|3|5|1|0|12
Tayler Saucedo|LAA|0.7|0|0|0|13.5|0.0|2|0|0|1|0|0|1|3
Mitch Spence|KCR|4.0|0|0|0|13.5|2.25|3|1|0|6|4|5|0|21
Jason Alexander|HOU|6.3|0|0|0|14.21|2.53|6|2|0|10|11|5|0|34
Jose Trevino|CIN|5.0|0|0|0|14.4|3.0|1|0|0|8|14|1|1|29
Luis Morales|ATH|9.3|0|0|0|14.46|3.11|7|5|0|15|17|12|1|55
Tyler Heineman|TOR|3.0|0|0|0|15.0|2.67|0|1|0|5|7|1|0|17
Brandon Eisert|CHW|2.3|0|0|0|15.43|3.0|2|0|0|4|6|1|0|14
Roddery Muñoz|HOU|4.0|0|0|0|15.75|3.25|6|3|0|7|7|6|0|25
Ryan Johnson|LAA|3.3|0|0|0|16.2|3.3|2|1|0|6|7|4|0|21
Jedixson Paez|CHW|3.0|0|0|0|18.0|2.33|0|2|0|6|4|3|0|16
Lou Trivino|BAL|3.0|0|0|0|18.0|3.0|3|0|0|6|6|3|0|18
Joe Ross|ARI|3.7|0|0|1|19.64|3.0|2|1|0|8|7|4|0|22
Tyler Gilbert|CHW|2.7|0|0|0|20.25|2.63|2|2|0|6|4|3|0|15
Cade Gibson|MIA|1.7|0|0|0|21.6|3.6|1|1|0|4|5|1|1|11
Yaramil Hiraldo|BAL|1.7|0|0|0|21.6|4.2|2|2|0|4|3|4|0|12
José Buttó|SFG|2.0|0|0|0|22.5|5.0|5|2|0|5|6|4|0|16
Ricky Vanasco|DET|2.0|0|0|1|22.5|3.0|2|1|0|5|4|2|0|13
Brendon Little|TOR|3.7|0|0|0|24.55|3.55|6|3|0|10|10|3|0|24
Tyler Ferguson|ATH|1.3|0|0|0|27.0|3.0|1|2|0|4|4|0|0|8
Adam Frazier|LAA|1.3|0|0|0|27.0|6.0|0|1|0|4|6|2|0|12
Ian Hamilton|ATL|1.0|0|0|0|27.0|4.0|1|0|0|3|2|2|0|7
Matt Pushard|STL|1.0|0|0|0|27.0|4.0|1|0|0|3|3|1|0|7
Weston Wilson|BAL|1.3|0|0|0|27.0|3.0|0|2|0|4|4|0|0|9
Zach Maxwell|CIN|1.0|0|0|0|36.0|5.0|1|2|0|4|3|2|0|8
Jackson Rutledge|WSH|1.3|0|0|0|47.25|6.0|2|0|0|7|6|2|0|12
Carlos Estévez|KCR|0.3|0|0|0|162.0|18.0|0|1|0|6|4|2|0|7
